hanzi_id,hanzi,combinations
117229,手到病除,医术高手到病除｜手到病除的神医｜保证手到病除
117230,秋风扫落叶,如秋风扫落叶｜秋风扫落叶般迅速｜像秋风扫落叶一样
117231,叛贼,讨伐叛贼｜叛贼当诛｜擒拿叛贼
117235,站台票,购买站台票｜站台票进站｜火车站台票
117239,秤盘,秤盘称重｜天平秤盘｜秤盘平衡
117241,拖运,拖运货物｜车辆拖运｜大型拖运
117242,毛票,毛票零钱｜几张毛票｜找毛票
117244,醉话,说醉话｜醉话连篇｜酒后醉话
117245,蜜罐儿,蜜罐儿生活｜掉进蜜罐儿｜甜如蜜罐儿
117246,崩落,山石崩落｜崩落危险｜防止崩落
117247,手札,手札书信｜名人手札｜手札真迹
117251,辩词,辩词有力｜法庭辩词｜准备辩词
117252,赋役,赋役制度｜古代赋役｜减轻赋役
117254,炒汇,炒汇交易｜外汇炒汇｜炒汇风险
117257,抢匪,抓捕抢匪｜抢匪团伙｜防抢匪
117259,变声,变声器｜变声期｜变声软件
117262,殊勋,建立殊勋｜殊勋卓著｜屡建殊勋
117268,没挑儿,
117269,飞跨,飞跨海峡｜飞跨天堑｜飞跨长江
117272,眉笔,画眉笔｜眉笔刷
117273,扦插,扦插繁殖｜扦插技术｜枝条扦插
117274,文场,文场考试｜文场比武｜文场戏
117275,旷远,旷远无垠｜意境旷远｜视野旷远
117277,包蕴,包蕴深意｜包蕴哲理｜包蕴智慧
117278,甜橙,甜橙汁｜甜橙味
117281,松气,松口气｜不敢松气
117283,暴突,青筋暴突｜血管暴突｜眼球暴突
117284,银须,银须白发｜银须飘飘｜银须老翁
117285,伴读,伴读书童｜伴读服务
117286,衬裙,蕾丝衬裙｜内衬裙
117288,矽肺,矽肺病｜矽肺患者｜矽肺防治
117289,风圈,台风风圈｜月晕风圈
117290,姑表,姑表亲｜姑表兄弟｜姑表关系
117291,早造,早造水稻｜早造丰收｜早造季节
117293,嗔怒,面带嗔怒｜心生嗔怒
117296,洋红,洋红色｜洋红染料
117299,壕堑,壕堑战｜深挖壕堑
117300,错动,板块错动｜地层错动
117304,旧恶,不计旧恶｜忘记旧恶｜旧恶难忘
117305,直尺,塑料直尺｜直尺测量
117306,炕洞,炕洞灰｜清理炕洞
117307,杀掠,烧杀掠抢｜肆意杀掠
117308,废置,废置不用｜废置设备
117310,乳牙,乳牙脱落｜乳牙护理
117317,贪嘴,贪嘴好吃｜贪嘴偷食
117318,虾酱,虾酱炒饭｜虾酱调味
117320,浩茫,浩茫宇宙｜浩茫大海
117322,创痕,战争创痕｜心灵创痕
117324,麻糖,芝麻糖｜麻糖甜点
117325,快班,快班教学｜快班学生
117328,水垢,清除水垢｜水垢堆积
117329,庖厨,庖厨之事｜庖厨技艺
117332,深壑,深壑幽谷｜深壑难越
117335,茬口,庄稼茬口｜茬口安排
117338,圆房,新婚圆房｜圆房之夜
117343,忆述,忆述往事｜忆述经历
117348,便桥,临时便桥｜搭建便桥
117349,广柑,广柑汁｜广柑果园
117350,阴晦,天色阴晦｜阴晦不明
117351,皮试,皮试检测｜皮试过敏
117352,民校,民办民校｜民校教育
117354,兔唇,兔唇修复｜先天性兔唇
117355,额骨,额骨突出｜额骨骨折
117356,全勤,全勤奖｜全勤记录
117360,薄田,几亩薄田｜薄田寡收
117361,跳级,跳级生｜跳级升学
117363,私话,悄悄私话｜私话密谈
117364,乱党,平定乱党｜乱党分子
117365,浮面,浮面一层｜浮面油花
117366,嫩红,嫩红色｜嫩红脸颊
117367,催命,催命符｜催命鬼
117370,皮尺,卷皮尺｜皮尺测量
117376,暴尸,暴尸街头｜暴尸荒野
117377,究根儿,
117380,招灾,招灾惹祸｜招灾引祸
117381,菜帮子,白菜帮子｜菜帮子馅
117386,巧舌如簧,巧舌如簧的辩士｜巧舌如簧的说客
117389,虎头虎脑,虎头虎脑的孩子｜虎头虎脑的模样
117390,防卫过当,防卫过当罪｜防卫过当判刑
117391,聚沙成塔,聚沙成塔积累｜聚沙成塔的道理
117397,举案齐眉,举案齐眉的夫妻｜举案齐眉相敬如宾
117398,鸿鹄之志,胸怀鸿鹄之志｜鸿鹄之志远大
117401,贼喊捉贼,贼喊捉贼的把戏｜贼喊捉贼的伎俩
117403,信马由缰,信马由缰漫步｜信马由缰而行
117404,一孔之见,一孔之见不足取｜一孔之见的局限
117408,饯别,饯别宴｜饯别友人
117410,鸡零狗碎,鸡零狗碎的事情｜鸡零狗碎的杂物
117414,屡战屡胜,屡战屡胜的将军｜屡战屡胜的队伍
117415,衣冠禽兽,衣冠禽兽之徒｜衣冠禽兽的伪君子
117419,不成文法,不成文法体系｜不成文法规范
117422,隐形飞机,隐形战斗机｜隐形飞机技术
117423,核心期刊,核心期刊发表｜核心期刊目录
117428,卖身投靠,卖身投靠敌人｜卖身投靠权贵
117431,儿女亲家,结为儿女亲家｜儿女亲家关系
117433,寻死觅活,寻死觅活闹腾｜寻死觅活要挟
117442,劳燕分飞,劳燕分飞的恋人｜劳燕分飞各西东
117444,年高德劭,年高德劭的长者｜年高德劭受尊敬
117445,余音绕梁,余音绕梁三日｜余音绕梁不绝
117447,鹏程万里,鹏程万里前程｜鹏程万里展宏图
117448,拈花惹草,拈花惹草的习性｜拈花惹草的风流
117449,无尽无休,无尽无休的争论｜无尽无休的唠叨
117450,拖家带口,拖家带口迁徙｜拖家带口过日子
117452,好样儿的,好样儿的青年｜好样儿的榜样
117453,大轰大嗡,大轰大嗡的运动｜大轰大嗡的作风
117454,细皮嫩肉,细皮嫩肉的姑娘｜细皮嫩肉的手
117455,明眸皓齿,明眸皓齿的美女｜明眸皓齿的容颜
117456,朝秦暮楚,朝秦暮楚的小人｜朝秦暮楚的立场
117458,下九流,下九流职业｜下九流行当
117465,活报剧,活报剧表演｜活报剧形式
117466,望梅止渴,望梅止渴的故事｜望梅止渴的自慰
117467,闷声闷气,闷声闷气说话｜闷声闷气的回答
117468,口传心授,口传心授技艺｜口传心授的传统
117469,富商大贾,富商大贾云集｜富商大贾的财富
117471,创牌子,创牌子产品｜创牌子企业
117473,生生世世,生生世世相爱｜生生世世轮回
117474,靡靡之音,靡靡之音不绝｜靡靡之音盛行
117477,驴打滚,驴打滚儿｜驴打滚利
117478,人模狗样,人模狗样儿｜人模狗样装
117483,摇摆舞,跳摇摆舞｜摇摆舞曲
117485,核装置,核装置试验｜核装置爆炸
117488,牙周病,牙周病治疗｜牙周病患者
117490,卫生球,卫生球味｜卫生球防虫
117491,打马虎眼,打马虎眼儿｜打马虎眼混
117492,衬映,衬映出｜衬映美景
117503,危情,危情时刻｜危情告急
117506,公伤,公伤事故｜公伤赔偿
117507,变例,变例情况｜变例处理
117512,小旦,小旦角色｜小旦演员
117513,透心凉,透心凉水｜透心凉感觉
117514,莅会,莅会指导｜莅会嘉宾
117516,伴游,伴游服务｜伴游小姐
117517,蝇子,蝇子拍｜蝇子飞舞
117519,奉赠,奉赠礼物｜奉赠书籍
117520,俯察,俯察万物｜俯察民情
117524,缕述,缕述经过｜缕述详情
117525,酱缸,酱缸文化｜酱缸腌菜
117527,庶出,庶出子女｜庶出身份
117530,吧女,吧女工作｜吧女服务
117532,勾留,勾留片刻｜勾留不去
117539,翅子,翅子汤｜翅子美味
117540,荣退,荣退仪式｜荣退休养
117543,青虫,青虫危害｜青虫防治
117553,卓立,卓立不群｜卓立世间
117554,参校,参校版本｜参校资料
117555,寻见,寻见踪迹｜寻见亲人
117556,浮滑,浮滑之人｜浮滑态度
117558,催肥,催肥饲料｜催肥动物
117559,屯积,屯积货物｜屯积居奇
117561,寅时,寅时出生｜寅时时刻
117562,武师,武师指导｜武师表演
117563,宽余,宽余时间｜宽余生活
117565,浮荡,浮荡心情｜浮荡不定
117566,趴窝,趴窝不动｜趴窝休息
117568,耐饥,耐饥食物｜耐饥能力强
117569,云鬓,云鬓花颜｜云鬓梳理
117571,菜金,菜金补贴｜菜金费用
117572,芳邻,芳邻友好｜芳邻相助
117573,胶乳,胶乳手套｜胶乳材料
117574,妄说,妄说八道｜妄说胡言
117575,恒产,恒产制度｜恒产保障
117576,罅隙,罅隙之间｜罅隙修补
117577,荟集,荟集精英｜荟集资源
117580,博识,博识多才｜博识广闻
117582,失墒,失墒严重｜失墒土地
117584,蛋青,蛋青色｜蛋青颜料
117593,拂逆,拂逆心意｜拂逆命令
117594,劝募,劝募捐款｜劝募活动
117595,佯称,佯称生病｜佯称不知
117597,填发,填发表格｜填发证书
117598,老例,老例规矩｜老例遵循
117599,吵骂,吵骂不断｜吵骂声起
117602,定钱,定钱支付｜定钱退还
117603,反骨,反骨之人｜反骨性格
117604,伪托,伪托名义｜伪托他人
117606,筒瓦,筒瓦屋顶｜筒瓦建筑
117607,伪饰,伪饰外表｜伪饰真相
117609,相斥,相斥原理｜相斥作用
117610,度荒,度荒时期｜度荒粮食
117614,粗厚,粗厚布料｜粗厚手掌
117620,阴面,阴面潮湿｜阴面背光
117621,骈体,骈体文｜骈体诗歌
117626,贵体,贵体安康｜贵体欠安
117627,笃诚,笃诚信仰｜笃诚待人
117628,寿材,寿材准备｜寿材制作
117632,瘫子,瘫子卧床｜瘫子护理
117635,农友,农友互助｜农友合作
117638,发凡,发凡起例｜发凡说明
117639,粮囤,粮囤储存｜粮囤丰收
117640,铭感,铭感五内｜铭感不忘
117641,生荒,生荒地｜生荒开垦
117645,坦直,坦直性格｜坦直说话
117647,小满,小满节气｜小满时节
117650,饰词,饰词掩盖｜饰词辩解
117660,还阳,还阳复活｜还阳之术
117663,豆绿,豆绿色｜豆绿衣服
117665,酽茶,酽茶浓香｜酽茶一杯
117668,蹁跹,蹁跹起舞｜蹁跹舞蹈
117669,丑相,丑相毕露｜丑相难看
117673,敌友,敌友不分｜敌友关系
117677,精料,精料喂养｜精料配方
117678,套衫,套衫穿着｜套衫款式
117680,糖纸,糖纸包装｜糖纸收集
117681,抵牾,抵牾之处｜抵牾观点
117682,界址,界址确定｜界址争议
117683,孽种,孽种祸根｜孽种留存
117687,枕骨,枕骨部位｜枕骨骨折
117689,土货,土货特产｜土货销售
117690,躲债,躲债逃避｜躲债之人
117692,免役,免役特权｜免役规定
117694,娩出,娩出婴儿｜娩出过程
117697,外胎,外胎更换｜外胎磨损
117699,月例,月例发放｜月例银子
117700,险棋,险棋一步｜险棋走法
117701,酬酢,酬酢往来｜酬酢宴会
117702,优伶,优伶表演｜优伶戏子
117707,垫话,相声垫话｜开场垫话｜说书垫话
117709,劈杀,挥刀劈杀｜猛力劈杀｜网球劈杀
117712,单摆,物理单摆｜钟表单摆｜实验单摆
117713,月头儿,月初月头儿｜发薪月头儿｜记账月头儿
117715,未时,未时三刻｜午后未时｜十二时辰未时
117716,暗哨,潜伏暗哨｜边防暗哨｜夜间暗哨
117717,响箭,鸣镝响箭｜报警响箭｜信号响箭
117718,驳运,货物驳运｜码头驳运｜短途驳运
117720,不宣而战,突然不宣而战｜军事不宣而战｜历史不宣而战
117721,名垂千古,英雄名垂千古｜功绩名垂千古｜伟人名垂千古
117726,毛玻璃,磨砂毛玻璃｜浴室毛玻璃｜门窗毛玻璃
117727,大呼隆,干活大呼隆｜做事大呼隆｜集体大呼隆
117728,趋避,趋避风险｜趋避危险｜趋避灾祸
117730,合成革,人造合成革｜皮鞋合成革｜家具合成革
117731,大后天,大后天见｜大后天出发｜大后天开会
117732,刀马旦,京剧刀马旦｜戏曲刀马旦｜武打刀马旦
117734,炒冷饭,炒冷饭重提｜老调炒冷饭｜反复炒冷饭
117737,出入证,办理出入证｜检查出入证｜单位出入证
117738,摘帽子,摘帽子运动｜政治摘帽子｜平反摘帽子
117742,松节油,医用松节油｜绘画松节油｜工业松节油
117745,德昂族,德昂族文化｜云南德昂族｜少数民族德昂族
117746,昧良心,昧良心做事｜不说昧良心话｜不能昧良心
117747,中子弹,核武中子弹｜战略中子弹｜辐射中子弹
117751,小年轻,小年轻一代｜现代小年轻｜活力小年轻
117752,孔武有力,孔武有力之士｜身材孔武有力｜将军孔武有力
117753,通勤车,单位通勤车｜员工通勤车｜早晚通勤车
117764,户籍警,派出所户籍警｜社区户籍警｜办理户籍警
117766,傀儡戏,木偶傀儡戏｜传统傀儡戏｜民间傀儡戏
117767,隔离墩,道路隔离墩｜交通隔离墩｜安全隔离墩
117768,食品街,美食食品街｜商业食品街｜夜市食品街
117770,封官许愿,封官许愿拉拢｜政治封官许愿｜虚假封官许愿
117771,多义词,汉语多义词｜英语多义词｜常见多义词
117775,民族共同语,普通话民族共同语｜标准民族共同语｜推广民族共同语
117789,云蒸霞蔚,云蒸霞蔚美景｜山川云蒸霞蔚｜日出云蒸霞蔚
117791,龙潭虎穴,深入龙潭虎穴｜险境龙潭虎穴｜武侠龙潭虎穴
117793,吃干饭,只会吃干饭｜无用吃干饭｜混日子吃干饭
117795,跑买卖,经商跑买卖｜长途跑买卖｜辛苦跑买卖
117797,卫星站,通信卫星站｜地面卫星站｜航天卫星站
117800,手疾眼快,手疾眼快反应｜眼明手疾眼快｜做事手疾眼快
117801,慢慢腾腾,走路慢慢腾腾｜说话慢慢腾腾｜做事慢慢腾腾
117807,前俯后仰,笑得前俯后仰｜动作前俯后仰｜摇摆前俯后仰
117810,叽里咕噜,叽里咕噜说话｜肚子叽里咕噜｜外语叽里咕噜
117816,湖蓝,湖蓝颜色｜湖水湖蓝｜衣服湖蓝
117817,赛船,划船赛船｜比赛赛船｜水上赛船
117818,敬语,使用敬语｜日语敬语｜礼貌敬语
117819,专擅,专擅权力｜独断专擅｜行为专擅
117821,眼屎,眼角眼屎｜早晨眼屎｜清理眼屎
117824,拿获,罪犯拿获｜警方拿获｜当场拿获
117825,省志,编纂省志｜地方省志｜历史省志
117826,男宾,男宾休息室｜接待男宾｜婚礼男宾
117827,凉面,凉面小吃｜夏日凉面｜麻辣凉面
117828,海葬,海葬仪式｜环保海葬｜骨灰海葬
117829,淫猥,淫猥内容｜言语淫猥｜禁止淫猥
117830,遗闻,历史遗闻｜古代遗闻｜奇闻遗闻
117833,连番,连番攻击｜连番追问｜连番出现
117835,胡蜂,胡蜂蜇人｜野外胡蜂｜蜂巢胡蜂
117837,打总,打总计算｜打总付款｜打总处理
117838,屈才,屈才使用｜大材小用屈才｜感到屈才
117841,舒爽,身心舒爽｜天气舒爽｜感觉舒爽
117843,祛暑,祛暑降温｜夏日祛暑｜药物祛暑
117844,灯座,台灯灯座｜安装灯座｜电源灯座
117851,框定,框定范围｜框定边界｜框定标准
117854,挂虑,心中挂虑｜不必挂虑｜家人挂虑
117855,昆腔,昆腔戏曲｜古老昆腔｜演唱昆腔
117856,影写,影写版本｜影写复制｜影写古籍
117857,执鞭,执鞭教学｜执鞭从教｜老师执鞭
117860,呢料,呢料大衣｜羊毛呢料｜厚重呢料
117864,烫头,烫头发型｜美容烫头｜化学烫头
117865,文竹,文竹盆栽｜室内文竹｜观赏文竹
117866,春汛,春汛期｜河流春汛｜渔业春汛
117867,匡扶,匡扶正义｜匡扶社稷｜匡扶王室
117869,黑管,黑管乐器｜演奏黑管｜爵士黑管
117871,走板,唱歌走板｜节奏走板｜表演走板
117872,声扬,声扬四海｜声扬天下｜名声声扬
117874,古谚,古谚语｜民间古谚｜智慧古谚
117879,芸香,芸香科｜植物芸香｜药用芸香
117881,砂浆,建筑砂浆｜水泥砂浆｜砌筑砂浆
117886,风源,风源地区｜寻找风源｜污染风源
117887,网篮,网篮编织｜手提网篮｜买菜网篮
117888,脱兔,动如脱兔｜迅速脱兔｜逃跑脱兔
117891,药石,药石无效｜良药药石｜中医药石
117894,寡淡,味道寡淡｜情感寡淡｜生活寡淡
117897,便步,便步行走｜操练便步｜轻松便步
117898,蠹虫,书柜蠹虫｜防治蠹虫｜木材蠹虫
117900,敌酋,敌酋被俘｜敌军敌酋｜生擒敌酋
117901,妨事,不妨事｜小事妨事｜无妨事
117904,钓饵,钓鱼钓饵｜诱饵钓饵｜鱼钩钓饵
117906,帽盔,帽盔安全｜古代帽盔｜防护帽盔
117908,陡立,陡立山峰｜悬崖陡立｜石壁陡立
117909,倒刺,手指倒刺｜皮肤倒刺｜修剪倒刺
117910,蜂箱,养蜂蜂箱｜蜜蜂蜂箱｜木质蜂箱
117914,渗流,地下水渗流｜土壤渗流｜工程渗流
117916,云翳,云翳遮日｜天空云翳｜薄薄云翳
117918,暗沟,排水暗沟｜地下暗沟｜城市暗沟
117919,股肱,股肱之臣｜朝廷股肱｜重要股肱
117922,开胶,鞋子开胶｜胶水开胶｜修补开胶
117923,脱胶,脱胶处理｜胶水脱胶｜材料脱胶
117928,禅堂,禅堂打坐｜寺庙禅堂｜修行禅堂
117930,追赃,追赃行动｜警方追赃｜退赃追赃
117933,空耗,空耗时间｜空耗精力｜空耗资源
117934,胎气,动了胎气｜胎气不稳｜胎气受损
117937,粪筐,挑粪筐｜背粪筐｜拾粪筐
117940,干煸,干煸豆角｜干煸牛肉｜干煸土豆丝
117956,馈送,馈送礼品｜馈送亲友｜节日馈送
117959,谄谀,谄谀奉承｜谄谀之词｜谄谀小人
117961,言为心声,言为心声，文如其人｜言为心声，行为心表
117964,团歌,唱团歌｜共青团团歌｜团歌嘹亮
117965,狂气,狂气十足｜狂气冲天｜狂气外露
117970,拆改,拆改房屋｜拆改工程｜拆改计划
117972,肥土,肥沃肥土｜改良肥土｜肥土种植
117978,谰言,散布谰言｜无耻谰言｜谰言诽谤
117980,叛匪,剿灭叛匪｜叛匪作乱｜叛匪头目
117982,背约,背约失信｜背约弃义｜背约行为
117984,行腔,行腔走板｜行腔流畅｜行腔吐字
117985,挂甲,挂甲归田｜挂甲隐居｜挂甲退休
117986,体腔,体腔内部｜体腔结构｜体腔器官
117987,乞巧,乞巧节｜乞巧习俗｜乞巧活动
117989,硬席,硬席座位｜硬席车厢｜硬席卧铺
117990,资望,资望深厚｜资望崇高｜资望卓著
117992,香脂,涂抹香脂｜香脂护肤｜香脂润肤
117993,海獭,海獭皮毛｜海獭保护｜海獭栖息
117994,落枕,落枕疼痛｜落枕难受｜落枕治疗
117997,退团,申请退团｜退团手续｜退团决定
117999,钢锯,钢锯切割｜钢锯工具｜钢锯片
118002,娇养,娇生惯养｜娇养儿女｜娇养过度
118004,如箭在弦,如箭在弦，不得不发｜如箭在弦，一触即发
118005,函复,函复通知｜函复信件｜函复文件
118007,值星,值星官｜值星任务｜值星安排
118011,娇儿,娇儿爱女｜娇儿宠溺｜娇儿成长
118012,威迫,威迫利诱｜威迫手段｜威迫就范
118014,戒尺,戒尺打手｜戒尺教育｜戒尺惩罚
118015,承修,承修工程｜承修项目｜承修合同
118018,抽杀,抽杀惩罚｜抽杀制度｜抽杀行动
118021,嘴甜,嘴甜心善｜嘴甜会说话｜嘴甜讨喜
118024,基肥,施基肥｜基肥施用｜基肥养分
118025,恣情,恣情纵欲｜恣情享乐｜恣情任性
118026,袖套,戴袖套｜袖套防护｜袖套工作
118027,湖笔,湖笔制作｜湖笔书法｜湖笔传统
118028,油酥,油酥点心｜油酥饼干｜油酥面团
118032,大陆性气候,大陆性气候特点｜大陆性气候干燥｜大陆性气候温差大
118038,月明星稀,月明星稀，乌鹊南飞｜月明星稀的夜晚
118042,狗尾续貂,狗尾续貂，拙劣模仿｜狗尾续貂之作
118044,评功摆好,评功摆好会｜评功摆好活动
118045,良药苦口,良药苦口利于病｜良药苦口，忠言逆耳
118048,风雨如磐,风雨如磐的年代｜风雨如磐的岁月
118054,认贼作父,认贼作父，背叛祖国｜认贼作父的可耻
118061,三番两次,三番两次劝说｜三番两次打扰
118064,绿莹莹,绿莹莹的草地｜绿莹莹的宝石｜绿莹莹的光芒
118066,四方脸,四方脸型｜四方脸轮廓｜四方脸男子
118070,河漫滩,河漫滩地带｜河漫滩形成｜河漫滩生态
118071,脚踏板,脚踏板车｜脚踏板设计｜脚踏板使用
118073,借古讽今,借古讽今的手法｜借古讽今的文章
118075,披肩发,披肩长发｜披肩发造型｜披肩发飘逸
118077,斜纹布,斜纹布料｜斜纹布服装｜斜纹布耐磨
118078,子丑寅卯,子丑寅卯，时辰顺序｜子丑寅卯的道理
118081,泄洪闸,泄洪闸门｜泄洪闸开启｜泄洪闸控制
118084,抢镜头,抢镜头行为｜抢镜头技巧
118087,够味儿,够味儿的美食｜够味儿的表演
118092,官逼民反,官逼民反，不得不反｜官逼民反的历史
118095,纤维瘤,纤维瘤治疗｜纤维瘤手术｜纤维瘤诊断
118097,长方脸,长方脸型｜长方脸特征｜长方脸人物
118098,调皮鬼,调皮鬼孩子｜调皮鬼捣蛋｜调皮鬼可爱
118100,北极狐,北极狐皮毛｜北极狐保护｜北极狐栖息
118101,白木耳,白木耳汤｜白木耳炖品｜白木耳营养
118103,八月节,八月节中秋｜八月节团圆｜八月节赏月
118107,二手烟,二手烟危害｜避免二手烟｜二手烟暴露
118109,罗汉松,罗汉松盆景｜罗汉松种植｜罗汉松观赏
118111,教师爷,教师爷作风｜教师爷口气｜教师爷指导
118112,榫头,榫头结构｜榫头连接｜榫头工艺
118115,信号旗,信号旗通信｜信号旗挥舞｜信号旗标志
118117,五一国际劳动节,五一国际劳动节庆祝｜五一国际劳动节假期
118121,沙发床,沙发床多功能｜沙发床舒适｜沙发床设计
118122,译制片,译制片配音｜译制片观看｜译制片制作
118124,拜把子,拜把子兄弟｜拜把子结义｜拜把子仪式
118125,蒸汽浴,蒸汽浴放松｜蒸汽浴养生｜蒸汽浴设备
118132,后脊梁,后脊梁发冷｜后脊梁冒汗｜后脊梁挺直
118134,和尚头,和尚头造型｜和尚头剃发｜和尚头形象
118142,间不容发,间不容发的时刻｜间不容发的危险
118143,潮汛,潮汛期｜潮汛来临｜潮汛预报
118146,耍无赖,耍无赖行为｜耍无赖手段｜耍无赖不肯
118147,钨丝,钨丝灯｜钨丝发光｜钨丝更换
118148,服装师,服装设计师｜服装师职业｜服装师创意
118155,调函,调函通知｜调函文件｜调函处理
118156,抹脖子,抹脖子自杀｜抹脖子威胁｜抹脖子惨剧
118159,货样,货样展示｜货样确认｜货样发送
118165,芒刺在背,芒刺在背，坐立不安｜芒刺在背的感觉
118168,水蛇腰,水蛇腰身｜水蛇腰舞姿｜水蛇腰曲线
118170,秃笔,秃笔写作｜秃笔书法｜秃笔一支
118175,贬官,贬官流放｜贬官处分｜贬官降职
118176,坑木,坑木支撑｜坑木使用｜坑木安全
118177,腋毛,腋毛生长｜腋毛去除｜腋毛修剪
118179,丸剂,丸剂药物｜丸剂服用｜丸剂制作
118180,清逸,清逸脱俗｜清逸风格｜清逸气质
118181,清誉,清誉受损｜清誉维护｜清誉卓著
118182,答言,答言回应｜答言迅速｜答言礼貌
118185,外域,外域文化｜外域旅行｜外域风情
118189,起稿,起稿写作｜起稿设计｜起稿阶段
118201,盟兄弟,盟兄弟结拜｜盟兄弟情谊｜盟兄弟互助
118202,胡搞,胡搞乱来｜胡搞一气｜胡搞破坏
118205,晓事,晓事明理｜晓事懂事｜晓事之人
118206,打躬作揖,打躬作揖地道歉｜打躬作揖的样子
118211,飞泉,飞泉瀑布｜飞泉流瀑｜飞泉直下
118215,叨扰,叨扰您了｜多有叨扰｜不敢叨扰
118217,以怨报德,以怨报德的人｜以怨报德的行为｜以怨报德不可取
118221,伪称,伪称身份｜伪称专家｜伪称有病
118222,纯品,纯品咖啡｜纯品茶叶｜纯品红酒
118225,水松,水松木材｜水松盆景｜水松树林
118227,溽暑,溽暑难耐｜溽暑天气｜溽暑时节
118236,短不了,短不了帮忙｜短不了麻烦｜短不了花钱
118237,齑粉,齑粉状｜化为齑粉｜碾成齑粉
118238,择交,择交朋友｜择交慎重｜择交标准
118239,皮垫,皮垫子｜皮垫座椅｜皮垫床
118242,赧颜,赧颜羞愧｜赧颜无语｜赧颜低头
118247,线板,线板工具｜线板绕线｜缝纫线板
118251,受赏,受赏奖励｜受赏表彰｜受赏荣誉
118252,响鼻,打响鼻｜马打响鼻｜牛打响鼻
118256,点金术,点金术士｜点金术的神奇｜点金术传说
118261,命令主义,命令主义作风｜命令主义领导｜命令主义错误
118266,珠圆玉润,珠圆玉润的声音｜珠圆玉润的容貌｜珠圆玉润的字体
118269,扑棱,扑棱翅膀｜扑棱飞起｜扑棱作响
118270,无用功,做无用功｜白费无用功｜避免无用功
118271,找婆家,找婆家难｜急着找婆家｜帮女儿找婆家
118273,重张,店铺重张｜公司重张｜酒店重张
118279,冬藏,冬藏食物｜冬藏蔬菜｜冬藏粮食
118280,嘎巴,嘎巴一声｜嘎巴脆｜嘎巴折断
118281,缨子,红缨子｜帽缨子｜枪缨子
118284,天趣,天趣盎然｜天趣自然｜天趣横生
118288,耳顺,耳顺之年｜年届耳顺｜耳顺老人
118290,土头土脑,土头土脑的样子｜土头土脑的打扮｜土头土脑的农民
118294,茴香豆,茴香豆小吃｜煮茴香豆｜咸亨茴香豆
118296,瘴疠,瘴疠之地｜瘴疠横行｜预防瘴疠
118302,散学,散学回家｜散学时间｜散学铃声
118303,膻味,膻味很重｜羊肉膻味｜去除膻味
118304,嘴直,嘴直心快｜嘴直得罪人｜嘴直的好处
118305,手头紧,手头紧的时候｜手头紧借钱｜手头紧节约
118308,港汊,港汊纵横｜港汊密布｜港汊水道
118309,高山病,患高山病｜高山病症状｜预防高山病
118313,睡裙,丝绸睡裙｜性感睡裙｜穿睡裙
118315,仿宋体,仿宋体字体｜仿宋体打印｜仿宋体书法
118316,圆鼓鼓,圆鼓鼓的肚子｜圆鼓鼓的脸蛋｜圆鼓鼓的皮球
118317,反诬,反诬他人｜反诬陷害｜反诬原告
118318,累死累活,累死累活工作｜累死累活挣钱｜累死累活一天
118320,简慢,简慢客人｜简慢无礼｜简慢的态度
118321,不知死活,不知死活的人｜不知死活冒险｜不知死活顶撞
118322,狮子大开口,狮子大开口要价｜狮子大开口索赔｜狮子大开口借钱
118328,形影相随,形影相随的伴侣｜形影相随的朋友｜形影相随的日子
118329,垫板,写字垫板｜塑料垫板｜绘图垫板
118337,矿层,煤矿矿层｜矿层开采｜矿层厚度
118342,陶塑,陶塑艺术品｜陶塑人像｜陶塑工艺
118344,豚鼠,饲养豚鼠｜实验豚鼠｜宠物豚鼠
118346,胶纸,透明胶纸｜胶纸粘贴｜胶纸封装
118349,汤包,小笼汤包｜蟹黄汤包｜汤包店铺
118355,众口难调,众口难调的问题｜众口难调的美食｜众口难调的服务
118357,有教无类,有教无类的理念｜有教无类的教育｜有教无类的思想
118359,冬贮,冬贮白菜｜冬贮萝卜｜冬贮大葱
118361,托故,托故推辞｜托故不来｜托故请假
118362,串亲戚,串亲戚拜年｜串亲戚走动｜串亲戚送礼
118364,扑满,存钱扑满｜陶瓷扑满｜儿童扑满
118367,保安族,保安族人民｜保安族文化｜保安族服饰
118372,洞彻,洞彻事理｜洞彻真相｜洞彻人心
118373,考妣,如丧考妣｜考妣之痛｜祭奠考妣
118375,放榜,考试放榜｜放榜日期｜放榜通知
118385,莲蓬头,淋浴莲蓬头｜更换莲蓬头｜莲蓬头出水
118387,粮行,粮食粮行｜经营粮行｜粮行老板
118388,佛徒,佛教佛徒｜虔诚佛徒｜佛徒修行
118392,石笔,石笔写字｜石笔石板｜石笔教学
118393,心心念念,心心念念的人｜心心念念的事情｜心心念念的礼物
118396,扬波,扬波大海｜扬波助澜｜扬波起伏
118397,育婴堂,育婴堂收养｜育婴堂孤儿｜育婴堂历史
118402,气汹汹,气汹汹地走来｜气汹汹地说话｜气汹汹的样子
118403,敌区,潜入敌区｜敌区工作｜敌区侦察
118404,巧言令色,巧言令色的人｜巧言令色的手段｜巧言令色的表现
118412,软钉子,碰软钉子｜给软钉子｜软钉子回应
118414,蛀蚀,蛀蚀木材｜蛀蚀书本｜蛀蚀衣物
118416,汤泉,温泉汤泉｜汤泉沐浴｜汤泉度假
