hanzi_id,pinyin_id,hanzi,pinyin,status
56932,869321,食言而肥,shí yán ér féi,success
56933,869331,食谱,shí pǔ,success
56934,869341,食道,shí dào,success
56935,869351,食量,shí liàng,success
56936,869361,食饵,shí ěr,success
56939,869391,餍足,yàn zú,success
56940,869401,餐具,cān jù,success
56941,869411,餐巾,cān jīn,success
56942,869421,餐巾纸,cān jīn zhǐ,success
56943,869431,餐桌,cān zhuō,success
56944,869441,餐车,cān chē,success
56945,869451,餐风宿露,cān fēng sù lù,success
56946,869461,餐饮,cān yǐn,success
56947,869471,餐馆,cān guǎn,success
56949,869491,饔飧不继,yōng sūn bù jì,success
56950,869501,饕餮,tāo tiè,success
56952,869521,饥不择食,jī bù zé shí,success
56953,869531,饥寒,jī hán,success
56954,869541,饥民,jī mín,success
56955,869551,饥肠,jī cháng,success
56956,869561,饥色,jī sè,success
56962,869621,饬令,chì lìng,success
56963,869631,饭厅,fàn tīng,success
56964,869641,饭口,fàn kǒu,success
56965,869651,饭囊,fàn náng,success
56966,869661,饭局,fàn jú,success
56967,869671,饭庄,fàn zhuāng,success
56968,869681,饭店,fàn diàn,success
56969,869691,饭时,fàn shí,success
56970,869701,饭桌,fàn zhuō,success
56971,869711,饭桶,fàn tǒng,success
56972,869721,饭盒,fàn hé,success
56973,869731,饭碗,fàn wǎn,success
56974,869741,饭粒,fàn lì,success
56975,869751,饭菜,fàn cài,success
56976,869761,饭辙,fàn zhé,success
56977,869771,饭量,fàn liàng,success
56978,869781,饭铺,fàn pù,success
56979,869791,饭食,fàn shi,success
56980,869801,饮品,yǐn pǐn,success
56981,869811,饮场,yìn chǎng,success
56982,869821,饮子,yǐn zi,success
56983,869831,饮弹,yǐn dàn,success
56984,869841,饮恨,yǐn hèn,success
56985,869851,饮水,yǐn shuǐ,success
56986,869861,饮水思源,yǐn shuǐ sī yuán,success
56987,869871,饮泣,yǐn qì,success
56988,869881,饮片,yǐn piàn,success
56989,869891,饮誉,yǐn yù,success
56990,869901,饮食业,yǐn shí yè,success
56991,869911,饮食疗法,yǐn shí liáo fǎ,success
56992,869921,饮鸩止渴,yǐn zhèn zhǐ kě,success
56993,869931,饯别,jiàn bié,success
56994,869941,饯行,jiàn xíng,success
56995,869951,饰品,shì pǐn,success
56996,869961,饰演,shì yǎn,success
56997,869971,饰物,shì wù,success
56998,869981,饰词,shì cí,success
56999,869991,饱以老拳,bǎo yǐ lǎo quán,success
57000,870001,饱含,bǎo hán,success
57001,870011,饱学,bǎo xué,success
57002,870021,饱尝,bǎo cháng,success
57003,870031,饱汉不知饿汉饥,bǎo hàn bù zhī è hàn jī,success
57004,870041,饱满,bǎo mǎn,success
57005,870051,饱经风霜,bǎo jīng fēng shuāng,success
57006,870061,饱雨,bǎo yǔ,success
57007,870071,饱食终日,bǎo shí zhōng rì,success
57008,870081,饱餐,bǎo cān,success
57009,870091,饲料,sì liào,success
57010,870101,饲育,sì yù,success
57013,870131,饴糖,yí táng,success
57014,870141,饵子,ěr zi,success
57015,870151,饵料,ěr liào,success
57016,870161,饶命,ráo mìng,success
57017,870171,饶头,ráo tou,success
57018,870181,饶舌,ráo shé,success
57019,870191,饷银,xiǎng yín,success
57023,870231,饼子,bǐng zi,success
57024,870241,饼肥,bǐng féi,success
57025,870251,饼铛,bǐng chēng,success
57026,870261,饼饵,bǐng ěr,success
57028,870281,饾版,dòu bǎn,success
57029,870291,饾饤,dòu dìng,success
57030,870301,饿殍,è piǎo,success
57031,870311,饿虎扑食,è hǔ pū shí,success
57032,870321,饿饭,è fàn,success
57035,870351,馃子,guǒ zi,success
57036,870361,馆子,guǎn zi,success
57037,870371,馆藏,guǎn cáng,success
57039,870391,馈线,kuì xiàn,success
57040,870401,馈赠,kuì zèng,success
57041,870411,馈送,kuì sòng,success
57043,870431,馊主意,sōu zhǔ yi,success
57044,870441,馋嘴,chán zuǐ,success
57045,870451,馋涎欲滴,chán xián yù dī,success
57046,870461,馋猫,chán māo,success
57047,870471,馋鬼,chán guǐ,success
57050,870501,馏分,liú fèn,success
57051,870511,馒首,mán shǒu,success
57054,870541,首义,shǒu yì,success
57055,870551,首倡,shǒu chàng,success
57056,870561,首创,shǒu chuàng,success
57057,870571,首发,shǒu fā,success
57058,870581,首告,shǒu gào,success
57059,870591,首善之区,shǒu shàn zhī qū,success
57060,870601,首富,shǒu fù,success
57061,870611,首尾,shǒu wěi,success
57062,870621,首屈一指,shǒu qū yī zhǐ,success
57063,870631,首届,shǒu jiè,success
57064,870641,首席,shǒu xí,success
57065,870651,首府,shǒu fǔ,success
57066,870661,首座,shǒu zuò,success
57067,870671,首当其冲,shǒu dāng qí chōng,success
57068,870681,首恶,shǒu è,success
57069,870691,首战,shǒu zhàn,success
57070,870701,首户,shǒu hù,success
57071,870711,首播,shǒu bō,success
57072,870721,首日封,shǒu rì fēng,success
57073,870731,首犯,shǒu fàn,success
57074,870741,首相,shǒu xiàng,success
57075,870751,首级,shǒu jí,success
57076,870761,首肯,shǒu kěn,success
57077,870771,首脑,shǒu nǎo,success
57078,870781,首车,shǒu chē,success
57079,870791,首选,shǒu xuǎn,success
57080,870801,首途,shǒu tú,success
57081,870811,首长,shǒu zhǎng,success
57082,870821,首领,shǒu lǐng,success
57083,870831,首饰,shǒu shi,success
57084,870841,首鼠两端,shǒu shǔ liǎng duān,success
57085,870851,香云纱,xiāng yún shā,success
57086,870861,香会,xiāng huì,success
57087,870871,香喷喷,xiāng pēn pēn,success
57088,870881,香客,xiāng kè,success
57089,870891,香干,xiāng gān,success
57090,870901,香料,xiāng liào,success
57092,870921,香椿,xiāng chūn,success
57093,870931,香榧,xiāng fěi,success
57094,870941,香槟酒,xiāng bīn jiǔ,success
57095,870951,香水,xiāng shuǐ,success
57096,870961,香油,xiāng yóu,success
57097,870971,香波,xiāng bō,success
57098,870981,香泽,xiāng zé,success
57099,870991,香火,xiāng huǒ,success
57100,871001,香灰,xiāng huī,success
57101,871011,香炉,xiāng lú,success
57102,871021,香烛,xiāng zhú,success
57103,871031,香烟,xiāng yān,success
57104,871041,香片,xiāng piàn,success
57105,871051,香瓜,xiāng guā,success
57106,871061,香甜,xiāng tián,success
57107,871071,香皂,xiāng zào,success
57108,871081,香精,xiāng jīng,success
57109,871091,香肚,xiāng dǔ,success
57110,871101,香肠,xiāng cháng,success
57111,871111,香胰子,xiāng yí zi,success
57112,871121,香脂,xiāng zhī,success
57113,871131,香艳,xiāng yàn,success
57114,871141,香花,xiāng huā,success
57115,871151,香菇,xiāng gū,success
57116,871161,香菜,xiāng cài,success
57117,871171,香菰,xiāng gū,success
57118,871181,香蒲,xiāng pú,success
57119,871191,香蕉水,xiāng jiāo shuǐ,success
57120,871201,香薷,xiāng rú,success
57121,871211,香醇,xiāng chún,success
57122,871221,香馥馥,xiāng fù fù,success
57125,871251,馥郁,fù yù,success
57126,871261,馥馥,fù fù,success
57127,871271,馨香,xīn xiāng,success
57128,871281,马不停蹄,mǎ bù tíng tí,success
57129,871291,马仰人翻,mǎ yǎng rén fān,success
57130,871301,马倌,mǎ guān,success
57131,871311,马克,mǎ kè,success
57132,871321,马克思主义,mǎ kè sī zhǔ yì,success
57133,871331,马克思列宁主义,mǎ kè sī liè níng zhǔ yì,success
57134,871341,马兰,mǎ lán,success
57135,871351,马刀,mǎ dāo,success
57136,871361,马列主义,mǎ liè zhǔ yì,success
57137,871371,马利亚,mǎ lì yà,success
57138,871381,马到成功,mǎ dào chéng gōng,success
57139,871391,马刺,mǎ cì,success
57140,871401,马前卒,mǎ qián zú,success
57141,871411,马劄,mǎ zhá,success
57142,871421,马力,mǎ lì,success
57143,871431,马勺,mǎ sháo,success
57144,871441,马匹,mǎ pǐ,success
57145,871451,马厩,mǎ jiù,success
57146,871461,马口铁,mǎ kǒu tiě,success
57147,871471,马号,mǎ hào,success
57148,871481,马后炮,mǎ hòu pào,success
57149,871491,马大哈,mǎ dà hā,success
57150,871501,马夫,mǎ fū,success
57151,871511,马失前蹄,mǎ shī qián tí,success
57152,871521,马头琴,mǎ tóu qín,success
57153,871531,马子,mǎ zi,success
57154,871541,马屁精,mǎ pì jīng,success
57155,871551,马帮,mǎ bāng,success
57156,871561,马店,mǎ diàn,success
57157,871571,马弁,mǎ biàn,success
57158,871581,马快,mǎ kuài,success
57159,871591,马戏,mǎ xì,success
57160,871601,马扎,mǎ zhá,success
57161,871611,马拉松,mǎ lā sōng,success
57162,871621,马拉松赛跑,mǎ lā sōng sài pǎo,success
57163,871631,马掌,mǎ zhǎng,success
57164,871641,马术,mǎ shù,success
57165,871651,马枪,mǎ qiāng,success
57166,871661,马架,mǎ jià,success
57167,871671,马桶,mǎ tǒng,success
57168,871681,马海毛,mǎ hǎi máo,success
57169,871691,马灯,mǎ dēng,success
57170,871701,马甲,mǎ jiǎ,success
57171,871711,马竿,mǎ gān,success
57172,871721,马粪纸,mǎ fèn zhǐ,success
57173,871731,马糊,mǎ hu,success
57174,871741,马翻人仰,mǎ fān rén yǎng,success
57175,871751,马脚,mǎ jiǎo,success
57176,871761,马蓝,mǎ lán,success
57177,871771,马蜂,mǎ fēng,success
57178,871781,马蜂窝,mǎ fēng wō,success
57179,871791,马表,mǎ biǎo,success
57180,871801,马裤,mǎ kù,success
57182,871821,马褂,mǎ guà,success
57183,871831,马褡子,mǎ dā zi,success
57184,871841,马贼,mǎ zéi,success
57185,871851,马赛克,mǎ sài kè,success
57186,871861,马赫,mǎ hè,success
57187,871871,马趴,mǎ pā,success
57188,871881,马路,mǎ lù,success
57189,871891,马路新闻,mǎ lù xīn wén,success
57190,871901,马路消息,mǎ lù xiāo xī,success
57191,871911,马蹄,mǎ tí,success
57192,871921,马蹄形,mǎ tí xíng,success
57193,871931,马蹄表,mǎ tí biǎo,success
57194,871941,马蹄袖,mǎ tí xiù,success
57195,871951,马蹄铁,mǎ tí tiě,success
57196,871961,马车,mǎ chē,success
57197,871971,马达,mǎ dá,success
57198,871981,马道,mǎ dào,success
57199,871991,马醉木,mǎ zuì mù,success
57200,872001,马铁,mǎ tiě,success
57201,872011,马铃薯,mǎ líng shǔ,success
57202,872021,马锅头,mǎ guō tóu,success
57203,872031,马镫,mǎ dèng,success
57204,872041,马队,mǎ duì,success
57205,872051,马陆,mǎ lù,success
57206,872061,马革裹尸,mǎ gé guǒ shī,success
57207,872071,马靴,mǎ xuē,success
57208,872081,马鞍,mǎ ān,success
57209,872091,马鞍子,mǎ ān zi,success
57210,872101,马鞭,mǎ biān,success
57211,872111,马首是瞻,mǎ shǒu shì zhān,success
57212,872121,马马虎虎,mǎ mǎ hū hū,success
57213,872131,马驹子,mǎ jū zi,success
57214,872141,马骡,mǎ luó,success
57215,872151,马鬃,mǎ zōng,success
57216,872161,马齿徒增,mǎ chǐ tú zēng,success
57217,872171,驭手,yù shǒu,success
57218,872181,驮轿,tuó jiào,success
57219,872191,驮马,tuó mǎ,success
57220,872201,驯养,xùn yǎng,success
57221,872211,驯化,xùn huà,success
57222,872221,驯服,xùn fú,success
57223,872231,驯熟,xùn shú,success
57224,872241,驯良,xùn liáng,success
57225,872251,驯顺,xùn shùn,success
57226,872261,驯鹿,xùn lù,success
57227,872271,驰书,chí shū,success
57228,872281,驰名,chí míng,success
57229,872291,驰援,chí yuán,success
57230,872301,驰电,chí diàn,success
57231,872311,驰目,chí mù,success
57232,872321,驰突,chí tū,success
57233,872331,驰誉,chí yù,success
57234,872341,驰驱,chí qū,success
57235,872351,驰骋,chí chěng,success
57236,872361,驰骛,chí wù,success
57237,872371,驰骤,chí zhòu,success
57238,872381,驱使,qū shǐ,success
57239,872391,驱散,qū sàn,success
57240,872401,驱策,qū cè,success
57241,872411,驱赶,qū gǎn,success
57242,872421,驱车,qū chē,success
57243,872431,驱迫,qū pò,success
57244,872441,驱逐舰,qū zhú jiàn,success
57245,872451,驱遣,qū qiǎn,success
57246,872461,驱邪,qū xié,success
57247,872471,驱除,qū chú,success
57249,872491,驳价,bó jià,success
57250,872501,驳倒,bó dǎo,success
57251,872511,驳回,bó huí,success
57252,872521,驳壳枪,bó ké qiāng,success
57253,872531,驳岸,bó àn,success
57254,872541,驳斥,bó chì,success
57255,872551,驳杂,bó zá,success
57256,872561,驳船,bó chuán,success
57257,872571,驳运,bó yùn,success
57258,872581,驳难,bó nàn,success
57259,872591,驳面子,bó miàn zi,success
57260,872601,驴唇不对马嘴,lǘ chún bù duì mǎ zuǐ,success
57261,872611,驴子,lǘ zi,success
57262,872621,驴年马月,lǘ nián mǎ yuè,success
57263,872631,驴打滚,lǘ dǎ gǔn,success
57264,872641,驴皮影,lǘ pí yǐng,success
57265,872651,驴皮胶,lǘ pí jiāo,success
57266,872661,驴肝肺,lǘ gān fèi,success
57267,872671,驴骡,lǘ luó,success
57269,872691,驵侩,zǎng kuài,success
57270,872701,驷马,sì mǎ,success
57271,872711,驸马,fù mǎ,success
57272,872721,驹子,jū zi,success
57274,872741,驻军,zhù jūn,success
57275,872751,驻地,zhù dì,success
57276,872761,驻守,zhù shǒu,success
57277,872771,驻屯,zhù tún,success
57278,872781,驻足,zhù zú,success
57279,872791,驻跸,zhù bì,success
57280,872801,驻防,zhù fáng,success
57281,872811,驼子,tuó zi,success
57282,872821,驼峰,tuó fēng,success
57283,872831,驼绒,tuó róng,success
57284,872841,驼背,tuó bèi,success
57285,872851,驼色,tuó sè,success
57286,872861,驼铃,tuó líng,success
57287,872871,驼鹿,tuó lù,success
57289,872891,驽钝,nú dùn,success
57290,872901,驽马,nú mǎ,success
57291,872911,驾临,jià lín,success
57292,872921,驾凌,jià líng,success
57293,872931,驾到,jià dào,success
57294,872941,驾御,jià yù,success
57295,872951,驾校,jià xiào,success
57296,872961,驾照,jià zhào,success
57297,872971,驾轻就熟,jià qīng jiù shú,success
57298,872981,驾辕,jià yuán,success
57299,872991,驾驭,jià yù,success
57300,873001,驾龄,jià líng,success
57301,873011,驿站,yì zhàn,success
57302,873021,驿道,yì dào,success
57304,873041,骁勇,xiāo yǒng,success
57305,873051,骁将,xiāo jiàng,success
57306,873061,骁骑,xiāo qí,success
57307,873071,骂名,mà míng,success
57308,873081,骂大街,mà dà jiē,success
57309,873091,骂娘,mà niáng,success
57310,873101,骂山门,mà shān mén,success
57311,873111,骂架,mà jià,success
57312,873121,骂街,mà jiē,success
57313,873131,骂阵,mà zhèn,success
57314,873141,骂骂咧咧,mà ma liē liē,success
57316,873161,骄奢淫逸,jiāo shē yín yì,success
57317,873171,骄子,jiāo zǐ,success
57318,873181,骄慢,jiāo màn,success
57319,873191,骄横,jiāo hèng,success
57320,873201,骄气,jiāo qì,success
57321,873211,骄矜,jiāo jīn,success
57322,873221,骄纵,jiāo zòng,success
57323,873231,骄躁,jiāo zào,success
57324,873241,骄阳,jiāo yáng,success
57325,873251,骆驼,luò tuo,success
57326,873261,骆驼绒,luò tuo róng,success
57327,873271,骇人听闻,hài rén tīng wén,success
57328,873281,骇异,hài yì,success
57329,873291,骇怕,hài pà,success
57330,873301,骇怪,hài guài,success
57331,873311,骇然,hài rán,success
57332,873321,骈体,pián tǐ,success
57333,873331,骈俪,pián lì,success
57334,873341,骈拇枝指,pián mǔ zhī zhǐ,success
57335,873351,骈文,pián wén,success
57336,873361,骈枝,pián zhī,success
57337,873371,骈阗,pián tián,success
57339,873391,骊歌,lí gē,success
57340,873401,骋怀,chěng huái,success
57341,873411,骋目,chěng mù,success
57342,873421,验光,yàn guāng,success
57343,873431,验关,yàn guān,success
57344,873441,验墒,yàn shāng,success
57345,873451,验尸,yàn shī,success
57346,873461,验方,yàn fāng,success
57347,873471,验看,yàn kàn,success
57348,873481,验算,yàn suàn,success
57349,873491,验资,yàn zī,success
57352,873521,骏马,jùn mǎ,success
57354,873541,骑兵,qí bīng,success
57355,873551,骑墙,qí qiáng,success
57356,873561,骑手,qí shǒu,success
57357,873571,骑楼,qí lóu,success
57358,873581,骑缝,qí fèng,success
57360,873601,骑马找马,qí mǎ zhǎo mǎ,success
57364,873641,骕骦,sù shuāng,success
57366,873661,骗取,piàn qǔ,success
57367,873671,骗子,piàn zi,success
57368,873681,骗局,piàn jú,success
57369,873691,骗术,piàn shù,success
57372,873721,骚乱,sāo luàn,success
57373,873731,骚人,sāo rén,success
57374,873741,骚体,sāo tǐ,success
57375,873751,骚动,sāo dòng,success
57376,873761,骚客,sāo kè,success
57377,873771,骚扰,sāo rǎo,success
57380,873801,骡子,luó zi,success
57383,873831,骤然,zhòu rán,success
57385,873851,骨刺,gǔ cì,success
57386,873861,骨力,gǔ lì,success
57387,873871,骨头架子,gǔ tou jià zi,success
57388,873881,骨子,gǔ zi,success
57389,873891,骨子里,gǔ zi lǐ,success
57390,873901,骨库,gǔ kù,success
57391,873911,骨折,gǔ zhé,success
57392,873921,骨朵,gǔ duǒ,success
57393,873931,骨架,gǔ jià,success
57394,873941,骨气,gǔ qì,success
57395,873951,骨灰,gǔ huī,success
57396,873961,骨炭,gǔ tàn,success
57397,873971,骨牌,gǔ pái,success
57398,873981,骨牌效应,gǔ pái xiào yìng,success
57399,873991,骨瘦如柴,gǔ shòu rú chái,success
57400,874001,骨盆,gǔ pén,success
57401,874011,骨碌,gū lu,success
57402,874021,骨碌碌,gū lū lū,success
57403,874031,骨肉,gǔ ròu,success
57404,874041,骨胶,gǔ jiāo,success
57405,874051,骨膜,gǔ mó,success
57406,874061,骨节,gǔ jié,success
57407,874071,骨董,gǔ dǒng,success
57408,874081,骨血,gǔ xuè,success
57409,874091,骨鲠,gǔ gěng,success
57410,874101,骨鲠在喉,gǔ gěng zài hóu,success
57411,874111,骨龄,gǔ líng,success
57413,874131,骫骳,wěi bèi,success
57418,874181,骶骨,dǐ gǔ,success
57419,874191,骸骨,hái gǔ,success
57420,874201,髀肉复生,bì ròu fù shēng,success
57427,874271,高下,gāo xià,success
57428,874281,高中,gāo zhōng,success
57429,874291,高丽,gāo lí,success
57430,874301,高丽纸,gāo lí zhǐ,success
57431,874311,高举,gāo jǔ,success
57432,874321,高亢,gāo kàng,success
57433,874331,高产,gāo chǎn,success
57434,874341,高人,gāo rén,success
57435,874351,高人一等,gāo rén yī děng,success
57436,874361,高价,gāo jià,success
57437,874371,高企,gāo qǐ,success
57438,874381,高位,gāo wèi,success
57439,874391,高低,gāo dī,success
57440,874401,高低杠,gāo dī gàng,success
57441,874411,高倍,gāo bèi,success
57442,874421,高傲,gāo ào,success
57443,874431,高利,gāo lì,success
57444,874441,高利贷,gāo lì dài,success
57445,874451,高升,gāo shēng,success
57446,874461,高危,gāo wēi,success
57447,874471,高压,gāo yā,success
57448,874481,高压电,gāo yā diàn,success
57449,874491,高压线,gāo yā xiàn,success
57450,874501,高压脊,gāo yā jǐ,success
57451,874511,高压锅,gāo yā guō,success
57452,874521,高原,gāo yuán,success
57453,874531,高发,gāo fā,success
57454,874541,高地,gāo dì,success
57455,874551,高堂,gāo táng,success
57456,874561,高士,gāo shì,success
57457,874571,高大,gāo dà,success
57458,874581,高头大马,gāo tóu dà mǎ,success
57459,874591,高妙,gāo miào,success
57460,874601,高姿态,gāo zī tài,success
57461,874611,高寒,gāo hán,success
57462,874621,高寿,gāo shòu,success
57463,874631,高射机关枪,gāo shè jī guān qiāng,success
57464,874641,高射炮,gāo shè pào,success
57465,874651,高小,gāo xiǎo,success
57466,874661,高尔夫球,gāo ěr fū qiú,success
57467,874671,高就,gāo jiù,success
57468,874681,高层,gāo céng,success
57469,874691,高屋建瓴,gāo wū jiàn líng,success
57470,874701,高山反应,gāo shān fǎn yìng,success
57471,874711,高山族,gāo shān zú,success
57472,874721,高山景行,gāo shān jǐng xíng,success
57473,874731,高山流水,gāo shān liú shuǐ,success
57474,874741,高岭土,gāo lǐng tǔ,success
57475,874751,高峰会议,gāo fēng huì yì,success
57476,874761,高峻,gāo jùn,success
57477,874771,高师,gāo shī,success
57478,874781,高帽子,gāo mào zi,success
57479,874791,高度,gāo dù,success
57480,874801,高度计,gāo dù jì,success
57481,874811,高强,gāo qiáng,success
57482,874821,高徒,gāo tú,success
57483,874831,高慢,gāo màn,success
57484,874841,高手,gāo shǒu,success
57485,874851,高才生,gāo cái shēng,success
57486,874861,高扬,gāo yáng,success
57487,874871,高抬贵手,gāo tái guì shǒu,success
57488,874881,高招,gāo zhāo,success
57489,874891,高拨子,gāo bō zi,success
57490,874901,高攀,gāo pān,success
57491,874911,高效,gāo xiào,success
57492,874921,高教,gāo jiào,success
57493,874931,高新技术,gāo xīn jì shù,success
57494,874941,高昂,gāo áng,success
57495,874951,高朋满座,gāo péng mǎn zuò,success
57496,874961,高枕,gāo zhěn,success
57497,874971,高枕无忧,gāo zhěn wú yōu,success
57498,874981,高架桥,gāo jià qiáo,success
57499,874991,高架路,gāo jià lù,success
57500,875001,高栏,gāo lán,success
57501,875011,高校,gāo xiào,success
57502,875021,高歌,gāo gē,success
57503,875031,高歌猛进,gāo gē měng jìn,success
57504,875041,高气压区,gāo qì yā qū,success
57505,875051,高汤,gāo tāng,success
57506,875061,高洁,gāo jié,success
57507,875071,高深,gāo shēn,success
57508,875081,高温,gāo wēn,success
57509,875091,高温作业,gāo wēn zuò yè,success
57510,875101,高炉,gāo lú,success
57511,875111,高烧,gāo shāo,success
57512,875121,高热,gāo rè,success
57513,875131,高甲戏,gāo jiǎ xì,success
57514,875141,高看,gāo kàn,success
57515,875151,高着,gāo zhāo,success
57516,875161,高瞻远瞩,gāo zhān yuǎn zhǔ,success
57517,875171,高矮,gāo ǎi,success
57518,875181,高祖,gāo zǔ,success
57519,875191,高祖母,gāo zǔ mǔ,success
57520,875201,高程,gāo chéng,success
57521,875211,高空,gāo kōng,success
57522,875221,高空作业,gāo kōng zuò yè,success
57523,875231,高等,gāo děng,success
57524,875241,高等动物,gāo děng dòng wù,success
57525,875251,高等学校,gāo děng xué xiào,success
57526,875261,高等教育,gāo děng jiào yù,success
57527,875271,高等植物,gāo děng zhí wù,success
57528,875281,高粱,gāo liang,success
57529,875291,高粱米,gāo liang mǐ,success
57530,875301,高级中学,gāo jí zhōng xué,success
57531,875311,高级小学,gāo jí xiǎo xué,success
57532,875321,高级神经活动,gāo jí shén jīng huó dòng,success
57533,875331,高耸,gāo sǒng,success
57534,875341,高胡,gāo hú,success
57535,875351,高能,gāo néng,success
57536,875361,高腔,gāo qiāng,success
57537,875371,高薪,gāo xīn,success
57538,875381,高血压,gāo xuè yā,success
57539,875391,高见,gāo jiàn,success
57540,875401,高视阔步,gāo shì kuò bù,success
57541,875411,高调,gāo diào,success
57542,875421,高谈阔论,gāo tán kuò lùn,success
57543,875431,高贵,gāo guì,success
57544,875441,高足,gāo zú,success
57545,875451,高跷,gāo qiāo,success
57546,875461,高迈,gāo mài,success
57547,875471,高远,gāo yuǎn,success
57548,875481,高速公路,gāo sù gōng lù,success
57549,875491,高门,gāo mén,success
57550,875501,高阁,gāo gé,success
57551,875511,高限,gāo xiàn,success
57552,875521,高难,gāo nán,success
57553,875531,高雅,gāo yǎ,success
57554,875541,高风亮节,gāo fēng liàng jié,success
57555,875551,高高在上,gāo gāo zài shàng,success
57556,875561,高龄,gāo líng,success
57561,875611,髫年,tiáo nián,success
57562,875621,髫龄,tiáo líng,success
57563,875631,髯口,rán kou,success
57569,875691,髽髻,zhuā ji,success
57570,875701,髽鬏,zhuā jiu,success
57581,875811,鬓发,bìn fà,success
57582,875821,鬓脚,bìn jiǎo,success
57583,875831,鬓角,bìn jiǎo,success
57586,875861,鬣狗,liè gǒu,success
57590,875901,鬼使神差,guǐ shǐ shén chāi,success
57591,875911,鬼剃头,guǐ tì tóu,success
57592,875921,鬼哭狼嚎,guǐ kū láng háo,success
57593,875931,鬼头鬼脑,guǐ tóu guǐ nǎo,success
57594,875941,鬼子,guǐ zi,success
57595,875951,鬼怪,guǐ guài,success
57596,875961,鬼才,guǐ cái,success
57597,875971,鬼把戏,guǐ bǎ xì,success
57598,875981,鬼斧神工,guǐ fǔ shén gōng,success
57599,875991,鬼混,guǐ hùn,success
57600,876001,鬼火,guǐ huǒ,success
57601,876011,鬼点子,guǐ diǎn zi,success
57602,876021,鬼物,guǐ wù,success
57603,876031,鬼画符,guǐ huà fú,success
57604,876041,鬼神,guǐ shén,success
57605,876051,鬼祟,guǐ suì,success
57606,876061,鬼胎,guǐ tāi,success
57607,876071,鬼脸,guǐ liǎn,success
57608,876081,鬼蜮,guǐ yù,success
57609,876091,鬼话,guǐ huà,success
57610,876101,鬼迷心窍,guǐ mí xīn qiào,success
57611,876111,鬼门关,guǐ mén guān,success
57612,876121,鬼雄,guǐ xióng,success
57613,876131,鬼魂,guǐ hún,success
57614,876141,鬼魅,guǐ mèi,success
57615,876151,魁伟,kuí wěi,success
57616,876161,魁元,kuí yuán,success
57617,876171,魁岸,kuí àn,success
57618,876181,魁梧,kuí wú,success
57619,876191,魁首,kuí shǒu,success
57620,876201,魂不守舍,hún bù shǒu shè,success
57621,876211,魂不附体,hún bù fù tǐ,success
57622,876221,魂灵,hún líng,success
57623,876231,魂牵梦萦,hún qiān mèng yíng,success
57624,876241,魂飞魄散,hún fēi pò sàn,success
57625,876251,魂魄,hún pò,success
57627,876271,魅人,mèi rén,success
57628,876281,魅惑,mèi huò,success
57633,876331,魏碑,wèi bēi,success
57634,876341,魏阙,wèi què,success
57636,876361,魑魅,chī mèi,success
57637,876371,魑魅魍魉,chī mèi wǎng liǎng,success
57638,876381,魔力,mó lì,success
57639,876391,魔怔,mó zheng,success
57640,876401,魔怪,mó guài,success
57641,876411,魔掌,mó zhǎng,success
57642,876421,魔方,mó fāng,success
57643,876431,魔杖,mó zhàng,success
57644,876441,魔法,mó fǎ,success
57645,876451,魔爪,mó zhǎo,success
57646,876461,魔王,mó wáng,success
57647,876471,魔窟,mó kū,success
57648,876481,魔芋,mó yù,success
57649,876491,魔障,mó zhàng,success
57650,876501,魔难,mó nàn,success
57651,876511,鱼具,yú jù,success
57652,876521,鱼刺,yú cì,success
57653,876531,鱼唇,yú chún,success
57654,876541,鱼子,yú zǐ,success
57655,876551,鱼尾纹,yú wěi wén,success
57656,876561,鱼松,yú sōng,success
57657,876571,鱼死网破,yú sǐ wǎng pò,success
57658,876581,鱼水,yú shuǐ,success
57659,876591,鱼水情,yú shuǐ qíng,success
57660,876601,鱼汛,yú xùn,success
57661,876611,鱼池,yú chí,success
57662,876621,鱼游釜中,yú yóu fǔ zhōng,success
57663,876631,鱼漂,yú piāo,success
57664,876641,鱼白,yú bái,success
57665,876651,鱼目混珠,yú mù hùn zhū,success
57666,876661,鱼秧子,yú yāng zi,success
57667,876671,鱼米之乡,yú mǐ zhī xiāng,success
57668,876681,鱼粉,yú fěn,success
57669,876691,鱼网,yú wǎng,success
57670,876701,鱼翅,yú chì,success
57671,876711,鱼肉,yú ròu,success
57672,876721,鱼肚,yú dǔ,success
57673,876731,鱼肚白,yú dù bái,success
57674,876741,鱼肝油,yú gān yóu,success
57675,876751,鱼胶,yú jiāo,success
57676,876761,鱼舱,yú cāng,success
57677,876771,鱼花,yú huā,success
57678,876781,鱼苗,yú miáo,success
57679,876791,鱼贯,yú guàn,success
57680,876801,鱼雁,yú yàn,success
57681,876811,鱼雷,yú léi,success
57682,876821,鱼雷艇,yú léi tǐng,success
57684,876841,鱼鲜,yú xiān,success
57685,876851,鱼鳔,yú biào,success
57686,876861,鱼鳞,yú lín,success
57687,876871,鱼鳞坑,yú lín kēng,success
57688,876881,鱼鹰,yú yīng,success
57689,876891,鱼鼓,yú gǔ,success
57690,876901,鱼鼓道情,yú gǔ dào qíng,success
57691,876911,鱼龙混杂,yú lóng hùn zá,success
57695,876951,鲁班尺,lǔ bān chǐ,success
57696,876961,鲁直,lǔ zhí,success
57697,876971,鲁莽,lǔ mǎng,success
57698,876981,鲁钝,lǔ dùn,success
