definition_id,hanzi,pinyin,pos,definition_1,definition_2,better
61813,铁,tiě,形容词,形容坚硬;坚强;牢靠,坚硬或坚强的性质,2
61814,铁,tiě,形容词,形容强暴或精锐,强暴或精锐的特性,2
61815,铁,tiě,形容词,形容确定不移,确定不移的,2
61816,铁,tiě,形容词,形容表情严肃,表情严肃,2
61817,铁,tiě,名词,(Tiě)姓。,姓氏,2
399911,铂,bó,名词,"金属元素,符号Pt(platinum)。银白色,质软,延展性强,化学性质稳定。用来制耐腐蚀的化学仪器等,也用做催化剂。","金属元素,符号Pt(platinum)。银白色,质软,延展性强,化学性质稳定。用来制耐腐蚀的化学仪器等,也用做催化剂。",1
185012,铃,líng,名词,形状像铃的东西,铃铛形状的物品,2
185013,铃,líng,名词,蕾铃,棉铃,2
504911,铄,shuò,动词,熔化(金属),熔化金属,2
504912,铄,shuò,动词,耗损;削弱。,耗损；削弱,2
224011,铅,yán,名词,"铅山(Yánshān),地名,在江西。",铅山（Yánshān），地名，位于江西省,1
224021,铅,qiān,名词,"金属元素,符号Pb(plumbum)。银灰色,质软而重,延性弱,展性强,容易氧化。用来制合金、蓄电池、电缆的外皮等。",金属元素，符号Pb（plumbum），银灰色，质软而重，延展性弱，易氧化。用于制造合金、蓄电池等,2
224022,铅,qiān,名词,铅笔心。,铅笔芯,2
598911,铅笔,qiān bǐ,名词,用石墨或加颜料的黏土做笔心的笔。,以石墨或颜料黏土为笔芯的书写工具,2
420111,铆,mǎo,动词,铆接。,用铆钉固定,2
420112,铆,mǎo,动词,指铆接时锤打铆钉的操作。,铆接时锤打铆钉的操作,2
510411,铋,bì,名词,"金属元素,符号Bi(bismuthum)。白色或粉红色,质软,不纯时脆,凝固时有膨胀现象。用来制低熔合金,可做保险丝、安全阀等。",金属元素，符号Bi（bismuthum），白色或粉红色，质软，凝固时膨胀。用于制造低熔合金等,2
490711,铌,ní,名词,"金属元素,符号Nb(niobium)。灰白色,质硬,有超导性,用来制耐高温合金、电子管等。",金属元素，符号Nb（niobium），灰白色，质硬，有超导性。用于制造耐高温合金等,2
510511,铍,pī,名词,针砭用的长针。,针灸用的长针,2
510512,铍,pī,名词,长矛。,长矛,2
510521,铍,pí,名词,"金属元素,符号Be(beryllium)。灰白色,质硬而轻。用于原子能工业中,铍铝合金用来制飞机、火箭等。",金属元素，符号Be（beryllium），灰白色，质硬而轻。用于原子能工业,2
414811,铎,duó,名词,古代宣布政教法令时或有战事时用的大铃,古代用于宣布政令或战事的大铃,2
397811,铐,kào,名词,手铐,手铐,2
397812,铐,kào,动词,给人戴上手铐,给人戴上手铐,2
528311,铙,náo,名词,"打击乐器,像钹,中间突起部分比钹的小。",打击乐器，形似钹但突起较小,2
528312,铙,náo,名词,"军中乐器,像铃铛,中间没有舌。",军中乐器，形似铃铛但无舌,2
528313,铙,náo,名词,(Náo)姓。,姓氏,2
440511,铛,dāng,拟声词,撞击金属器物的声音。,金属撞击声,2
440521,铛,chēng,名词,烙饼用的平底锅,烙饼用的平底锅,2
140511,铜,tóng,名词,"金属元素,符号Cu(cuprum)。淡紫红色,延展性和导电、导热性能好,是工业的重要原料,用途广泛。",金属元素，符号Cu（cuprum），淡紫红色，延展性和导电性好。工业重要原料,2
2000204,铜矿,tóng kuàng,名词,含铜的矿产资源,含铜的矿产资源,1
203811,铝,lǚ,名词,"金属元素,符号Al(aluminum)。银色,质轻,化学性质活泼,延展性强,导电、导热性能好。是工业的重要原料,用途广泛。",金属元素，符号Al（aluminum），银色，质轻，延展性强。工业重要原料,2
538511,铟,yīn,名词,"金属元素,符号In(indium)。银白色,质软。用来制低熔合金、轴承合金、半导体、电光源等。",金属元素，符号In（indium），银白色，质软。用于制造低熔合金等,2
444411,铠,kǎi,名词,铠甲,铠甲,2
441711,铡,zhá,名词,铡刀。,铡刀,2
441712,铡,zhá,动词,用铡刀切,用铡刀切割,2
528911,铢,zhū,名词,"重量单位,一两的二十四分之一。",重量单位，一两的二十四分之一,2
403311,铣,xiǎn,名词,[铣铁](xiǎntiě)铸铁。,铸铁,2
2046511,铣削,xǐ xiāo,动词,用铣床进行金属切削。,用铣床切削金属,2
469711,铤,tǐng,动词,快走的样子。,快速行走的样子,2
469721,铤,dìng,名词,未经冶铸的铜铁。,未经冶炼的铜铁,2
481611,铧,huá,名词,犁铧。,犁铧,2
423811,铨,quán,动词,选拔,选拔,2
423812,铨,quán,动词,衡量轻重。,衡量轻重,2
370011,铬,gè,名词,"金属元素,符号Cr(chromium)。银灰色,质硬而脆,耐腐蚀。用来制特种钢等,镀在别种金属上可以防锈。",金属元素，符号Cr（chromium），银灰色，质硬而脆。用于制造特种钢等,2
275511,铭,míng,名词,在器物、碑碣等上面记述事实、功德等的文字(大多铸成或刻成);鞭策、勉励自己的文字(写出或刻出),器物或碑碣上刻写的纪念文字,2
275512,铭,míng,动词,"在器物上刻字,表示纪念;比喻深刻记住","在器物上刻字,表示纪念;比喻深刻记住",2
375511,铮,zhèng,形容词,(器物表面)光亮耀眼,器物表面光亮耀眼,2
444611,铯,sè,名词,"金属元素,符号Cs(caesium)。银白色,质软,化学性质极活泼,在光的作用下易放出电子,遇水发生爆炸。用于制光电池和真空管等。",金属元素，符号Cs（caesium），银白色，质软，化学性质活泼。用于制造光电池等,2
477613,铰,jiǎo,名词,指铰链,铰链,2
479611,铱,yī,名词,"金属元素,符号Ir(iridium)。银白色,质硬而脆,化学性质稳定,用来制科学仪器。",金属元素，符号Ir（iridium），银白色，质硬而脆。用于制造科学仪器,2
295312,铲,chǎn,动词,用锹或铲撮取或清除,用锹或铲撮取或清除,2
534611,铳,chòng,名词,一种旧式火器,旧式火器,2
283711,铵,ǎn,名词,"从氨衍生所得的带正电荷的根,也就是铵离子。",带正电荷的铵离子,2
86711,银,yín,名词,"金属元素,符号Ag(argentum)。白色,质软,延展性强,导电、导热性能好,化学性质稳定。用途很广。",金属元素，符号Ag（argentum），白色，质软，延展性强。用途广泛,2
86712,银,yín,名词,跟货币有关的,与货币相关的,2
86713,银,yín,形容词,像银子的颜色,银白色,2
86714,银,yín,名词,(Yín)姓。,姓氏,2
607011,银行,yín háng,名词,经营存款、贷款、汇兑、储蓄等业务的金融机构。,经营存款、贷款、汇兑、储蓄等业务的金融机构。,1
495211,铷,rú,名词,"金属元素,符号Rb(rubidium)。银白色,质软,化学性质极活泼,在光的作用下易放出电子,遇水发生爆炸。用于制光电池和真空管等。","金属元素,符号Rb(rubidium)。银白色,质软,化学性质极活泼,在光的作用下易放出电子,遇水发生爆炸。用于制光电池和真空管等。",1
237411,铸,zhù,动词,铸造,将金属熔化后倒入模具，冷却成型的过程。,2
1028011,铸造,zhù zào,动词,"把金属加热熔化后倒入砂型或模子里,冷却后凝固成为器物",将熔化的金属倒入模具，冷却后形成器物的工艺。,2
143611,铺,pū,动词,把东西展开或摊平,将物品展开或摊平。,2
143612,铺,pū,量词,用于炕,用于炕的量词。,1
143622,铺,pù,名词,用板子搭的床,用板子搭的床,1
143623,铺,pù,名词,"的驿站,现多用于地名,如五里铺、十里铺。",古代驿站，现多用于地名。,2
208512,链,liàn,名词,"计量海洋上距离的长度单位。1链等于1/10海里,合185.2米。",海洋距离单位，1链等于185.2米。,2
397511,铿,kēng,拟声词,形容响亮的声音,形容金属碰撞的响亮声音。,2
84111,销,xiāo,动词,熔化金属,通过加热使金属熔化。,2
84112,销,xiāo,动词,除去;解除,取消；使无效。,2
84113,销,xiāo,动词,销售,出售商品。,2
84114,销,xiāo,名词,消费,花费金钱或资源。,2
84116,销,xiāo,动词,插上销子。,用销子固定。,2
770311,销售,xiāo shòu,动词,卖出(商品),将商品卖给消费者。,2
2042011,销子,xiāo zi,名词,"一种形状像钉子的金属棍,横断面多呈圆形,用来插在器物中,使连接或固定。",用于固定或连接的金属钉状物。,2
984911,销毁,xiāo huǐ,动词,熔化毁掉;烧掉,通过熔化或焚烧彻底毁掉。,2
176911,锁,suǒ,名词,"安在门、箱子、抽屉等的开合处或铁链的环孔中,使人不能随便打开的金属器具,一般要用钥匙才能开。",用于门、箱等处的安全装置，需钥匙开启。,2
176912,锁,suǒ,动词,用锁使门、箱子、抽屉等关住或使铁链拴住,用锁具固定或关闭。,2
176913,锁,suǒ,名词,形状像锁的东西,形状类似锁的物品。,2
176914,锁,suǒ,名词,锁链,金属链条。,2
176915,锁,suǒ,动词,"缝纫方法,用于衣物边缘或扣眼儿上,针脚很密,线斜交或钩连",一种密集的缝纫方法。,2
407711,锂,lǐ,名词,"金属元素,符号Li(lithium)。银白色,在空气中易氧化而变暗,质软,是金属中最轻的,化学性质活泼。用于原子能工业和冶金工业,也用来制特种合金、特种玻璃等。","金属元素,符号Li(lithium)。银白色,在空气中易氧化而变暗,质软,是金属中最轻的,化学性质活泼。用于原子能工业和冶金工业,也用来制特种合金、特种玻璃等。",1
475311,锃,zèng,形容词,"器物经擦或磨后,闪光耀眼",物体表面经打磨后光亮耀眼。,2
280111,锄,chú,名词,松土和除草用的农具,用于松土和除草的农具。,2
280112,锄,chú,动词,用锄松土除草,使用锄头进行松土或除草。,2
280113,锄,chú,动词,铲除,彻底清除。,2
165211,锅,guō,名词,"炊事用具,圆形中凹,多用铁、铝等制成",圆形炊具，多用铁或铝制成。,2
165212,锅,guō,名词,某些装液体加热用的器具,用于加热液体的容器。,2
516811,锆,gào,名词,"金属元素,符号Zr(zirconium)。银灰色,质硬,熔点高,耐腐蚀。用来制合金、闪光粉等,也用作真空中的除气剂,紧密压制的纯锆用作核反应堆的铀棒外套。",金属元素，符号Zr（锆），耐腐蚀，用于核工业。,2
268611,锈,xiù,名词,铜、铁等金属表面在潮湿空气中氧化形成的物质。,金属表面氧化形成的红褐色物质。,2
268612,锈,xiù,动词,生锈,金属表面因氧化而受损。,2
268613,锈,xiù,名词,指锈病,植物病害，叶片出现锈斑。,2
442711,锉,cuò,名词,"手工工具,条形,多刃,主要用来对金属、木料、皮革等表层做微量加工。按横截面的不同分为扁锉、圆锉、方锉、三角锉等。",用于打磨金属或木材的多刃工具。,2
442712,锉,cuò,动词,用锉进行切削,使用锉刀进行打磨。,2
143511,锋,fēng,名词,(刀、剑等)锐利或尖端的部分,刀剑等武器的尖锐部分。,2
143512,锋,fēng,名词,在前列带头的(多指军队,军队或队伍的前列。,2
143513,锋,fēng,名词,锋面,气象学中的锋面。,2
851111,锋利,fēng lì,形容词,"(工具、武器等)头尖或刃薄,容易刺入或切入物体",工具或武器刃口尖锐，易于切割。,2
851112,锋利,fēng lì,形容词,(言论、文笔等)尖锐,言论或文笔尖锐有力。,2
284011,锌,xīn,名词,"金属元素,符号Zn(zincum)。浅蓝白色。用于制合金、白铁、干电池等。","金属元素,符号Zn(zincum)。浅蓝白色。用于制合金、白铁、干电池等。",1
526311,锏,jiàn,名词,"嵌在车轴上的铁条,可以保护车轴并减少摩擦。",车轴上保护并减少摩擦的铁条。,2
526321,锏,jiǎn,名词,"兵器,金属制成,长条形,有四棱,无刃,上端略小,下端有柄。",古代长条形无刃四棱兵器。,2
172811,锐,ruì,形容词,锐利(同‘钝’相对as opposed to‘blunt’}),尖锐，与“钝”相对。,2
172812,锐,ruì,名词,锐气,勇往直前的气势。,2
172813,锐,ruì,形容词,急剧,快速而强烈的。,2
430611,锑,tī,名词,"金属元素,符号Sb(stibium)。普通锑银白色,质硬而脆,有冷胀性。无定形锑灰色,由卤化锑电解制得。用于工业和医药上,超纯锑是重要的半导体和红外探测器材料。",金属元素，符号Sb（锑），用于半导体。,2
549011,锕,ā,名词,"金属元素,符号Ac(actinium)。有放射性。","金属元素,符号Ac(actinium)。有放射性。",1
386211,锗,zhě,名词,"金属元素,符号Ge(germanium)。灰白色,质脆,有单向导电性,自然界分布极少。是重要的半导体材料。","金属元素,符号Ge(germanium)。灰白色,质脆,有单向导电性,自然界分布极少。是重要的半导体材料。",1
68711,错,cuò,动词,参差;错杂,交错混杂；参差不齐,2
68712,错,cuò,动词,两个物体相对摩擦,物体相互摩擦,2
68713,错,cuò,动词,相对行动时避开而不碰上,相互避开以避免碰撞,2
68714,错,cuò,动词,安排办事的时间使不冲突,合理安排时间以避免冲突,2
68715,错,cuò,形容词,不正确,不正确；与事实不符,2
68717,错,cuò,形容词,坏;差(用于否定式,差；不好（用于否定句）,2
68718,错,cuò,其他,错非,除非（方言）,2
68719,错,cuò,动词,在凹下去的文字、花纹中镶上或涂上金、银等,在凹刻文字或花纹中镶嵌金银等,2
68720,错,cuò,名词,打磨玉石的石头。,打磨玉石的石头,1
68721,错,cuò,动词,打磨玉石,打磨玉石,1
684611,错误,cuò wù,形容词,不正确;与客观实际不符合,不正确；与实际情况不符,2
684612,错误,cuò wù,名词,不正确的事物、行为等,不正确的事物或行为,2
372811,锚,máo,名词,"船停泊时所用的器具,用铁制成。一端有两个或两个以上带倒钩的爪儿,另一端用铁链连在船上,抛到水底或岸边,用来稳定船舶。",船舶停泊时用于固定的铁制器具，一端有倒钩，另一端连接船体,2
536311,锛,bēn,名词,锛子。,一种用于削平木料的工具,2
536312,锛,bēn,动词,用锛子削平木料,用锛子削平木料,2
536313,锛,bēn,动词,刃出现缺口,刃口出现缺口（方言）,2
449811,锟,kūn,名词,"锟铻(Kūnwú),古书上记载的山名。所产的铁可以铸刀剑,因此锟铻也指宝剑。",古代山名，以产铁铸剑闻名，故也指宝剑,2
191011,锡,xī,名词,金属元素，符号Sn。常见的白锡为银白色，富有延展性，在空气中不易起变化，多用来镀铁、焊接金属或制造合金。有的地区叫锡。,金属元素（Sn），银白色，用于镀铁、焊接或制造合金,2
191012,锡,xī,名词,(Xī)姓。,姓氏,1
191013,锡,xī,动词,赐给,赐予,2
367311,锢,gù,动词,熔化金属堵塞(物体的空隙)。,用熔融金属堵塞物体空隙,2
367312,锢,gù,动词,禁锢,监禁；束缚,2
263311,锣,luó,名词,"打击乐器,用铜制成,形状像盘子,用锣槌敲打",铜制盘状打击乐器,2
242511,锤,chuí,名词,"古代兵器,柄的上头有一个金属圆球。",古代兵器，柄端有金属圆球,2
242512,锤,chuí,名词,像锤的东西,锤状物,2
242514,锤,chuí,动词,用锤子敲打,用锤子敲打,2
274311,锥,zhuī,名词,锥子。,尖锐工具，用于钻孔,2
274312,锥,zhuī,名词,形状像锥子的东西,锥形物体,2
274313,锥,zhuī,动词,用锥子或锥子形的工具钻,用锥子钻孔,2
2015411,锥度,zhuī dù,名词,柱形物体的横剖面向一端逐渐缩小的形式。,物体横截面逐渐缩小的形式,2
2015412,锥度,zhuī dù,名词,"横剖面缩小的数值,如锥度150,即每长50个单位缩小1个单位。",横截面缩小的数值比例,2
186511,锦,jǐn,名词,有彩色花纹的丝织品,彩色花纹丝织品,2
186512,锦,jǐn,形容词,色彩鲜明华丽,色彩华丽鲜明,2
2000169,锦绣前程,jǐn xiù qián chéng,名词,美好的发展前景,美好的未来前景,2
402411,锨,xiān,名词,"掘土或铲东西用的工具,有板状的头,用钢铁或木头制成,后面安把儿。",铲土工具，有金属或木制板状头和长柄,2
336111,锭,dìng,名词,锭子。,纺纱机上的纺锤,2
336112,锭,dìng,名词,做成块状的金属或药物等,块状金属或药物,2
336113,锭,dìng,量词,用于成锭的东西,用于块状物的量词,2
136711,键,jiàn,名词,"使轴与齿轮、皮带轮等连接并固定在一起的零件,一般是用钢制的长方块,装在被连接的两个机件上预先制成的键槽中。",机械连接零件，用于固定轴与齿轮,2
136712,键,jiàn,名词,插门的金属棍子。,门闩金属棍,2
136713,键,jiàn,名词,"某些乐器、打字机或其他机器上,使用时按动的部分","某些乐器、打字机或其他机器上,使用时按动的部分",1
136714,键,jiàn,名词,在化学结构式中表示元素原子价的短横线。,化学结构式中表示原子价的短横线,2
715111,键盘,jiàn pán,名词,钢琴、风琴、打字机等上面安着很多键的部分。,乐器或打字机上的按键区域,2
304611,锯,jù,名词,"拉(lá)开木料、石料、钢材等的工具,主要部分是具有许多尖齿的薄钢片","拉(lá)开木料、石料、钢材等的工具,主要部分是具有许多尖齿的薄钢片",1
304612,锯,jù,动词,用锯拉(lá),用锯切割,2
299911,锰,měng,名词,"金属元素,符号Mn(manganum)。银白色,质硬而脆。主要用来制造锰钢等合金。",金属元素（Mn），用于制造合金,1
459411,锲,qiè,动词,雕刻,雕刻,1
934911,锲而不舍,qiè ér bù shě,形容词,"雕刻一件东西,一直刻下去不放手。",坚持不懈地雕刻；比喻持之以恒,2
510711,锴,kǎi,名词,好铁。,优质铁,1
378911,锵,qiāng,拟声词,形容金属或玉石撞击的声音,金属撞击声,2
509011,锶,sī,名词,"金属元素,符号Sr(strontium)。银白色,质软,燃烧时发出红色光。用于制合金、光电管和烟火等。","金属元素,符号Sr(strontium)。银白色,质软,燃烧时发出红色光。用于制合金、光电管和烟火等。",1
443211,锷,è,名词,刀剑的刃。,刀剑的锋利部分。,2
351511,锹,qiāo,名词,铁锹。,一种用于挖掘或铲土的工具。,2
2060404,锺,zhōng,名词,姓氏用字,姓氏。,2
191311,锻,duàn,动词,锻造,通过锤击或压力加工金属。,2
586911,锻炼,duàn liàn,动词,指锻造或冶炼。,通过加热和锤打加工金属。,2
586912,锻炼,duàn liàn,动词,"通过体育运动使身体强壮,培养勇敢、机警和维护集体利益等品德",通过体育运动增强体质，培养勇敢、机警等品质。,2
586913,锻炼,duàn liàn,动词,"通过生产劳动、社会斗争和工作实践,使觉悟、工作能力等提高。",通过劳动或实践提高觉悟和工作能力。,2
345411,镀,dù,动词,"用电解或其他化学方法使一种金属附着到别的金属或物体表面上,形成薄层",用电解等方法在金属表面覆盖另一层金属。,2
256811,镁,měi,名词,"金属元素,符号Mg(magnesium)。银白色,质轻,燃烧时发出眩目的白色光。用来制闪光粉、烟火等,镁铝合金用于航空器材方面。",金属元素，符号Mg（镁）。银白色，轻质，燃烧时发出耀眼白光。用于制造闪光粉、烟火及航空材料。,2
417011,镂,lòu,动词,雕刻,在硬质材料上刻出图案或文字。,2
2060018,镆铘,mò yé,名词,古代宝剑名,古代著名的宝剑名称。,2
98311,镇,zhèn,动词,压;抑制,施加压力以控制或抑制。,2
98312,镇,zhèn,形容词,安定,情绪或状态平稳。,2
98313,镇,zhèn,动词,用武力维持安定,通过武力维持秩序。,2
98314,镇,zhèn,名词,镇守的地方,军队驻守的地方。,2
98315,镇,zhèn,名词,"行政区划单位,一般由县一级领导。",县以下的行政区划单位。,2
98316,镇,zhèn,名词,较大的市集。,规模较大的集市。,2
98317,镇,zhèn,动词,把食物、饮料等同冰块放在一块儿或放在冷水里使凉,用冰块或冷水冷却食物或饮料。,2
98318,镇,zhèn,名词,(Zhèn)姓。,姓氏。,2
98319,镇,zhèn,副词,时常(多见于早期白话,经常（多见于早期白话）。,2
98320,镇,zhèn,副词,表示整个的一段时间(多见于早期白话,表示整个时间段（多见于早期白话）。,2
1017311,镇压,zhèn yā,动词,"用强力压制,不许进行活动(多用于政治",用强力制止活动（多指政治方面）。,2
1017312,镇压,zhèn yā,动词,处决(反革命分子)。,处决（反革命分子）。,2
1017313,镇压,zhèn yā,动词,"压紧播种后的垄或植株行间的松土,目的是使种子或植株容易吸收水分和养分。",压实土壤以利种子或植物吸收水分和养分。,2
1017111,镇定,zhèn dìng,形容词,遇到紧急的情况不慌不乱,在紧急情况下保持冷静。,2
1017112,镇定,zhèn dìng,动词,使镇定,使情绪稳定。,2
1017211,镇静,zhèn jìng,形容词,情绪稳定或平静,情绪平稳或安静。,2
1017212,镇静,zhèn jìng,动词,使镇静,使情绪平静。,2
450311,镉,gé,名词,"金属元素,符号Cd(cadmium)。银白色,质软,延展性强。用来制合金、光电管和核反应堆的中子吸收棒等,也用于电镀。","金属元素,符号Cd(cadmium)。银白色,质软,延展性强。用来制合金、光电管和核反应堆的中子吸收棒等,也用于电镀。",1
395211,镊,niè,名词,镊子。,用于夹取小物件的工具。,2
395212,镊,niè,动词,(用镊子)夹,用镊子夹取。,2
440411,镌,juān,动词,雕刻,在材料上刻出文字或图案。,2
362411,镍,niè,名词,"金属元素,符号Ni(niccolum)。银白色,质坚韧,延展性强,有磁性,在常温中不跟空气中的氧起作用,用来制特种钢和其他合金、催化剂等,也用于电镀。","金属元素,符号Ni(niccolum)。银白色,质坚韧,延展性强,有磁性,在常温中不跟空气中的氧起作用,用来制特种钢和其他合金、催化剂等,也用于电镀。",1
377911,镐,gǎo,名词,刨土用的工具,用于挖掘的工具。,2
377921,镐,hào,名词,"周朝初年的国都,在今陕西西安西南。",周朝初年的都城，位于今陕西西安西南。,2
372011,镑,bàng,名词,英国、埃及等国的本位货币。,英国、埃及等国的货币单位。,2
456511,镓,jiā,名词,"金属元素,符号Ga(gallium)。银白色,质软。用作制光学玻璃、真空管、半导体等的原料,也用来制高温温度计。","金属元素,符号Ga(gallium)。银白色,质软。用作制光学玻璃、真空管、半导体等的原料,也用来制高温温度计。",1
393711,镖,biāo,名词,"旧式武器,形状像长矛的头,投掷出去杀伤敌人",旧式投掷武器，形似矛头。,2
2021121,镗,táng,动词,用镗床切削机器零件上已有的孔眼。,用镗床加工金属孔洞。,2
95512,镜,jìng,名词,"利用光学原理制成的帮助视力或做光学实验用的器具,镜片一般用玻璃制成",用于矫正视力或进行光学实验的玻璃器具。,2
892511,镜头,jìng tóu,名词,"摄影机或放映机上,由透镜组成的光学装置。用来在胶片或幕上形成影像。",摄影机或放映机的光学部件，用于成像。,2
892512,镜头,jìng tóu,名词,照相的一个画面。,照片的一个画面。,2
892513,镜头,jìng tóu,名词,拍摄影片或电视片时从摄影机开始转动到停止时所拍下的一系列画面。,影视拍摄中的连续画面。,2
632811,镜子,jìng zi,名词,"有光滑的平面,能照见形象的器具,古代用铜铸厚圆片磨制,现在用平面玻璃镀银或镀铝做成。",能反射影像的玻璃或金属平面器具。,2
632812,镜子,jìng zi,名词,眼镜。,用于矫正视力的眼镜。,2
482811,镞,zú,名词,箭头,箭的尖端部分。,2
2060411,镟,xuàn,动词,旋转,绕轴转动。,2
2060402,镢,jué,名词,刨土工具,用于翻土的农具。,2
418611,镣,liào,名词,脚镣,束缚脚部的刑具。,2
524211,镧,lán,名词,"金属元素,符号La(lanthanum)。是一种稀土金属。银白色,质软,在空气中容易氧化。用于制备钐、铕和镱,镧的化合物用来制光学玻璃等。",金属元素，符号La（镧），属稀土金属。银白色，质地柔软，易氧化。用于制备钐、铕和镱等稀土元素，其化合物可用于制造光学玻璃等。,2
506111,镬,huò,名词,锅。,方言中指锅。,2
506112,镬,huò,名词,古代的大锅,古代使用的大型锅具。,2
386811,镭,léi,名词,"金属元素,符号Ra(radium)。银白色,质软,有放射性。用来治疗恶性肿瘤,镭盐和铍粉的混合制剂可制成中子源。",金属元素，符号Ra（镭），银白色，质地柔软，具有放射性。用于治疗恶性肿瘤，镭盐与铍粉混合可制成中子源。,2
397911,镯,zhuó,名词,镯子,戴在手腕上的环形装饰品。,2
317911,镰,lián,名词,镰刀,用于收割庄稼的农具，带有弧形刀刃。,2
495611,镳,biāo,名词,马嚼子的两端露出嘴外的部分,马嚼子两端露在马嘴外的部分。,2
283111,镶,xiāng,动词,把物体嵌入另一物体内或围在另一物体的边缘,将物体嵌入另一物体内或围绕其边缘固定。,2
983511,镶嵌,xiāng qiàn,动词,把一物体嵌入另一物体内。,将一个物体嵌入另一个物体内。,2
9311,长,cháng,形容词,两点之间的距离大(跟‘短’相对as opposed to‘short'})。,两点间距离大（与“短”相对）。,2
9312,长,cháng,名词,长度,物体从一端到另一端的距离。,2
9313,长,cháng,名词,长处,优点或擅长的方面。,2
9314,长,cháng,动词,对某事做得特别好,对某事做得特别好,1
9315,长,cháng,形容词,多余;剩余,多余的；剩余的。,2
9321,长,zhǎng,形容词,年纪较大,年龄较大。,2
9322,长,zhǎng,形容词,排行最大,兄弟姐妹中排行第一。,2
9323,长,zhǎng,形容词,辈分大,家族或社会关系中辈分高。,2
9324,长,zhǎng,名词,领导人,担任领导职务的人。,2
9325,长,zhǎng,动词,生,产生；出现。,2
9326,长,zhǎng,动词,生长;成长,发育；长大。,2
9327,长,zhǎng,动词,增进;增加,增加；提升。,2
613611,长城,cháng chéng,名词,"指万里长城,也用来比喻坚强雄厚的力量、不可逾越的障碍等",指中国的万里长城，也比喻强大的防御力量或不可逾越的障碍。,2
2000035,长江,cháng jiāng,名词,中国最长的河流,中国最长的河流，世界第三长河。,2
1014811,长辈,zhǎng bèi,名词,辈分大的人。,家族或社会中辈分较高的人。,2
677111,长途,cháng tú,形容词,路程遥远的;长距离的,距离远的；长距离的。,2
677112,长途,cháng tú,名词,指长途电话或长途汽车。,长途电话或长途汽车的简称。,2
22811,门,mén,名词,房屋、车船或用围墙、篱笆围起来的地方的出入口,建筑物、车辆或封闭区域的出入口。,2
22812,门,mén,名词,"装置在上述出入口,能开关的障碍物,多用木料或金属材料做成",安装在出入口的可开关障碍物，多用木材或金属制成。,2
22814,门,mén,名词,形状或作用像门的,形状或功能类似门的装置。,2
22816,门,mén,名词,"指封建家族或家族的一支,现在指一般的家庭",旧指家族分支，现泛指家庭。,2
22817,门,mén,名词,宗教、学术思想上的派别,宗教或学术思想的派别。,2
22818,门,mén,名词,传统指称跟师傅有关的,传统上与师傅相关的称谓。,2
22819,门,mén,名词,一般事物的分类,事物的分类或类别。,2
22820,门,mén,名词,"生物学中把具有最基本最显著的共同特征的生物分为若干群,每一群叫一门,如原生动物门、裸子植物门等。门以下为纲。",生物分类学中的一级，如原生动物门、裸子植物门等。,2
22821,门,mén,名词,"压宝时下赌注的位置名称,也用来表示赌博者的位置,有‘天门’、‘青龙’等名目。",赌博时下注的位置名称，如“天门”、“青龙”等。,2
22822,门,mén,量词,用于炮,用于计量火炮的数量。,2
22823,门,mén,名词,(Mén)姓。,姓氏。,2
914311,门诊,mén zhěn,名词,医生在医院或诊所里给不住院的病人看病。,医生在医院或诊所对非住院病人的诊疗服务。,2
457811,闩,shuān,名词,"门关上后,插在门内使门推不开的木棍或铁棍",门关闭后插在门内防止被推开的木棍或铁棍。,2
457812,闩,shuān,动词,用闩插上,用门闩固定门。,2
106011,闪,shǎn,动词,闪避,迅速躲避。,2
106012,闪,shǎn,动词,(身体)猛然晃动,身体突然晃动。,2
106013,闪,shǎn,动词,"因动作过猛,使一部分筋肉受伤而疼痛",因动作过猛导致肌肉拉伤。,2
106014,闪,shǎn,名词,闪电,云层间或云地间的放电现象。,2
106015,闪,shǎn,动词,突然出现,突然出现。,2
106016,闪,shǎn,动词,闪耀,光亮忽明忽暗。,2
106017,闪,shǎn,动词,甩下;丢下,方言中指丢下或落下。,2
106018,闪,shǎn,名词,(Shǎn)姓。,姓氏。,2
945511,闪烁,shǎn shuò,动词,"(光亮)动摇不定,忽明忽暗",光亮忽明忽暗地闪动。,2
945512,闪烁,shǎn shuò,动词,"(说话)稍微露出一点想法,但不肯说明确;吞吞吐吐",说话含糊其辞，不明确表达。,2
747611,闪电,shǎn diàn,名词,"云与云之间或云与地面之间所发生的放电现象,会发出很强的电光。",云层之间或云与地面之间发生的强烈放电现象，伴随耀眼电光。,2
122111,闭,bì,动词,关;合,将开着的物体合拢。,1
122112,闭,bì,动词,堵塞不通,使通道或孔洞被堵住。,2
122113,闭,bì,动词,结束;停止,使活动或过程终止。,2
122114,闭,bì,名词,(Bì)姓。,姓氏用字。,2
804811,闭塞,bì sè,动词,堵塞,使通道受阻无法通行。,2
804812,闭塞,bì sè,形容词,交通不便;偏僻;风气不开,地理位置偏远，交通不便。,2
804813,闭塞,bì sè,形容词,消息不灵通,信息获取渠道有限，不了解最新情况。,2
16611,问,wèn,动词,有不知道或不明白的事情或道理请人解答,有不知道或不明白的事情或道理请人解答,1
16612,问,wèn,动词,为表示关切而询问;慰问,表达关心而进行的询问。,2
16613,问,wèn,动词,审讯;追究,通过审查询求真相。,2
16614,问,wèn,动词,管;干预,介入并施加影响。,2
