definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img,ref_pinyin_id,pos
869511,86951,1,残忍无情,heartless,,,形容词
869512,86951,2,坚定的决心,determination,,,名词
869513,86951,3,下定决心不顾后果,resolve,,,动词
869611,86961,1,急切希望实现,long to,,,动词
870011,87001,1,引起广泛关注或震惊,sensation,,,动词
870211,87021,1,不涉及微观结构的,macroscopic,,,形容词
870212,87021,2,整体层面的,holistic,,,形容词
870311,87031,1,规模宏大壮观,magnificent,,,形容词
870411,87041,1,因大雨或融雪导致的河流水位暴涨。,flood,,,名词
870511,87051,1,咽和喉的统称,throat,,,名词
870711,87071,1,某一时代之后的时期,later ages,,,名词
870712,87071,2,子孙或后来的人,descendants,,,名词
870811,87081,1,来自后方或家庭的忧虑,trouble back at home,,,名词
870911,87091,1,后方供应或行政事务工作,logistics,,,名词
871011,87101,1,疏忽；没有注意到,neglect,,,动词
871111,87111,1,发出尖锐悠长的声音,whistle,,,动词
871211,87121,1,公开请求支持或公正,appeal,,,动词
871311,87131,1,马虎随便地,carelessly,,,副词
871312,87131,2,任意妄为地,wildly,,,副词
871411,87141,1,湖的总称,lakes,,,名词
871511,87151,1,由多个计算机网络相互连接构成的全球性网络系统。,Internet,,,名词
871611,87161,1,花朵的组成部分，形状类似叶子，因含有不同色素而呈现各种颜色。,petal,,,名词
871711,87171,1,美丽而光彩夺目,gorgeous,,,形容词
871811,87181,1,长期居住在国外且保留中国国籍的中国人。,overseas Chinese,,,名词
871911,87191,1,比喻做多余的事，反而弄巧成拙,gild the lily,,,动词
872011,87201,1,化学肥料简称,chemical fertilizer,,,名词
872111,87211,1,古代生物遗骸形成的石质标本,fossil,,,名词
872211,87221,1,通过实验检测物质成分,test; analyze,,,动词
872311,87231,1,用脂粉等使容貌美丽。,apply makeup,,,动词
872411,87241,1,将整体分割成若干部分,divide,,,动词
872412,87241,2,区分不同类别或性质,differentiate,,,动词
872511,87251,1,用于放大声音的电子设备,microphone,,,名词
872512,87251,2,微音器的通称,general term for microphone,,,名词
872513,87251,3,用于向多人扩音的圆锥形筒状工具,megaphone,,,名词
872611,87261,1,妇女或雌性哺乳动物有胎,pregnant,,,动词
872711,87271,1,集体性的快乐,joy,,,形容词
872811,87281,1,使事物恢复原来的状态,restore,,,动词
872812,87281,2,化学反应中物质获得电子或氧被夺去的过程,reduction,,,动词
872911,87291,1,低等动物身体的环状结构,segment,,,名词
872912,87291,2,相互关联的事物之一,link,,,名词
873011,87301,1,（局势等）变得平和,ease,,,动词
873012,87301,2,使平和,mitigate,,,动词
873111,87311,1,患有某种疾病的人,patient,,,名词
873211,87321,1,人迹罕至，冷清寂寥,desolate,,,形容词
873311,87331,1,极其错误，不合逻辑,absurd,,,形容词
873411,87341,1,言行思想极其错误，令人难以置信,absurd,,,形容词
873412,87341,2,行为放纵无度,dissipated,,,形容词
873511,87351,1,匆忙慌张的样子,hurried,,,形容词
873611,87361,1,日落之后天黑之前的时段。,dusk,,,名词
873711,87371,1,随意花费钱财,squander,,,动词
873712,87371,2,形容举止轻捷洒脱,lively; free and easy,,,形容词
873811,87381,1,光彩夺目，非常灿烂,brilliant,,,形容词
873911,87391,1,报告执行情况,report back,,,动词
873912,87391,2,报答,repay,,,动词
873913,87391,3,报复,retaliate,,,动词
874011,87401,1,躲避,avoid,,,动词
874012,87401,2,因利害关系退出案件处理,withdraw,,,动词
874111,87411,1,回过头来看,review,,,动词
874211,87421,1,收回再利用,recycle,,,动词
874212,87421,2,收回已发放的物品,reclaim,,,动词
874311,87431,1,懊悔,remorse,,,动词
874411,87441,1,彻底消灭,destroy,,,动词
874511,87451,1,正式会面,meet,,,动词
874611,87461,1,汇总信息后向上级或公众报告。,report; summarize and present information,,,动词
874711,87471,1,用财物收买他人以达到不正当目的,bribe,,,动词
874712,87471,2,用于收买他人的财物,bribe,,,名词
874811,87481,1,因严重脑损伤或疾病导致长时间意识丧失的状态,coma,,,动词
874911,87491,1,整个身体,whole body,,,名词
875011,87501,1,将不同物质掺和在一起,mix; blend,,,动词
875012,87501,2,不同物质掺和而不发生化学反应,blend; mix,,,动词
875111,87511,1,没有条理和秩序,chaos; confusion,,,形容词
875211,87521,1,使界限模糊（多用于抽象事物）,confuse; blur,,,动词
875212,87521,2,混杂；使难以区分,mix up,,,动词
875311,87531,1,（水、空气等）不纯净，不清澈,turbid; muddy,,,形容词
875411,87541,1,表示应得的结果（含不值得同情意）。,serve right,,,形容词
875412,87541,2,方言，表示命中注定。,fated,,,形容词
875511,87551,1,旺盛的生命力或能量。,vitality,,,名词
875611,87561,1,利用反冲力推进的高速飞行器，用于运载卫星或制成导弹,rocket,,,名词
875711,87571,1,燃烧时产生的发光发热的气体,flame,,,名词
875811,87581,1,一类炸药，爆炸时可能产生烟或无烟,gunpowder,,,名词
875911,87591,1,作为商品交换媒介的特殊商品,currency,,,名词
876011,87601,1,表示不确定或可能性,perhaps,,,副词
876111,87611,1,作为某项事业基础的区域,base,,,名词
876211,87621,1,为特定事业储备的专项资金,fund,,,名词
876311,87631,1,遗传的基本单位，位于染色体上,gene,,,名词
876411,87641,1,机械驱动的,motorized,,,形容词
876412,87641,2,灵活处置的,flexible,,,形容词
876413,87641,3,灵活调配使用的,flexible,,,形容词
876511,87651,1,机械的内部构造或功能单元,mechanism,,,名词
876512,87651,2,泛指各类机关、团体或工作单位,organization,,,名词
876513,87651,3,机关或团体的内部组织结构,structure,,,名词
876611,87661,1,机械的核心部件,mechanism,,,名词
876612,87661,2,机械控制的,mechanical,,,形容词
876613,87661,3,行政办事机构,institution,,,名词
876614,87661,4,巧妙计谋,scheme,,,名词
876711,87671,1,聪明灵活，反应迅速,clever,,,形容词
876811,87681,1,重要且需保密的,confidential,,,形容词
876812,87681,2,需要严格保密的事项,confidential matter,,,名词
876911,87691,1,利用力学原理构成的装置总称，包括杠杆、滑轮、机器等。,machinery,,,名词
876912,87691,2,形容方式僵化，缺乏灵活性,mechanical,,,形容词
877011,87701,1,有利的时机或境遇,opportunity,,,名词
877111,87711,1,思维敏捷，善于随机应变,quick-witted,,,形容词
877211,87721,1,刺激使产生动力,stimulate; arouse,,,动词
877212,87721,2,使分子/原子从低能态转为高能态,excite (physics),,,动词
877311,87731,1,鼓舞；激发动力,motivate; inspire,,,动词
877411,87741,1,强烈的情感冲动,passion; fervor,,,名词
877511,87751,1,饿,hunger,,,形容词
877611,87761,1,讥讽嘲笑,sneer,,,动词
877711,87771,1,事物发展所达到的最高点,extreme,,,名词
877712,87771,2,程度达到最高点的,extreme,,,形容词
877811,87781,1,最大允许值或最高程度,limit,,,名词
877812,87781,2,数学中变量趋近的固定值,limit,,,名词
878011,87801,1,将要,about to,,,副词
878111,87811,1,等级的高低区别,rank,,,名词
878211,87821,1,病(总称),illness,,,名词
878311,87831,1,因别人优越而心怀怨恨,jealousy,,,名词
878411,87841,1,尽早行动,early,,,副词
878511,87851,1,急于追求眼前的成效和利益,eager for instant success,,,形容词
878611,87861,1,迅速而剧烈,sharp; rapid,,,形容词
878711,87871,1,迫切,eager; urgent,,,形容词
878712,87871,2,匆忙；仓促,hurried; hasty,,,形容词
878811,87881,1,易怒；不耐烦,irritable; impatient,,,形容词
878812,87881,2,鲁莽；急于行动,rash; impetuous,,,形容词
878911,87891,1,祖居地或出生地,native place,,,名词
879011,87901,1,为共同目标组织起来的行动团体,group,,,名词
879111,87911,1,象征好运的,lucky,,,形容词
879211,87921,1,给(gěi),grant,,,动词
879311,87931,1,指将某事或某人托付给他人照料,entrust,,,动词
879312,87931,2,把理想、希望、感情等放在(某人身上或某种事物上),"entrust (ideals, hopes, feelings) to",,,动词
879411,87941,1,依法承受(死者的遗产等),"inherit (legacy of the dead, etc.)",,,动词
879412,87941,2,泛指把前人的作风、文化、知识等接受过来,carry on; carry forward,,,动词
879413,87941,3,后人继续做前人遗留下来的事业,carry on the life's work of the deceased,,,动词
879511,87951,1,"继承前人的事业,并为将来开辟道路。",carry forward the cause of the predecessors and forge ahead into the future,,,动词
879611,87961,1,记忆的能力,memory,,,名词
879711,87971,1,用文字记述事件,document,,,动词
879712,87971,2,记载事件的文字,record,,,名词
879811,87981,1,以三个月为单位的时期,quarter,,,名词
879911,87991,1,比赛中的第三名,bronze medalist,,,名词
880011,88001,1,计算比较,calculate,,,动词
880012,88001,2,争论,argue,,,动词
880013,88001,3,打算；商议,intend,,,动词
880111,88011,1,因传统或个人原因形成的禁忌。,taboo,,,名词
880112,88011,2,为避免不良后果而刻意回避。,avoid,,,动词
880113,88011,3,方言中指醋。,vinegar,,,名词
880211,88021,1,指完全没有声音的状态,silent,,,形容词
880311,88031,1,记录要点的文字,summary,,,名词
880411,88041,1,掌握和运用专门技术的能力,ability,,,名词
880511,88051,1,巧妙技能,technique,,,名词
880512,88051,2,技巧运动,acrobatics,,,名词
880611,88061,1,不明显的线索或征兆。,indication,,,名词
880711,88071,1,指家庭日常生活中的琐事,domestic trivia,,,名词
880811,88081,1,工具或武器。,tool,,,名词
880812,88081,2,指人（含轻视或玩笑意）。,guy (derogatory or humorous),,,名词
880813,88081,3,指家畜或牲畜,domestic animals,,,名词
880911,88091,1,指家庭成员，尤指户主或职工以外的家人,family members,,,名词
881011,88101,1,形容某事或某人众所周知,widely known,,,形容词
881111,88111,1,将原材料制成成品的过程,manufacture,,,动词
881112,88111,2,对产品进行完善的工作,refine,,,动词
881211,88121,1,使程度更加严重,aggravate,,,动词
881311,88131,1,精美的菜肴。,delicacy,,,名词
881411,88141,1,不同事物混杂在一起,mix,,,动词
881511,88151,1,暂时认定,suppose,,,动词
881512,88151,2,虚构的,fictitious,,,动词
881513,88151,3,科学研究中基于事实提出的假定说明,hypothesis,,,名词
881611,88161,1,如果,if,,,连词
881711,88171,1,立场或意志稳定，不动摇。,steadfast,,,形容词
881712,88171,2,使某人的立场或意志更加稳定。,strengthen,,,动词
881811,88181,1,结构紧密，不易损坏。,sturdy,,,形容词
881911,88191,1,既坚固又有韧性。,tenacious,,,形容词
882011,88201,1,物体坚固且结实。,solid,,,形容词
882012,88201,2,身体强健有力。,robust,,,形容词
882111,88211,1,质地非常硬。,hard,,,形容词
882211,88221,1,察看并督促,supervise,,,动词
882212,88221,2,负责监督工作的人员。,supervisor,,,名词
882311,88231,1,严密观察；暗中查看。,monitor,,,动词
882411,88241,1,关押犯人的场所。,prison,,,名词
882511,88251,1,物体的最顶端,tip,,,名词
882512,88251,2,最先进的,cutting-edge,,,形容词
882611,88261,1,困难的,difficult; hard,,,形容词
882711,88271,1,主要工作之外的职务,part-time,,,名词
882712,88271,2,同时担任多个职务,moonlight,,,动词
882911,88291,1,剪断彩带的开幕仪式,ribbon-cutting,,,动词
883011,88301,1,自我反省并批评,self-criticism,,,动词
883012,88301,2,总结分析,analyze,,,动词
883111,88311,1,通过测试或检查验证,test,,,动词
883211,88321,1,使变得简单,simplify,,,动词
883311,88331,1,房屋或设备等简单粗糙，不够完善,crude,,,形容词
883411,88341,1,简化笔画的汉字,simplified character,,,名词
883511,88351,1,简明扼要，不啰嗦,concise,,,形容词
883711,88371,1,辨别（真假优劣）,distinguish,,,动词
883811,88381,1,评定（人的优缺点）,appraise,,,动词
883812,88381,2,对人的优缺点的书面评价,appraisal letter,,,名词
883813,88381,3,辨别并确定事物的真伪或质量,authenticate,,,动词
883911,88391,1,考虑到；由于,in view of,,,介词
884011,88401,1,从事秘密情报工作的特工人员。,spy,,,名词
884111,88411,1,事物之间的时空距离。,interval,,,名词
884112,88411,2,使事物相互分离。,isolate,,,动词
884211,88421,1,需要通过中介环节的。,indirect,,,形容词
884311,88431,1,对事物的看法,viewpoint,,,名词
884411,88441,1,所见所闻,knowledge,,,名词
884511,88451,1,看到正义的事就勇敢去做,act bravely for justice,,,动词
884611,88461,1,身体或机能无缺陷,sound,,,形容词
884612,88461,2,事物完善无缺,perfect,,,形容词
884613,88461,3,使完善,improve,,,动词
884711,88471,1,用脚踩压,trample,,,动词
884712,88471,2,比喻严重破坏,devastate,,,动词
884811,88481,1,军用船只的总称,naval vessels,,,名词
884911,88491,1,数量或时间接近某个数值。,nearly; almost,,,副词
885011,88501,1,将级军官的统称。,general (rank),,,名词
885012,88501,2,泛指军队中的高级将领。,high-ranking officer,,,名词
885014,88501,4,比喻故意为难他人。,embarrass; baffle,,,动词
885111,88511,1,肢体无法活动,stiff,,,形容词
885112,88511,2,不灵活,inflexible,,,形容词
885311,88531,1,给予荣誉或财物来鼓励,encourage and reward with honour or money; reward; award; offer or put a premium on,,,动词
885411,88541,1,对有功的或在竞赛中获胜的集体或个人给予奖励。,award; reward,,,名词
885511,88551,1,到来或出现,arrive,,,动词
885611,88561,1,线条或路径相互穿过。,intersect,,,动词
885612,88561,2,部分相同部分不同。,overlapping,,,形容词
885613,88561,3,交替进行。,alternate,,,动词
885711,88571,1,将事务移交给接替者。,hand over,,,动词
885712,88571,2,详细说明或嘱咐。,brief,,,动词
885713,88571,3,坦白错误或罪行。,confess,,,动词
885811,88581,1,与对方协商解决相关问题,negotiate,,,动词
885911,88591,1,人与人之间的互动往来。,interact,,,动词
886011,88601,1,商业买卖活动。,transaction,,,名词
886111,88611,1,椭圆等曲线的特殊点,focus (geometry),,,名词
886112,88611,2,光线汇聚点,focal point (optics),,,名词
886113,88611,3,引人关注的核心,focus (figurative),,,名词
886211,88621,1,非常着急,anxious; agitated,,,形容词
886311,88631,1,形容人不能吃苦、习惯享受,effeminate,,,形容词
886312,88631,2,形容物品易损坏,fragile,,,形容词
886411,88641,1,两面墙相交形成的凹角。,corner,,,名词
886412,88641,2,偏僻不易被注意的地方。,remote corner,,,名词
886511,88651,1,"用棍子等在混合物中转动、和弄,使均匀",mix,,,动词
886611,88661,1,向政府或机构交付（款项）,pay; submit,,,动词
886711,88671,1,教育培养,educate; nurture,,,动词
886712,88671,2,文化品德修养,upbringing; culture,,,名词
886811,88681,1,通过比试分出高低,compete,,,动词
886812,88681,2,方言，指计较,argue,,,动词
887011,88701,1,连续不断,continuously,,,动词
887111,88711,1,同一阶级内因经济地位不同而划分的层次。,stratum,,,名词
887112,88711,2,由不同阶级出身但具有共同特征的社会群体。,stratum,,,名词
887211,88721,1,揭露不良行为,disclose,,,动词
887311,88731,1,使隐藏事物显现,reveal,,,动词
887411,88741,1,音乐中有规律的强弱、长短现象,rhythm,,,名词
887412,88741,2,比喻均匀有规律的工作进程,pace,,,名词
887511,88751,1,（才能、成就）卓越,remarkable,,,形容词
887611,88761,1,物质从液态(溶液或熔化状态)或气态形成晶体。,crystallize; (of substances) become crystal from a liquid or gaseous state,,,名词
887613,88761,3,〈比喻fig.〉珍贵的成果,valuable result; crystallization,,,名词
887711,88771,1,最后的结果;最终的局面,final result; outcome; ending,,,名词
887811,88781,1,把一个时期的各项经济收支往来核算清楚。有现金结算和非现金结算(只在银行转账)两种。,"settle accounts; close or wind up an account; clear the accounts of the revenues and expenditures over a period of time, through either cash or non-cash settlement (only in bank transfers)",,,动词
887911,88791,1,截止到某一时间点,by,,,动词
888011,88801,1,去除或消除某种状态,remove,,,动词
888111,88811,1,终止雇佣关系,dismiss,,,动词
888211,88821,1,用专业工具剖开生物体以研究其内部结构,dissect,,,动词
888212,88821,2,深入分析研究,analyze,,,动词
888311,88831,1,聚集的人群分散离开,dismiss,,,动词
888312,88831,2,取消组织或集会,disband,,,动词
888411,88841,1,物体结构分解的过程,disintegrate,,,动词
888412,88841,2,系统或组织的崩溃瓦解,collapse,,,动词
888511,88851,1,"跟别的人或事相对照,以便取长补短或吸取教训",learn from,,,动词
888611,88861,1,靠别的人或事物的帮助,with the help of,,,动词
888711,88871,1,警惕并防备。,guard; be on alert,,,动词
888712,88871,2,因戒心而加以防备。,be wary; be cautious,,,动词
888811,88881,1,不同事物的分界,dividing line,,,名词
888812,88881,2,限度；尽头,limit,,,名词
888911,88891,1,货币流通、信贷、存款等经济活动,finance,,,名词
889011,88901,1,密切不可分隔,inseparable,,,形容词
889012,88901,2,连续不断,rapid,,,形容词
889111,88911,1,急迫；没有缓冲余地,pressing,,,形容词
889211,88921,1,尽可能快地,as soon as possible,,,副词
889311,88931,1,表示进一步的行动,and then,,,连词
889411,88941,1,向敌方发动攻击,attack,,,动词
889412,88941,2,在竞争中采取攻势,offensive,,,动词
889511,88951,1,生物由低级向高级的发展过程,evolution,,,动词
889611,88961,1,事情向前推进,progress,,,动词
889711,88971,1,最近一段时间,recently,,,名词
889811,88981,1,只能看清近处物体的视力缺陷,myopia,,,名词
889812,88981,2,比喻目光短浅,short-sighted,,,形容词
889911,88991,1,使物体在液体中充分吸收,soak,,,动词
890011,89001,1,提升职位或级别,promote,,,动词
890111,89011,1,力气。,strength,,,名词
890112,89011,2,积极性。,zeal,,,名词
890311,89031,1,严格规划资源使用,budget,,,动词
890411,89041,1,事物最核心的优秀部分,essence,,,名词
890412,89041,2,耀眼的光辉,brilliance,,,名词
890511,89051,1,去除冗余保留必要,streamline,,,动词
890611,89061,1,高度准确的,precise,,,形容词
890711,89071,1,完全符合标准,accurate,,,形容词
890811,89081,1,全面掌握技能或知识,proficient,,,动词
890911,89091,1,极度专注细致,meticulous,,,形容词
891011,89101,1,持续追求更完美,perfect,,,动词
891111,89111,1,做工精巧细腻,exquisite,,,形容词
891211,89121,1,(机关、学校等)经常支出的费用。,"(of government organs, schools, etc.) expenditure; outlay",,,名词
891311,89131,1,从事商业活动,trade,,,动词
891411,89141,1,打扰他人,disturb,,,动词
891511,89151,1,感到非常奇怪,amazed,,,形容词
891611,89161,1,十分吃惊,astonished,,,形容词
891811,89181,1,提醒注意潜在危险,warn,,,动词
891812,89181,2,对不当行为的正式告诫,admonish,,,动词
891813,89181,3,纪律处分的一种形式,warning,,,名词
891911,89191,1,对潜在危险保持警觉,vigilant,,,动词
892011,89201,1,颈部由七块椎骨组成的骨骼结构，其中第一、二颈椎结构特殊，分别称为寰椎和枢椎,cervical vertebra,,,名词
892111,89211,1,通过特定姿势（如立正、举手）表示尊敬,salute,,,动词
892112,89211,2,书信结尾的敬辞,salutations (in letters),,,名词
892211,89221,1,土地或领域的界限,boundary,,,名词
892212,89221,2,达到的水平或状态,realm,,,名词
892311,89231,1,相互比赛以争取优胜,contest,,,名词
892411,89241,1,候选人在选举前争取支持的活动,campaign,,,动词
892511,89251,1,摄影机或放映机的光学部件，用于成像。,camera lens,,,名词
892512,89251,2,照片的一个画面。,shot; photograph,,,名词
892513,89251,3,影视拍摄中的连续画面。,scene; film sequence,,,名词
892611,89261,1,因意见不合而产生的争执,dispute,,,名词
892711,89271,1,改正错误或缺点,correct,,,动词
892811,89281,1,乙醇的俗称,ethanol,,,名词
892911,89291,1,提供物资帮助困难人群,relief; aid,,,动词
893011,89301,1,在附近进行或获取某物,(do or get sth.) nearby; close at hand,,,副词
893111,89311,1,获得职业或开始工作,obtain employment; get a job,,,动词
893211,89321,1,正式担任某个职位（通常指较高职位）,assume office (usu. high positions),,,动词
893311,89331,1,弯腰行礼,bow,,,动词
893312,89331,2,弯腰行礼，表示尊敬,bow,,,动词
893411,89341,1,暂时羁押,detain,,,动词
893412,89341,2,治安拘留,detention,,,动词
893511,89351,1,过分限制他人,constrain,,,动词
893512,89351,2,行为不自然,awkward,,,形容词
893611,89361,1,长期在某地生活,reside,,,动词
893711,89371,1,一部分；非全体,partial,,,名词
893811,89381,1,事情的状态,aspect,,,名词
893812,89381,2,方言：规模,scale,,,名词
893911,89391,1,政治、军事等的发展情况,situation,,,名词
894011,89401,1,限制在一定范围,limit,,,动词
894111,89411,1,具体行为表现,behavior,,,名词
894211,89421,1,具有关键影响力,pivotal,,,形容词
894311,89431,1,用牙齿磨碎食物,chew,,,动词
894312,89431,2,比喻反复体会,mull over,,,动词
894411,89441,1,情绪低落失望,depressed,,,形容词
894412,89441,2,使情绪低落,dishearten,,,动词
894511,89451,1,包含对话和舞台指示的戏剧文本,script,,,名词
894611,89461,1,强度大、变化快,violent,,,形容词
894711,89471,1,全神贯注,concentrate; focus,,,形容词
894811,89481,1,根据消息得知,reportedly,,,动词
894911,89491,1,制定策略或方案,make policy,,,动词
894912,89491,2,制定的策略或方案,policy decision,,,名词
895011,89501,1,从迷惑中醒悟；认清真相。,awakening; realization,,,动词
895012,89501,2,佛教中指领悟教义的真谛。,enlightenment (Buddhism),,,动词
895111,89511,1,从迷惑或沉睡中醒悟过来。,awaken,,,动词
895211,89521,1,完全失去希望,despair,,,形容词
895311,89531,1,为政治目的服务的武装组织,armed forces,,,名词
895411,89541,1,动画影片。,cartoon,,,名词
895412,89541,2,讽刺性或幽默性绘画。,caricature,,,名词
895511,89551,1,挖掘矿物,mine,,,动词
895611,89561,1,从集体中除名,dismiss,,,动词
895711,89571,1,面积或空间宽广,spacious,,,形容词
895712,89571,2,思想或心胸宽广,broad-minded,,,形容词
895713,89571,3,使变得宽广,broaden,,,动词
895811,89581,1,空间宽敞，光线充足,spacious and bright,,,形容词
895812,89581,2,乐观积极，不忧郁,optimistic,,,形容词
895911,89591,1,思想进步，不顽固保守,enlightened,,,形容词
896011,89601,1,开创或建立,establish,,,动词
896012,89601,2,开拓并发展,develop,,,动词
896013,89601,3,盘古开天辟地，指宇宙的开始,creation of the universe,,,名词
896111,89611,1,煮沸后的水,boiled water,,,名词
896211,89621,1,开辟新领域,pioneer,,,动词
896212,89621,2,采矿准备工作,mine development,,,动词
896311,89631,1,推动发展,develop,,,动词
896312,89631,2,逐步发展,expand,,,动词
896313,89631,3,展览会开幕,open,,,动词
896314,89631,4,思想开明,open-minded,,,形容词
896411,89641,1,支付金钱,pay,,,动词
896412,89641,2,花费的款项,expenses,,,名词
896413,89641,3,发放工资,pay wages,,,动词
896511,89651,1,在报纸或杂志上发表,publish,,,动词
896611,89661,1,定期或不定期出版的载有文章、图片等的出版物,publication,,,名词
896711,89671,1,探明矿藏情况,prospect,,,动词
896811,89681,1,以某种态度对待人或事。,treat,,,动词
896911,89691,1,拜访亲友或长辈。,visit,,,动词
897011,89701,1,情绪激昂，充满正气,fervent,,,形容词
897012,89701,2,大方，不吝惜,generous,,,形容词
897211,89721,1,实地调查,investigate,,,动词
897212,89721,2,深入观察研究,observe,,,动词
897311,89731,1,通过遗迹研究古代历史,archaeology,,,动词
897312,89731,2,考古学,archaeology,,,名词
897411,89741,1,评估审核,assess,,,动词
897511,89751,1,通过困难检验,test,,,动词
897611,89761,1,挨近;靠近,draw close; close up,,,动词
897811,89781,1,小而圆的物体,granule,,,名词
897812,89781,2,粮食的单个籽粒,grain,,,名词
897911,89791,1,按性质划分的类别（多指学术或账目）,subject,,,名词
897912,89791,2,科举考试的名目,examination subject,,,名词
898011,89801,1,强烈地盼望,yearn,,,动词
898111,89811,1,值得一看,worth seeing,,,形容词
898112,89811,2,相当多,considerable,,,形容词
898311,89831,1,令人厌恶,obnoxious,,,形容词
898411,89841,1,荒谬,ridiculous,,,形容词
898412,89841,2,滑稽,funny,,,形容词
898511,89851,1,可实施,feasible,,,形容词
898611,89861,1,片刻也不能拖延。形容形势紧迫。,afford no delay; demand immediate action; of great urgency,,,形容词
898711,89871,1,研究讨论的主要问题,topic,,,名词
898811,89881,1,旧指租种地主土地的农户,tenant,,,名词
898812,89881,2,旧指从外地迁来的住户,immigrant,,,名词
898813,89881,3,企业或经纪人的交易对象,client,,,名词
899011,89901,1,诚恳而急切,earnest; sincere,,,形容词
899211,89921,1,物体内部的空穴或窟窿,cavity,,,名词
899212,89921,2,缺乏实质内容或不切实际,hollow,,,形容词
899311,89931,1,前所未有且后无来者,unprecedented,,,形容词
899411,89941,1,不切实际的幻想,fantasize,,,动词
899412,89941,2,脱离实际的想法,fantasy,,,名词
899511,89951,1,缺乏实质内容；不充实,empty,,,形容词
899711,89971,1,以威胁手段吓唬人,threaten,,,动词
899811,89981,1,惧怕,fear,,,名词
899911,89991,1,未被填满或利用的部分,blank,,,名词
900011,90001,1,未占用的地方或时间,gap,,,名词
900111,90011,1,说话时表现出的气势或态度。,tone,,,名词
900112,90011,2,话语中隐含的意思或暗示。,implication,,,名词
900113,90011,3,说话时流露出的情感色彩。,emotional tone,,,名词
900211,90021,1,由嘴唇、脸颊、硬腭和软腭等构成的口内空腔，包含牙齿、舌头和唾液腺等器官。,oral cavity,,,名词
900311,90031,1,通过言语表达的，非书面的。,oral,,,形容词
900321,90032,1,方言中指生瓜果的味道。,taste (of raw fruits),,,名词
900411,90041,1,发音时气流仅从口腔出来的语音，区别于鼻音。普通话中除m、n、ng外均为口音。,oral speech sounds,,,名词
900421,90042,1,说话时的声音特征。,voice,,,名词
900422,90042,2,方言特有的发音特点。,accent,,,名词
900511,90051,1,水源干涸,exhausted,,,形容词
900512,90051,2,资源耗尽,depleted,,,形容词
900611,90061,1,单调无趣,tedious,,,形容词
900711,90071,1,比喻艰难过后迎来美好,after suffering comes happiness,,,其他
901011,90101,1,愉快；快乐。,happy,,,形容词
901111,90111,1,指空间宽阔或宽大,spacious,,,形容词
901211,90121,1,热情招待,entertain,,,动词
901311,90131,1,样式；设计,style,,,名词
901511,90151,1,学生未经请假擅自缺课。,skip class,,,动词
901611,90161,1,建筑中由梁柱组成的结构,framework,,,名词
901612,90161,2,比喻事物的基本结构,structure,,,名词
901711,90171,1,连词，表示在已有基础上进一步补充说明,moreover,,,连词
901811,90181,1,不公平对待,treat unfairly,,,动词
901911,90191,1,支出超过收入,loss,,,动词
901912,90191,2,身体虚弱,weakness,,,动词
902011,90201,1,节肢动物的一类，身体分头、胸、腹三部分，通常有六足和翅膀。,insect,,,名词
902111,90211,1,用绳子将人捆住,tie up,,,动词
902211,90221,1,增加数量或加强内容,augment,,,动词
902311,90231,1,使物质或信息广泛传播,diffuse,,,动词
902411,90241,1,扩大势力或领土范围,extend,,,动词
902511,90251,1,"管乐器,上细下粗,最下端的口部向四周张开,可以扩大声音。",trumpet,,,名词
902512,90251,2,扩音用的喇叭状设备,loudspeaker,,,名词
902711,90271,1,人或事物的历史背景,origin,,,名词
902811,90281,1,事物的起源或出处,source,,,名词
902812,90281,2,起源于（后接“于”）,originate from,,,动词
902911,90291,1,报刊或杂志中按内容分类的标名部分,column; section,,,名词
903011,90301,1,不爱劳动和工作；不勤快,lazy,,,形容词
903111,90311,1,形容处境困窘,in a predicament,,,形容词
903211,90321,1,指大声清晰地诵读,read aloud,,,动词
903411,90341,1,结实；坚固。,solid; sturdy,,,形容词
903511,90351,1,因不满而产生的抱怨情绪,complaint,,,名词
903512,90351,2,表达不满或抱怨,complain,,,动词
903611,90361,1,能带来快乐的事物或感受,joy,,,名词
903711,90371,1,心甘情愿地愿意,willing,,,动词
903712,90371,2,愿意且感到高兴,willing and happy,,,形容词
903811,90381,1,利用无线电波探测目标的电子设备,radar,,,名词
903911,90391,1,大体相像,analogous,,,形容词
904011,90401,1,环境不热闹，不兴盛,desolate,,,形容词
904012,90401,2,态度不热情或不关心,indifferent,,,形容词
904013,90401,3,以冷淡的态度对待他人,cold-shoulder,,,动词
904111,90411,1,待人冷漠苛刻,callous,,,形容词
904211,90421,1,物体温度降低或使物体温度降低,cool,,,动词
904411,90441,1,天刚亮的时候。,dawn,,,名词
904511,90451,1,道路旁标记距离的石碑。,milestone,,,名词
904512,90451,2,比喻历史发展中的标志性事件。,milestone,,,名词
904611,90461,1,表示尊敬或哀悼的惯用仪式。,etiquette,,,名词
904811,90481,1,按道理应当如此,naturally,,,其他
904911,90491,1,理由充分而气势十足,justified,,,其他
905011,90501,1,明辨是非的能力,reason,,,名词
905111,90511,1,观察和处理问题时所持的观点和态度,standpoint,,,名词
905112,90511,2,特指阶级立场,class stand,,,名词
905211,90521,1,使不同方向的交通流在不同平面上交叉的桥梁,overpass,,,名词
905311,90531,1,具有长、宽、高三个维度的,three-dimensional,,,形容词
905312,90531,2,几何体。,solid,,,名词
