rank,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
1733,膜,mó,,,名,生物体内一层薄皮状的组织，一般具有控制其内外物质交换的作用或保护作用,竹 膜
1733,膜,mó,,,名,像膜一样的东西,橡皮 膜
1733,膜,mó,,,名,像膜一样的东西,塑料薄 膜
1733,膜,mó,,,名,像膜一样的东西,面 膜
1734,玻,bō,,,,见下。 玻璃 玻璃布 玻璃钢 玻璃幕墙 玻璃丝 玻璃体 玻璃纤维 玻璃小鞋 玻璃纸 玻璃砖,
1735,纹,wén,,,名,丝织品上的条纹或图形；泛指物体表面呈线条状的花纹,斜 纹 布
1735,纹,wén,,,名,丝织品上的条纹或图形；泛指物体表面呈线条状的花纹,木 纹
1735,纹,wén,,,名,丝织品上的条纹或图形；泛指物体表面呈线条状的花纹,指 纹
1735,纹,wén,,,名,皮肤的折皱,笑 纹
1735,纹,wén,,,名,皮肤的折皱,抬头 纹
1735,纹,wén,,,名,皮肤的折皱,皱 纹
1736,俊,jùn,,,名,才智超群的人,俊 杰
1736,俊,jùn,,,形,才智超群,英 俊 有为
1736,俊,jùn,,,,形容貌秀美出众,长得很 俊
1736,俊,jùn,,,,形容貌秀美出众,俊 秀
1736,俊,jùn,,,,形容貌秀美出众,俊 美
1736,俊,jùn,,,名,○ 姓,
1737,嫁,jià,,,动,女子结婚并成为男方家庭的一员（跟“娶”相对）,嫁 闺女
1737,嫁,jià,,,动,女子结婚并成为男方家庭的一员（跟“娶”相对）,出 嫁
1737,嫁,jià,,,动,女子结婚并成为男方家庭的一员（跟“娶”相对）,嫁 娶
1737,嫁,jià,,,动,转移（祸害、罪名等）,嫁 祸于人
1738,柱,zhù,,,名,柱子,偷梁换 柱
1738,柱,zhù,,,名,柱子,石 柱
1738,柱,zhù,,,名,柱子,顶梁 柱
1738,柱,zhù,,,名,形状像柱子的东西,水银 柱
1738,柱,zhù,,,名,形状像柱子的东西,冰 柱
1738,柱,zhù,,,名,形状像柱子的东西,中流砥 柱
1738,柱,zhù,,,名,○ 姓,
1740,涂,tú,,,名,〈文〉泥,涂 炭
1740,涂,tú,,,动,把泥、灰、油漆或药物等抹在物体表面,涂 一层泥
1740,涂,tú,,,动,把泥、灰、油漆或药物等抹在物体表面,先 涂 底色，然后 涂 清漆
1740,涂,tú,,,动,把泥、灰、油漆或药物等抹在物体表面,涂 药膏
1740,涂,tú,,,动,抹去（文字等）,把错字 涂 掉
1740,涂,tú,,,动,抹去（文字等）,涂 改
1740,涂,tú,,,动,乱写乱画,把新书 涂 得乱七八糟 。
1740,涂,tú,,,名,指海潮夹带的泥沙沉积而成的浅海滩,滩 涂
1740,涂,tú,,,名,指海潮夹带的泥沙沉积而成的浅海滩,围 涂 造田
1740,涂,tú,,,名,○ 姓,
1741,纠,jiū,,,名,〈文〉绞合的绳索,
1741,纠,jiū,,,动,纠合（多用于贬义）,纠 集
1741,纠,jiū,,,动,纠缠①,纠 结
1741,纠,jiū,,,名,○ 姓,
1741,纠,jiū,,,动,纠正,有错必 纠
1741,纠,jiū,,,动,纠正,纠 偏
1741,纠,jiū,,,动,督察,纠 察
1742,愤,fèn,,,动,〈文〉心中郁闷,不 愤 不启（不到苦思苦想而想不通的时候，不去开导他） 。
1742,愤,fèn,,,动,因不满而激动；发怒,愤 世嫉俗
1742,愤,fèn,,,动,因不满而激动；发怒,愤 恨
1743,牵,qiān,,,动,拉；用绳索等领着向前,阿姨 牵 着小朋友的手
1743,牵,qiān,,,动,拉；用绳索等领着向前,牵 着一匹马
1743,牵,qiān,,,动,拉；用绳索等领着向前,牵 动
1743,牵,qiān,,,动,拉；用绳索等领着向前,牵 引
1743,牵,qiān,,,动,连带；关涉,牵 涉
1743,牵,qiān,,,动,连带；关涉,牵 扯
1743,牵,qiān,,,动,挂念；惦记,牵 肠挂肚
1743,牵,qiān,,,动,挂念；惦记,牵 挂
1743,牵,qiān,,,动,挂念；惦记,牵 念
1743,牵,qiān,,,动,被拖住；制约,牵 制
1743,牵,qiān,,,动,被拖住；制约,牵 累
1743,牵,qiān,,,动,被拖住；制约,牵 掣
1744,耗,hào,,,动,减损；消耗,壶里的水 耗 干了
1744,耗,hào,,,动,减损；消耗,耗 损
1744,耗,hào,,,名,消息（多指坏的）,噩 耗
1744,耗,hào,,,动,〈口〉拖延,别 耗 着，快说!
1745,饱,bǎo,,,形,吃足了,饥一顿， 饱 一顿
1745,饱,bǎo,,,形,吃足了,酒足饭 饱
1745,饱,bǎo,,,形,吃足了,温 饱
1745,饱,bǎo,,,动,满足；装满,大 饱 眼福
1745,饱,bǎo,,,动,满足；装满,中 饱 私囊
1745,饱,bǎo,,,副,充足；充分,饱 经风霜
1745,饱,bǎo,,,副,充足；充分,饱 含
1745,饱,bǎo,,,形,（籽粒）丰满,麦粒 儿 很 饱
1745,饱,bǎo,,,形,（籽粒）丰满,饱 满
1746,吻,wěn,,,名,嘴唇,接 吻
1746,吻,wěn,,,名,动物的嘴；低等动物的口器或头部前端的凸出部分,鹿 吻
1746,吻,wěn,,,名,动物的嘴；低等动物的口器或头部前端的凸出部分,短 吻
1746,吻,wěn,,,动,用嘴唇接触人或物，表示喜爱,妈妈在孩子脸上 吻 了一下 。
1747,涌,chōng,,,名,河汊（多用于地名）,河 涌
1747,涌,chōng,,,名,河汊（多用于地名）,虾 涌 （在广东）
1747,涌,yǒng,,,动,水向上冒；泛指液体或气体向上升腾,泪如泉 涌
1747,涌,yǒng,,,动,水向上冒；泛指液体或气体向上升腾,风起云 涌
1747,涌,yǒng,,,动,像水升腾那样冒出或升起,从云层中 涌 出一轮明月
1747,涌,yǒng,,,动,像水升腾那样冒出或升起,人群 涌 上公路
1748,哎,ǎi,,,叹,表示不满或不同意,哎 ，你又写错了
1748,哎,ǎi,,,叹,表示不满或不同意,哎 ，这样做是不行的!
1748,哎,āi,,,叹,表示惊讶,哎 !你怎么来啦?
1748,哎,āi,,,叹,○ 表示不满,哎 ，怎么搞的!
1748,哎,āi,,,叹,○ 表示呼唤，提醒对方注意,哎 ，快过来!
1748,哎,āi,,,叹,○ 表示呼唤，提醒对方注意,哎 ，注意力要集中!
1748,哎,ài,,,叹,表示惋惜、懊恼,哎 ，别提了，算我倒霉 。
1748,哎,ài,,,叹,○ 表示应诺或认可,哎 ，去吧
1748,哎,ái,,,叹,表示诧异,哎 ，他怎么没来?
1748,哎,ái,,,叹,○ 表示突然想起什么要告诉对方,哎 ，这事你听说了吗?
1748,哎,ái,,,叹,○ 表示突然想起什么要告诉对方,哎 ，我想起来了
1749,颇,pō,,,形,偏；不正,偏 颇
1749,颇,pō,,,副,表示程度较深，相当于“很”,颇 有同感
1750,割,gē,,,动,用刀截断；切下,割 稻子
1750,割,gē,,,动,用刀截断；切下,收 割
1750,割,gē,,,动,用刀截断；切下,切 割
1750,割,gē,,,动,分割；分开,割 地赔款
1750,割,gē,,,动,分割；分开,割 让
1750,割,gē,,,动,分割；分开,割 裂
1750,割,gē,,,动,舍弃；舍去,割 爱
1750,割,gē,,,动,舍弃；舍去,割 舍
1751,赤,chì,,,形,红①,面红耳 赤
1751,赤,chì,,,形,红①,赤 豆
1751,赤,chì,,,形,纯真,赤 忱
1751,赤,chì,,,形,纯真,赤 胆忠心
1751,赤,chì,,,形,空；尽,赤 手
1751,赤,chì,,,形,空；尽,赤 贫
1751,赤,chì,,,动,裸露,赤 身裸体
1751,赤,chì,,,形,象征革命,赤 卫队
1751,赤,chì,,,形,象征革命,赤 旗
1751,赤,chì,,,名,○ 姓,
1752,怨,yuàn,,,动,对人或事不满或仇恨,天怒人 怨
1752,怨,yuàn,,,动,对人或事不满或仇恨,怨 声载道
1752,怨,yuàn,,,动,对人或事不满或仇恨,怨 恨
1752,怨,yuàn,,,动,对人或事不满或仇恨,恩 怨
1752,怨,yuàn,,,动,对人或事不满或仇恨,积 怨
1752,怨,yuàn,,,动,责怪,这事不能 怨 你
1752,怨,yuàn,,,动,责怪,任劳任 怨
1752,怨,yuàn,,,动,责怪,怨 天尤人
1753,熊,xióng,,,名,哺乳动物，身体较大，四肢粗短，头大，耳小，尾短，脚掌大，能直立行走，会爬树。主要吃动物性食物。种类很多，有黑熊、棕熊、白熊等。棕熊、黑熊，我国均有出产，属国家保护动物,
1753,熊,xióng,,,形,○ 〈口〉无能；怯懦,瞧你这 熊 样 儿
1753,熊,xióng,,,形,○ 〈口〉无能；怯懦,熊 包
1753,熊,xióng,,,形,○ 〈口〉无能；怯懦,装 熊
1753,熊,xióng,,,动,○ 〈口〉斥责；骂,挨了一顿 熊
1753,熊,xióng,,,名,○ 姓,
1754,闷,mèn,,,形,烦；不痛快,心里 闷 得慌
1754,闷,mèn,,,形,烦；不痛快,烦 闷
1754,闷,mèn,,,形,烦；不痛快,闷 闷 不乐
1754,闷,mèn,,,名,烦闷的心情,解 闷 儿
1754,闷,mèn,,,形,封闭的；不透气的,闷 葫芦罐 儿
1754,闷,mèn,,,形,封闭的；不透气的,闷 子车
1754,闷,mēn,,,形,空气不流通,天气又 闷 又热
1754,闷,mēn,,,形,空气不流通,这屋子窗户小，太 闷 。
1754,闷,mēn,,,动,密闭使不透气,盖上锅盖再 闷 一会 儿
1754,闷,mēn,,,动,密闭使不透气,茶 闷 一 闷 才好喝
1754,闷,mēn,,,动,⇒ 呆在家里不出门,不要一个人老 闷 在家里 。
1754,闷,mēn,,,形,⇒ 声音低沉,闷 声 闷 气
1754,闷,mēn,,,形,⇒ 声音低沉,这把胡琴声音发 闷 。
1754,闷,mēn,,,动,不说话；不张扬,闷 头 儿 干
1755,拟,nǐ,,,动,相比较,比 拟
1755,拟,nǐ,,,动,仿照,模 拟
1755,拟,nǐ,,,动,计划；准备,此稿 拟 下期采用
1755,拟,nǐ,,,动,计划；准备,拟 于近日离京
1755,拟,nǐ,,,动,设计；起草,拟 方案
1755,拟,nǐ,,,动,设计；起草,拟 稿
1755,拟,nǐ,,,动,设计；起草,拟 订
1755,拟,nǐ,,,动,设计；起草,草 拟
1756,链,liàn,,,名,链子①,铁 链
1756,链,liàn,,,名,链子①,链 条
1756,链,liàn,,,名,链子①,项 链
1757,昏,hūn,,,名,天色将黑的时候,晨 昏
1757,昏,hūn,,,名,天色将黑的时候,黄 昏
1757,昏,hūn,,,形,光线暗淡；模糊不清,天 昏 地暗
1757,昏,hūn,,,形,光线暗淡；模糊不清,昏 天黑地
1757,昏,hūn,,,形,光线暗淡；模糊不清,昏 暗
1757,昏,hūn,,,形,光线暗淡；模糊不清,老眼 昏 花
1757,昏,hūn,,,形,头脑糊涂；神志不清,昏 头 昏 脑
1757,昏,hūn,,,形,头脑糊涂；神志不清,利令智 昏
1757,昏,hūn,,,形,头脑糊涂；神志不清,昏 睡
1757,昏,hūn,,,形,头脑糊涂；神志不清,昏 君
1757,昏,hūn,,,形,头脑糊涂；神志不清,昏 庸
1757,昏,hūn,,,形,头脑糊涂；神志不清,发 昏
1757,昏,hūn,,,动,失去知觉,昏 倒在地
1757,昏,hūn,,,动,失去知觉,昏 迷
1757,昏,hūn,,,动,失去知觉,昏 厥
1758,循,xún,,,动,沿袭；遵照,循 序渐进
1758,循,xún,,,动,沿袭；遵照,循 规蹈矩
1758,循,xún,,,动,沿袭；遵照,循 例
1758,循,xún,,,动,沿袭；遵照,遵 循
1759,枚,méi,,,名,像筷子一样的短木棍,衔 枚
1759,枚,méi,,,量,多用于较小的片状物或某些武器,一 枚 铜钱
1759,枚,méi,,,量,多用于较小的片状物或某些武器,两 枚 手榴弹
1759,枚,méi,,,名,○ 姓,
1760,扭,niǔ,,,动,用手旋转东西,扭 开水龙头
1760,扭,niǔ,,,动,拧伤（筋骨）,扭 了脚脖子
1760,扭,niǔ,,,动,掉转方向,扭 过脸去
1760,扭,niǔ,,,动,掉转方向,扭 转
1760,扭,niǔ,,,动,走路时身体摇摆,走起路来一 扭 一 扭 的
1760,扭,niǔ,,,动,走路时身体摇摆,扭 秧歌
1760,扭,niǔ,,,动,揪住；缠绕,扭 送
1760,扭,niǔ,,,动,揪住；缠绕,强 扭 的瓜不甜
1761,惨,cǎn,,,形,狠毒；凶恶,惨 无人道
1761,惨,cǎn,,,形,狠毒；凶恶,惨 毒
1761,惨,cǎn,,,形,（受损伤、受打击的）程度严重,输得好 惨
1761,惨,cǎn,,,形,（受损伤、受打击的）程度严重,惨 重
1761,惨,cǎn,,,形,（受损伤、受打击的）程度严重,惨 败
1761,惨,cǎn,,,形,○ 悲惨,情景 惨 极了
1761,惨,cǎn,,,形,○ 悲惨,惨 不忍睹
1761,惨,cǎn,,,形,○ 悲惨,凄 惨
1761,惨,cǎn,,,形,○ 暗淡,惨 白
1761,惨,cǎn,,,形,○ 暗淡,惨 淡
1761,惨,cǎn,,,形,○ 暗淡,惨 无天日
1762,滋,zī,,,动,生长；繁殖,滋 长
1762,滋,zī,,,动,生长；繁殖,滋 生
1762,滋,zī,,,动,生长；繁殖,滋 蔓
1762,滋,zī,,,动,增加,滋 益
1762,滋,zī,,,动,增加,滋 补
1762,滋,zī,,,动,引起（事端）,酗酒 滋 事
1762,滋,zī,,,名,美味；泛指味道,有 滋 有味
1762,滋,zī,,,名,美味；泛指味道,滋 味
1762,滋,zī,,,动,〈口〉 喷射,滋 了我一身水
1762,滋,zī,,,动,〈口〉 喷射,爆竹捻子 滋 火
1763,敲,qiāo,,,动,击打,敲 骨吸髓
1763,敲,qiāo,,,动,击打,敲 鼓
1763,敲,qiāo,,,动,击打,敲 门
1763,敲,qiāo,,,动,〈口〉敲诈；敲竹杠,让人 敲 了一笔钱
1763,敲,qiāo,,,动,指批评，提醒,要 敲 敲 他，让他冷静点 儿 。
1764,鸣,míng,,,动,（鸟兽、昆虫）叫,鸡 鸣 狗吠
1764,鸣,míng,,,动,（鸟兽、昆虫）叫,鹿 鸣
1764,鸣,míng,,,动,（鸟兽、昆虫）叫,蝉 鸣
1764,鸣,míng,,,动,泛指发出声响；使发出声响,电闪雷 鸣
1764,鸣,míng,,,动,泛指发出声响；使发出声响,耳 鸣
1764,鸣,míng,,,动,泛指发出声响；使发出声响,鸣 锣开道
1764,鸣,míng,,,动,泛指发出声响；使发出声响,鸣 枪
1764,鸣,míng,,,动,公开表达；抒发,百家争 鸣
1764,鸣,míng,,,动,公开表达；抒发,鸣 冤叫屈
1765,凌,líng,,,动,升高；超越,凌 空
1765,凌,líng,,,动,升高；超越,壮志 凌 云
1765,凌,líng,,,动,欺压；侵犯,盛气 凌 人
1765,凌,líng,,,动,欺压；侵犯,欺 凌
1765,凌,líng,,,动,迫近；接近,凌 晨
1765,凌,líng,,,名,○ 姓,
1766,乳,rǔ,,,动,〈文〉喂奶,
1766,乳,rǔ,,,名,乳房,双 乳
1766,乳,rǔ,,,名,乳房,乳 罩
1766,乳,rǔ,,,名,奶汁,水 乳 交融
1766,乳,rǔ,,,名,奶汁,乳 白色
1766,乳,rǔ,,,名,像奶汁或奶酪的东西,豆 乳
1766,乳,rǔ,,,名,像奶汁或奶酪的东西,乳 胶
1766,乳,rǔ,,,名,像奶汁或奶酪的东西,腐 乳
1766,乳,rǔ,,,形,初生的；幼小的,乳 燕
1766,乳,rǔ,,,形,初生的；幼小的,乳 牙
1766,乳,rǔ,,,动,○ 繁衍；生育,孳 乳
1767,傅,fù,,,动,〈文〉教导,傅 之以德
1767,傅,fù,,,名,传授技艺的人,师 傅
1767,傅,fù,,,名,○ 姓,
1767,傅,fù,,,动,〈文〉 依附；附着 皮之不存，毛将安 傅 ? 涂抹；使附着 傅 粉 用法说明 “傅”字不能简化成“付”,
1768,卧,wò,,,动,（人）躺着；（动物）趴伏,和衣而 卧
1768,卧,wò,,,动,（人）躺着；（动物）趴伏,小花猫 卧 在窗台上 。
1768,卧,wò,,,形,睡觉用的,卧 铺
1768,卧,wò,,,形,睡觉用的,卧 室
1768,卧,wò,,,形,睡觉用的,卧 具
1768,卧,wò,,,形,睡觉用的,卧 榻
1768,卧,wò,,,名,指火车的卧铺,软 卧
1768,卧,wò,,,名,指火车的卧铺,硬 卧
1768,卧,wò,,,动,〈文〉隐居,高 卧 东山
1768,卧,wò,,,动,○ 〈口〉生鸡蛋去壳后放到牛奶、汤或水里煮,卧 两个鸡蛋
1769,牲,shēng,,,名,古代指供祭祀用的牛、羊、猪等,三 牲
1769,牲,shēng,,,名,古代指供祭祀用的牛、羊、猪等,献 牲
1769,牲,shēng,,,名,家畜,牲 口
1769,牲,shēng,,,名,家畜,牲 畜
1770,椅,yǐ,,,名,椅子,桌 椅 板凳
1770,椅,yǐ,,,名,椅子,藤 椅
1770,椅,yǐ,,,名,椅子,折叠 椅
1770,椅,yǐ,,,名,○ 姓,
1770,椅,yī,椅桐,yītóng,名,山桐子,
1770,椅,yī,椅桐,yītóng,,另见 yǐ,
1771,菌,jùn,,,名,蕈（xùn）,香 菌
1771,菌,jùn,,,名,蕈（xùn）,菌 子
1771,菌,jūn,,,名,指细菌,大肠杆 菌
1771,菌,jūn,,,名,指细菌,抗 菌 素
1771,菌,jūn,,,名,指细菌,无 菌 操作
1772,填,tián,,,动,把低洼凹陷的地方垫平；把空缺的地方塞满,把坑 填 平
1772,填,tián,,,动,把低洼凹陷的地方垫平；把空缺的地方塞满,填 上这口废井
1772,填,tián,,,动,补充,填 补
1772,填,tián,,,动,补充,填 充
1772,填,tián,,,动,填写,每人 填 一张表
1772,填,tián,,,动,填写,填 上姓名、住址
1773,臭,chòu,,,形,（气味）不好闻（跟“香”相对）,这地方怎么这么 臭
1773,臭,chòu,,,形,（气味）不好闻（跟“香”相对）,臭 味
1773,臭,chòu,,,形,（气味）不好闻（跟“香”相对）,臭 气
1773,臭,chòu,,,形,令人生厌的；丑恶的,臭 排场
1773,臭,chòu,,,形,令人生厌的；丑恶的,臭 名昭著
1773,臭,chòu,,,形,〈口〉极其糟糕；极不高明,这场球踢得真 臭
1773,臭,chòu,,,形,〈口〉极其糟糕；极不高明,臭 棋
1773,臭,chòu,,,形,〈口〉（子弹）失效,这颗子弹 臭 了
1773,臭,chòu,,,形,〈口〉（子弹）失效,臭 子 儿
1773,臭,chòu,,,副,狠狠地,臭 骂一通（tòng） 。
1773,臭,xiù,,,名,气味,无色无 臭
1773,臭,xiù,,,名,气味,乳 臭 未干
1773,臭,xiù,,,,嗅 现在一般写作“嗅”,
1774,邪,xié,,,形,不正当；不正派,歪风 邪 气
1774,邪,xié,,,形,不正当；不正派,天真无 邪
1774,邪,xié,,,形,不正当；不正派,邪 说
1774,邪,xié,,,形,不正当；不正派,邪 教
1774,邪,xié,,,名,迷信指妖魔鬼怪或妖魔鬼怪给予的灾祸,驱 邪
1774,邪,xié,,,名,迷信指妖魔鬼怪或妖魔鬼怪给予的灾祸,中（zhòng） 邪
1774,邪,xié,,,名,迷信指妖魔鬼怪或妖魔鬼怪给予的灾祸,避 邪
1774,邪,xié,,,名,中医指一切致病的因素,风 邪
1774,邪,xié,,,名,中医指一切致病的因素,寒 邪
1774,邪,xié,,,名,中医指一切致病的因素,扶正祛 邪
1774,邪,xié,,,形,〈口〉不正常的,这事真 邪 了
1774,邪,xié,,,形,〈口〉不正常的,有 邪 劲 儿
1775,伐,fá,,,动,本指用戈砍杀人；后来泛指砍（树木等）,乱砍滥 伐
1775,伐,fá,,,动,本指用戈砍杀人；后来泛指砍（树木等）,采 伐
1775,伐,fá,,,动,征讨；攻击,北 伐
1775,伐,fá,,,动,征讨；攻击,讨 伐
1775,伐,fá,,,动,征讨；攻击,口诛笔 伐
1775,伐,fá,,,名,〈文〉战功；功劳,此五霸之 伐 也
1775,伐,fá,,,动,〈文〉自我夸耀,矜功自 伐
1776,尿,niào,,,名,人或动物从肾脏滤出、由尿道排泄出来的液体,屁滚 尿 流
1776,尿,niào,,,名,人或动物从肾脏滤出、由尿道排泄出来的液体,撒 尿
1776,尿,niào,,,名,人或动物从肾脏滤出、由尿道排泄出来的液体,尿 液
1776,尿,niào,,,名,人或动物从肾脏滤出、由尿道排泄出来的液体,尿 盆
1776,尿,niào,,,动,排尿,尿 尿
1776,尿,niào,,,动,排尿,尿 床
1776,尿,suī,,,,义同“尿（niào）”①，用于口语,孩子又尿（niào）了一泡 尿
1776,尿,suī,,,,义同“尿（niào）”①，用于口语,尿 泡
1777,肤,fū,,,名,人体的表皮,体无完 肤
1777,肤,fū,,,名,人体的表皮,皮 肤
1777,肤,fū,,,形,浅薄,肤 浅
1777,肤,fū,,,形,浅薄,肤 泛
1778,榜,bǎng,,,名,张贴出来的文告或名单,张 榜 招贤
1778,榜,bǎng,,,名,张贴出来的文告或名单,落 榜
1778,榜,bǎng,,,名,张贴出来的文告或名单,光荣 榜
1778,榜,bǎng,,,名,○ 匾额,榜 额
1778,榜,bǎng,,,名,○ 匾额,题 榜
1778,榜,bǎng,,,名,○ 姓,
1779,曹,cáo,,,名,〈文〉 同类的人,吾 曹 （我们这些人）
1779,曹,cáo,,,名,〈文〉 同类的人,尔 曹 （你们这些人） 。
1779,曹,cáo,,,名,周朝诸侯国名。在今山东西南部,
1779,曹,cáo,,,名,○ 姓,
1780,姿,zī,,,名,身体的样子；形态,舞 姿
1780,姿,zī,,,名,身体的样子；形态,姿 态
1780,姿,zī,,,名,身体的样子；形态,姿 势
1780,姿,zī,,,名,身体的样子；形态,千 姿 百态
1780,姿,zī,,,名,容颜；相貌,姿 色
1780,姿,zī,,,名,容颜；相貌,姿 容
1781,谊,yì,,,名,人与人之间互相交往而产生的良好情感,深情厚 谊
1781,谊,yì,,,名,人与人之间互相交往而产生的良好情感,情 谊
1781,谊,yì,,,名,人与人之间互相交往而产生的良好情感,友 谊
1781,谊,yì,,,名,人与人之间互相交往而产生的良好情感,联 谊
1782,峡,xiá,,,名,两山之间夹水的狭长地带（多用于地名）,峡 谷
1782,峡,xiá,,,名,两山之间夹水的狭长地带（多用于地名）,长江三 峡
1782,峡,xiá,,,名,两山之间夹水的狭长地带（多用于地名）,青铜 峡 （在宁夏） 。
1783,栏,lán,,,名,栏杆,雕 栏 玉砌
1783,栏,lán,,,名,栏杆,凭 栏 远望
1783,栏,lán,,,名,栏杆,栅 栏
1783,栏,lán,,,名,饲养家畜的圈,存 栏 头数
1783,栏,lán,,,名,饲养家畜的圈,牛 栏
1783,栏,lán,,,名,表格中区分项目的格子,全表共7 栏
1783,栏,lán,,,名,表格中区分项目的格子,备注 栏
1783,栏,lán,,,名,书刊、报纸上用线条或用空白贯通隔开的部分；也指按内容、性质划分的版面,上下两 栏
1783,栏,lán,,,名,书刊、报纸上用线条或用空白贯通隔开的部分；也指按内容、性质划分的版面,通 栏 标题
1783,栏,lán,,,名,书刊、报纸上用线条或用空白贯通隔开的部分；也指按内容、性质划分的版面,广告 栏
1783,栏,lán,,,名,张贴布告、报纸等的固定装置,宣传 栏
1783,栏,lán,,,名,张贴布告、报纸等的固定装置,报 栏
1783,栏,lán,,,名,拦在跑道上供跨跃用的体育器材；也指使用这种器材的体育项目,跨 栏
1783,栏,lán,,,名,拦在跑道上供跨跃用的体育器材；也指使用这种器材的体育项目,110米 栏
1784,仓,cāng,,,名,储存粮食或其他物资的建筑物,粮 仓
1784,仓,cāng,,,名,储存粮食或其他物资的建筑物,仓 库
1784,仓,cāng,,,名,储存粮食或其他物资的建筑物,清 仓
1784,仓,cāng,,,名,○ 姓,
1785,喷,pēn,,,动,喷射,油井 喷 油了
1785,喷,pēn,,,动,喷射,焊枪 喷 着火舌
1785,喷,pēn,,,动,喷射,喷 泉
1785,喷,pēn,,,动,喷射,喷 洒
1785,喷,pèn,喷香,pènxiāng,形,香味浓郁,喷香 的茉莉花
1785,喷,pèn,喷香,pènxiāng,,另见 pēn,
1786,弯,wān,,,形,弯曲,扁担压 弯 了
1786,弯,wān,,,形,弯曲,弯 弯 的月亮
1786,弯,wān,,,形,弯曲,弯 路
1786,弯,wān,,,动,使弯曲；折（zhé）,弯 腰
1786,弯,wān,,,动,使弯曲；折（zhé）,把铁丝 弯 成圆圈
1786,弯,wān,,,名,弯曲的地方,
1787,炒,chǎo,,,动,把食物放在锅里加热并反复翻动使熟或使干,把瓜子 炒 一 炒
1787,炒,chǎo,,,动,把食物放在锅里加热并反复翻动使熟或使干,炒 肉丝
1787,炒,chǎo,,,动,炒作,炒 买 炒 卖
1787,炒,chǎo,,,动,炒作,炒 股
1787,炒,chǎo,,,动,炒作,炒 新闻
1787,炒,chǎo,,,动,炒鱿鱼,老板把他给 炒 了
1788,浩,hào,,,形,（气势、规模等）特别大,浩 大
1788,浩,hào,,,形,（气势、规模等）特别大,浩 渺
1788,浩,hào,,,形,（气势、规模等）特别大,浩 瀚
1788,浩,hào,,,形,（气势、规模等）特别大,浩 劫
1788,浩,hào,,,形,众多；繁多,浩 如烟海
1788,浩,hào,,,形,众多；繁多,征引 浩 博
1789,璃,lí,,,,见“玻璃”,
1790,寿,shòu,,,形,活得长久；年纪大,人 寿 年丰
1790,寿,shòu,,,形,活得长久；年纪大,福 寿 双全
1790,寿,shòu,,,形,活得长久；年纪大,寿 星
1790,寿,shòu,,,名,年岁；生命,寿 比南山
1790,寿,shòu,,,名,年岁；生命,长 寿
1790,寿,shòu,,,名,年岁；生命,折 寿
1790,寿,shòu,,,名,年岁；生命,寿 命
1790,寿,shòu,,,名,生日,做 寿
1790,寿,shòu,,,名,生日,祝 寿
1790,寿,shòu,,,名,生日,寿 礼
1790,寿,shòu,,,名,生日,寿 辰
1790,寿,shòu,,,名,婉词，指生前为死后装殓准备的东西,寿 衣
1790,寿,shòu,,,名,婉词，指生前为死后装殓准备的东西,寿 材
1790,寿,shòu,,,名,○ 姓,
1791,劫,jié,,,动,用暴力强取；抢夺,趁火打 劫
1791,劫,jié,,,动,用暴力强取；抢夺,打家 劫 舍
1791,劫,jié,,,动,用暴力强取；抢夺,抢 劫
1791,劫,jié,,,动,用暴力强取；抢夺,洗 劫
1791,劫,jié,,,动,威胁；逼迫,劫 持人质
1791,劫,jié,,,名,梵语音译词“劫波（Kalpa）”的简称。佛教称天地从形成到毁灭的一个很长的周期为一劫,万 劫 不复
1791,劫,jié,,,名,指灾难,在 劫 难逃
1791,劫,jié,,,名,指灾难,浩 劫
1791,劫,jié,,,名,指灾难,劫 数
1792,寺,sì,,,名,古代官署名,大理 寺
1792,寺,sì,,,名,古代官署名,光禄 寺
1792,寺,sì,,,名,古代官署名,太常 寺
1792,寺,sì,,,名,佛教的庙宇,白马 寺
1792,寺,sì,,,名,佛教的庙宇,少林 寺
1792,寺,sì,,,名,佛教的庙宇,寺 院
1792,寺,sì,,,名,佛教的庙宇,寺 庙
1792,寺,sì,,,名,伊斯兰教礼拜、讲经的处所,清真 寺
1792,寺,sì,,,名,○ 姓,
1793,灌,guàn,,,动,把水放进田里；浇地,放水 灌 田
1793,灌,guàn,,,动,把水放进田里；浇地,灌 溉
1793,灌,guàn,,,动,把水放进田里；浇地,排 灌
1793,灌,guàn,,,动,注入；倒进（多指液体、气体或颗粒状物体）,灌 开水
1793,灌,guàn,,,动,注入；倒进（多指液体、气体或颗粒状物体）,灌 了一肚子凉气
1793,灌,guàn,,,动,注入；倒进（多指液体、气体或颗粒状物体）,鞋里 灌 了沙子
1793,灌,guàn,,,动,录入声音,灌 唱片
1794,丑,chǒu,,,名,地支的第二位,
1794,丑,chǒu,,,名,○ 姓,
1794,丑,chǒu,,,形,相貌难看（跟“美”相对）,长得很 丑
1794,丑,chǒu,,,形,相貌难看（跟“美”相对）,丑 八怪
1794,丑,chǒu,,,形,令人生厌的；可耻的,丑 态百出
1794,丑,chǒu,,,形,令人生厌的；可耻的,丑 闻
1794,丑,chǒu,,,名,丑态；丑事,出 丑
1794,丑,chǒu,,,名,丑态；丑事,现 丑
1794,丑,chǒu,,,名,丑态；丑事,家 丑
