rank,sn,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
6526,1,陬,zōu,,,名,〈文〉 山脚；角落 山 陬 海隅 | 城之 陬 指农历正月 陬 月 | 孟 陬,
6527,1,拶,zā,,,动,〈文〉 逼迫,逼拶
6527,2,拶,zǎn,,,动,用绳穿五根小木棍，套进拇指以外的手指后用力收紧，古代一种酷刑,拶指
6527,3,拶,zǎn,,,名,拶指,
6528,1,噍,jiào,,,动,〈文〉 嚼；吃东西,饮噍自若
6529,1,鸮,xiāo,,,名,鸟，喙和爪呈钩状，很锐利，眼大而圆，头部像猫，羽毛多为褐色。通常昼伏夜出，捕食鼠、鸟、昆虫等。种类很多，常见的有鸺鹠、角鸮、𫛲鸮、耳鸮等。属国家保护动物。通称猫头鹰。俗称夜猫子,
6530,1,佴,èr,,,动,〈文〉 紧随其后；居次,
6530,2,佴,nài,,,名,姓,
6531,1,镵,chán,,,名,古代一种柄长而弯曲的铁制掘土工具,长镵
6531,2,镵,chán,,,动,〈文〉刺；扎（zhā）,镵云（刺入云天，形容高）。
6532,1,猄,jīng,,,名,古书上指一种兽,
6533,1,鄘,yōng,,,名,周朝诸侯国名，在今河南新乡西北,
6535,1,蘩,fán,,,名,〈文〉 白蒿，一年或二年生草本植物，嫩苗可以食用,
6538,1,屣,sóng,,,名,〈口〉 精液 讽刺人性格懦弱 这家伙真,
6538,2,屣,xǐ,,,名,〈文〉 鞋,敝屣（比喻废物）。
6539,1,趼,jiǎn,,,名,趼子,
6540,1,嫫,mó,,,,用于人名。嫫母，古代传说中的丑妇,
6543,1,淏,hào,,,形,〈文〉 水清,
6544,1,骀,dài,骀荡,dàidàng,形,使人舒畅,
6544,2,骀,dài,骀荡,dàidàng,形,放荡,
6544,3,骀,tái,,,名,〈文〉 劣马,驽骀（比喻庸才）。
6545,1,扃,jiōng,,,名,〈文〉 从外面关门用的门闩、门环等 门 关门；上闩,
6547,1,墦,fán,,,名,〈文〉 坟墓,
6549,1,纴,rèn,,,名,织布帛的纱缕,
6549,2,纴,rèn,,,动,纺织,织纴
6550,1,骙,kuí,骙骙,kuíkuí,,形容马威武雄壮,
6552,1,浍,kuài,,,名,〈文〉 田间的水沟,
6553,1,鸻,héng,,,名,鸟，体小，羽色浅，多为沙灰色而缀有黄、褐等色斑纹，嘴短而直，腿细长，适于涉水,
6554,1,瞀,mào,,,形,〈文〉 眼睛昏花 瞀 病 | 瞀 眩 心绪烦乱 瞀 迷 | 瞀 惑,
6556,1,瘐,yǔ,,,动,〈文〉 囚犯在狱中因受刑、饥寒或疾病而死,瘐死｜瘐毙
6557,1,劓,yì,,,动,割掉鼻子，古代一种酷刑,
6558,1,茝,chǎi,,,名,古书上说的一种香草,
6561,1,忭,biàn,,,形,〈文〉 愉快；喜悦,欢忭
6562,1,尜,gá,尜尜,gága,,一种两头尖中间粗的儿童玩具,
6562,2,尜,gá,尜尜,gága,名,像尜尜的东西,尜尜枣｜尜尜汤（用玉米面等做的食品）。
6564,1,扺,zhǐ,,,动,〈文〉 侧击；拍,扺掌而谈
6565,1,塥,gé,,,名,沙地（多用于地名）,青草塥（在安徽）。
6566,1,浞,zhuó,,,动,〈口〉 淋；打湿,一阵大雨，把全身都浞湿了。
6567,1,枘,ruì,,,名,〈文〉 榫头，指器物凹凸相接处凸出的部分,方枘圆凿｜枘凿不相入（比喻意见不合，格格不入）。
6568,1,轵,zhǐ,,,名,〈文〉 车轴头,
6569,1,掎,jǐ,,,动,〈文〉 拖住；拉住 牵制 成 掎 角之势,
6570,1,迕,wǔ,,,动,〈文〉 相遇 相 迕 违背；冒犯 违 迕 | 迕 犯,
6571,1,髹,xiū,,,动,〈文〉 给器物涂上漆,
6572,1,耰,yōu,,,名,〈文〉 农具，形状像木槌，用来碎土平地 播种以后用耰平土盖种 耰 而不辍,
6573,1,钫,fāng,,,名,古代盛酒浆的壶，方口大腹，用青铜、漆木或陶土制成，有的有盖,
6573,2,钫,fāng,,,名,古代锅一类的器皿,
6573,3,钫,fāng,,,名,金属元素，符号 Fr。有放射性，自然界中含量极少,
6575,1,酎,zhòu,,,名,〈文〉 反复多次酿成的醇酒,
6576,1,殣,jìn,,,动,〈文〉 饿死,道殣（饿死在道路上）。
6578,1,枵,xiāo,,,形,〈文〉 空；虚 枵 腹从公 布的丝缕稀疏而轻薄 枵 薄,
6582,1,狯,kuài,,,形,〈文〉 狡诈；狡猾,狡狯
6583,1,殪,yì,,,动,〈文〉 死；杀死,
6585,1,趑,zī,趑趄,zījū,,形容犹豫不前的样子,趑趄却步
6586,1,圯,yí,,,名,〈文〉 桥,
6587,1,蕻,hòng,,,形,〈文〉 茂盛,
6588,1,盉,hé,,,名,古代一种铜制酒器，上半截像壶，下半截有三条腿。古人用它调节酒的浓淡，也可以温酒,
6589,1,踣,bó,,,动,〈文〉 向前仆倒,腹饥欲踣｜踣跌
6590,1,夼,kuǎng,,,名,两山之间的大沟（多用于地名）,大夼｜刘家夼（均在山东）。
6591,1,脎,sà,,,名,含有两个相邻的羰基的有机化合物,
6592,1,耔,zǐ,,,动,〈文〉 （给苗）培土,耘耔
6593,1,瞢,méng,,,形,〈文〉 眼睛不明亮,瞢眊（mào，老眼昏花）。
6594,1,菂,dì,,,名,〈文〉 莲子,绿房紫菂
6595,1,铚,zhì,,,名,〈文〉 短镰刀 用镰刀割（谷物） 铚 艾（zhìyì，收割）,
6596,1,胂,shèn,,,名,砷化氢分子中的氢部分或全部被烃基取代后生成的有机化合物,
6597,1,眙,chì,,,动,〈文〉 注视,伫眙
6597,2,眙,yí,,,,用于地名。如盱眙，在江苏,
6598,1,鳆,fù,,,名,〈文〉 鲍鱼,
6599,1,桄,guàng,,,名,桄子,
6599,2,桄,guàng,,,动,把线绕在桄子等器具上,把线给桄上｜桄线
6599,3,桄,guāng,桄榔,guāngláng,名,常绿大乔木，大型羽状复叶生于茎端。花序的液汁可以制糖，茎中的髓可制淀粉，叶柄的纤维可以制绳,
6600,1,伾,pī,伾伾,pīpī,,形容很有力气的样子,
6601,1,柁,tuó,,,名,木结构屋架中，架在前后两根柱子上的大横梁,房柁｜梁柁
6602,1,梃,tìng,,,动,在杀死的猪的腿上割开一个口子，用铁棍贴着猪皮往里捅，然后由此向里吹气，使猪皮绷紧，以便去毛、除垢,梃猪
6602,2,梃,tìng,,,名,梃猪用的铁棍,
6602,3,梃,tǐng,,,名,〈文〉植物的茎秆,木梃｜竹梃
6602,4,梃,tǐng,,,名,〈文〉棍；棒,梃击
6602,5,梃,tǐng,,,名,梃子,门梃｜窗梃
6602,6,梃,tǐng,,,名,〈口〉花梗,把梃儿碰折（shé）了｜独梃儿｜花梃儿
6603,1,鲐,tái,,,名,鱼，体呈纺锤形，尾柄细，背青色，腹白色，两侧上部有深蓝色波纹。趋光性强，是洄游性鱼类。分布于沿海海域中。肝可制鱼肝油,
6605,1,轺,yáo,,,名,古代一种轻便马车，由一匹马拉，多作驿站的交通工具,
6607,1,蝽,chūn,,,名,昆虫，种类很多，后足基旁有挥发性臭腺，遇敌时放出臭气。吸食植物茎和果实的汁液，多数是农作物的害虫,
6608,1,挢,jiǎo,,,动,〈文〉 举；翘,挢首
6609,1,蘘,ráng,蘘荷,ránghé,名,多年生草本植物，根状茎淡黄色，有辛辣味，叶椭圆状披针形，开淡黄色大花。花穗和嫩芽可以食用，根状茎可以做药材,
6610,1,汔,qì,,,副,〈文〉 差不多；几乎,
6611,1,嫜,zhāng,,,名,〈文〉 丈夫的父亲,姑嫜（婆婆和公公）。
6614,1,麈,zhǔ,,,名,古书上说的一种鹿类动物，尾毛可做拂尘,麈尾
6614,2,麈,zhǔ,,,名,〈文〉指麈尾,挥麈｜麈柄
6615,1,纩,kuàng,,,名,〈文〉 丝绵絮,属（zhǔ）纩（古人将死时，在口鼻处放上丝绵絮，检验是否断气）。
6616,1,埴,zhí,,,名,〈文〉 黏土,
6617,1,甏,bèng,,,名,某些地区指瓮或坛子一类的器皿,
6618,1,垧,shǎng,,,量,我国北方使用的地积单位，大小各地不同，东北地区1垧一般合15市亩，西北地区一般合3市亩或5市亩,
6619,1,疢,chèn,,,名,〈文〉 热病；泛指疾病,疢疾｜疢毒
6620,1,赇,qiú,,,动,〈文〉 行贿；受贿 用来买通别人的财物,
6621,1,酤,gū,,,动,买酒,
6621,2,酤,gū,,,动,卖酒,
6623,1,裒,póu,,,动,聚集,裒兵守境｜裒辑
6623,2,裒,póu,,,动,取出；减去,裒多益寡（取有余，补不足）。
6624,1,榖,gǔ,,,名,构树,
6625,1,佾,yì,,,名,古代乐舞的行列，一行八人为一佾。六十四人为八行，叫八佾,
6626,1,摅,shū,,,动,〈文〉 发表；表达,略摅己见
6627,1,涠,wéi,涠洲,wéizhōu,名,岛名，在广西,
6628,1,驺,zōu,,,名,古代给贵族养马和掌管车马的人,
6629,1,婞,xìng,,,形,〈文〉 刚直；固执,鲧婞直以亡身
6631,1,缵,zuǎn,,,动,〈文〉 承接并继续,缵述（继承传述）。
6632,1,郿,méi,,,名,郿县，地名，在陕西，现在改为“眉县”,
6633,1,鲉,yóu,,,名,鱼，体侧扁而长，头大，有许多棘状凸起，口大，牙细小。栖息于近海岩石之间,
6635,1,禤,xuān,,,名,姓,
6636,1,腙,zōng,,,名,有机化合物的一类，醛或酮的羰基和联氨或苯肼等缩水后的衍生物。如醛腙、酮腙,
6637,1,锜,qí,,,名,古代一种凿子之类的工具,
6637,2,锜,qí,,,名,古代一种带三足的锅形烹煮器皿,
6639,1,飐,zhǎn,,,动,〈文〉 风吹使物体颤动,
6640,1,堌,gù,,,名,河堤（多用于地名）,青堌集（在山东）｜牛王堌（在河南）。
6642,1,祆,xiān,祆教,xiānjiào,名,琐罗亚斯德教的旧译,
6643,1,渑,miǎn,渑池,miǎnchí,名,地名，在河南,
6643,2,渑,shéng,,,名,渑水，古水名，在今山东,
6644,1,廨,xiè,,,名,古代官员办公处所的通称,官廨｜公廨
6646,1,祓,fú,,,名,古代一种除灾求福的祭祀活动,
6646,2,祓,fú,,,动,〈文〉清除；洗涤,祓除不祥
6649,1,悝,kuī,,,,用于人名。孔悝，春秋时人；李悝，战国时人,
6650,1,轷,hū,,,名,姓,
6651,1,鸲,qú,,,名,鸟，大都体小尾长，羽毛美丽，鸣声悦耳。种类很多，常见的有红胁蓝尾鸲,
6653,1,梾,lái,,,名,梾木，落叶乔木或灌木，叶子对生，开白色小花，核果球形黑色。木材致密坚硬，可以制作车轴、农具等；种子榨的油可制肥皂、润滑油,
6654,1,郾,yǎn,郾城,yǎnchéng,名,地名，在河南,
6655,1,藠,jiào,藠头,jiàotou,名,薤（xiè）的俗称,
6656,1,鬏,jiū,,,名,头发盘成的髻,头上盘着一个鬏儿｜抓鬏
6657,1,锪,huō,,,动,用刀具对工件上已有的孔进一步加工,锪孔
6658,1,苘,qǐng,苘麻,qǐngmá,名,一年生草本植物，茎青色或紫红色，茎皮多纤维，叶子大，密生柔毛，开黄花。茎皮纤维可以制作绳子、麻布；种子可榨油，也可以做药材。通称青麻,
6659,1,襕,lán,,,名,古代一种上衣和下裳（cháng）连在一起的服装，相当于后来的长衫或长袍,
6660,1,酲,chéng,,,形,〈文〉 酒醉后神志不清,解酲｜忧心如酲
6661,1,饹,gē,饹馇,gēzha,名,用豆面摊成的饼状食品，薄厚不一，切成块炸着吃或炒着吃,绿豆饹馇
6662,1,愔,yīn,愔愔,yīnyīn,形,安静和悦,
6663,1,捭,bǎi,,,动,〈文〉 分开,纵横捭阖
6664,1,贳,shì,,,动,〈文〉 出租；出借,贳器店（旧时出租婚丧喜庆用品的商店）。
6665,1,祧,tiāo,,,名,〈文〉 祭祀远祖的宗庙 把隔了几代的祖宗的神位迁入远祖的宗庙 继承作后嗣 承 祧 | 兼 祧 （一人兼作两房的继承人）,
6666,1,瘵,zhài,,,名,〈文〉 病，多指痨病,病瘵｜痨瘵
6667,1,瘅,dàn,,,名,因劳累而造成的疾病,
6667,2,瘅,dàn,,,动,憎恶,彰善瘅恶
6667,3,瘅,dān,,,名,中医指热症或湿热症,瘅疟｜火瘅
6668,1,攉,huō,,,动,把堆在一处的煤、矿石等铲起来放到另一处或运载的车厢里,攉石渣｜攉煤机
6671,1,埯,ǎn,,,名,为点种瓜、豆等作物而挖的小土坑,
6671,2,埯,ǎn,,,动,挖小土坑点种（瓜、豆等）,埯瓜｜埯豆
6671,3,埯,ǎn,,,量,用于点种在小土坑里的瓜、豆等,几埯儿南瓜
6672,1,玠,jiè,,,名,古代一种玉器，即大圭,
6673,1,簠,fǔ,,,名,古代祭祀或宴饮时盛谷物的器皿。长方形，有四只短足和两只耳,
6674,1,怃,wǔ,,,动,〈文〉 爱抚 失意 怃 然,
6676,1,沘,bǐ,,,名,沘江，水名，在云南，流入澜沧江,
6677,1,潟,xì,,,名,〈文〉盐碱地,潟卤｜潟湖
6677,2,潟,xì,,,,用于地名。如新潟，在日本,
6678,1,袆,huī,,,名,古代王后穿的绘有翚（huī，野鸡）形图纹的祭服,
6679,1,泚,cǐ,,,形,〈文〉 （水）清澈 出汗 （用笔）蘸墨 泚 笔,
6680,1,蠋,zhú,,,名,〈文〉 蝴蝶、蛾等昆虫的幼虫，身体青色，形状像蚕,
6681,1,嚆,hāo,嚆矢,hāoshǐ,名,古代一种发射后声音比箭先到的响箭；比喻事物的开端或先声,20世纪初流行在上海一带的文明戏是我国话剧运动的嚆矢。
6684,1,暅,gèng,,,动,〈文〉 晒,
6685,1,悃,kǔn,,,名,〈文〉 诚恳的心意,聊表谢悃
6686,1,瘭,biāo,瘭疽,biāojū,名,手指肚 儿 或脚趾肚 儿 红肿化脓、剧烈疼痛的病症,
6687,1,眢,yuān,,,形,〈文〉 眼睛干瘪失明 目 眢 血裂 枯干无水 眢 井,
6688,1,杻,chǒu,,,名,古代一种刑具，类似现在的手铐,
6689,1,辀,zhōu,,,名,〈文〉 车辕；借指车,
6691,1,棁,zhuō,,,名,〈文〉 梁上的短柱,
6692,1,镠,liú,,,名,〈文〉 精纯色美的黄金,
6693,1,繄,yī,,,助,〈文〉 多用于句首，没有实义，有时相当于“惟”,"尔有母遗（wèi）,繄我独无。"
6694,1,姽,guǐ,姽婳,guǐhuà,,形容女子娴静美好,
6695,1,敉,mǐ,,,动,〈文〉 安抚；使平定,敉乱
6696,1,飑,biāo,,,名,气象学上指风向突变、风速剧增、时间短促的强风,
6697,1,疍,dàn,疍民,dànmín,名,旧称广东、广西和福建沿海、沿江一带以船为家、从事渔业或航运的水上居民,
6698,1,珽,tǐng,,,名,〈文〉 玉笏（hù），古代帝王手中所拿的玉制长板,
6700,1,栒,xún,,,名,栒子,
6703,1,戥,děng,,,名,戥子,
6703,2,戥,děng,,,动,用戥子称,每味药都要戥一戥。
6704,1,埏,shān,,,动,〈文〉 和（huó）泥,
6705,1,忉,dāo,忉忉,dāodāo,,形容忧愁,
6706,1,洣,mǐ,,,名,洣水，水名。在湖南，流入湘江,
6708,1,垲,kǎi,,,形,〈文〉 （地势）高而干燥,爽垲
6709,1,鳁,wēn,,,名,沙丁鱼,
6710,1,蓇,gū,蓇葖,gūtū,名,骨朵 儿,
6711,1,漤,lǎn,,,动,用糖、盐等调味品腌或拌（生的鱼、肉、水果、蔬菜）,漤桃
6711,2,漤,lǎn,,,动,用热水或石灰水浸泡（柿子）使脱涩,漤柿子
6712,1,锽,huáng,,,名,古代一种像钺的兵器,
6713,1,柃,líng,,,名,常绿灌木或小乔木，嫩枝有棱，叶厚革质，开白色小花，浆果近球形，紫黑色。果实可做黑色染料，枝、叶可以做药材,
6714,1,厾,dū,,,动,用指头、毛笔等轻点,厾一个点儿｜点厾
6715,1,簏,lù,,,名,竹篾、柳条等编的盛东西的器具。一般为圆筒，较高，类似竹篓或箩筐,书簏
6717,1,铗,jiá,,,名,〈文〉 夹东西的钳形金属工具 剑；剑柄 长 铗,
6718,1,矻,kū,矻矻,kūkū,,辛勤不懈,终年矻矻｜孜孜矻矻
6720,1,澴,huán,,,名,澴水，水名，在湖北，流入长江,
6721,1,塄,léng,,,名,某些地区指田地边上的坡,塄坎｜地塄
6724,1,慥,zào,慥慥,zàozào,,忠厚；诚恳,
6725,1,猸,méi,猸子,méizi,名,鼬獾的通称。哺乳动物，身体比猫小，毛棕、灰、白色相间。栖息在树林或岩石间，杂食。产于我国长江下游以南各省,
6727,1,廙,yì,,,形,〈文〉 小心谨慎；恭敬,
6728,1,骟,shàn,,,动,割除家畜的睾丸或卵巢,把这匹马骟了｜骟羊
6729,1,槚,jiǎ,,,名,〈文〉 楸树 茶树,
6730,1,轪,dài,,,名,古代指包在车毂（gǔ）头上的金属帽；借指车轮,
6731,1,馇,chā,,,动,某些地区指熬（粥）,馇粥
6731,2,馇,chā,,,动,某些地区指一边煮一边搅拌（猪、狗等的饲料）,馇猪食
6732,1,捯,dáo,,,动,两手不断替换着往回拉或绕（线、绳等）,把风筝捯下来｜捯线
6732,2,捯,dáo,,,动,顺着线索追究,这件事已经捯出头儿来了｜捯根儿
6732,3,捯,dáo,,,动,两脚倒换着急速地迈步,两条腿紧捯也跟不上前面的人。
6733,1,靰,wù,,,,现在一般写作“乌（wù）拉”,
6733,2,靰,wùla,,,,现在一般写作“乌（wù）拉”,
6734,1,骣,chǎn,,,动,〈文〉 不加鞍辔骑马,骣骑
6735,1,甪,lù,,,,用于地名。如：甪直，在江苏；甪堰，在浙江,
6736,1,梽,zhì,梽木山,zhìmùshān,名,地名，在湖南,
6737,1,澉,gǎn,澉浦,gǎnpǔ,名,地名，在浙江,
6739,1,冁,chǎn,,,形,〈文〉 形容笑的样子,冁然而笑
6740,1,鲀,tún,,,名,鱼，体粗短，口小，遇敌能吸入水和空气，使腹部膨胀如球，漂在水面。有些种类的内脏和血液含毒素。生活在海中，少数进入淡水。种类很多，如三刺鲀、鳞鲀、河豚等,
6744,1,胩,kǎ,,,名,异腈,
6747,1,砮,nǔ,,,名,〈文〉 可做箭头的石头；石制的箭头,
6748,1,涢,yún,,,名,涢水，水名，在湖北，流入汉水,
6749,1,箦,zé,,,名,床垫，多用竹子或木条编成,
6749,2,箦,zé,,,名,用竹篾、芦苇编成的席子,
6750,1,蹯,fán,,,名,〈文〉 兽类的脚掌,熊蹯（熊掌）
6751,1,洑,fù,,,动,游水,河太宽，洑不过去｜洑水
6751,2,洑,fú,,,名,〈文〉漩涡,湍洑
6751,3,洑,fú,,,名,姓,
6752,1,蕰,wēn,蕰草,wēncǎo,名,某些地区指水中的杂草,
6754,1,帡,píng,,,名,〈文〉 帷幕,帡幪
6755,1,锧,zhì,,,名,〈文〉 铁砧 腰斩犯人所用刑具的垫座 斧 锧,
6756,1,湝,jiē,湝湝,jiējiē,,形容水流动的样子,水流湝湝
6758,1,泖,mǎo,,,名,水面平静的小湖（多用于地名）,泖桥（在上海）
6760,1,钷,pǒ,,,名,金属元素，符号Pm。银白色，有放射性，由人工核反应获得。可用作放射线源，也可制作荧光粉及原子电池等,
6763,1,亸,duǒ,,,动,〈文〉 垂；下垂,柳丝亸地
6765,1,鲯,qí,鲯鳅,qíqiū,名,鱼，体侧扁，黑褐色，额部隆起，眼小，口大，牙尖，背鳍长，尾柄细，尾鳍分叉深，鳞细小。生活在海洋中,
6766,1,堉,yù,,,名,〈文〉 肥沃的土壤,
6767,1,唝,gòng,唝吥,gòngbù,名,地名，在柬埔寨,
6768,1,祲,jìn,,,名,〈文〉 指阴阳之气相侵而形成的象征不祥的妖气,祲厉｜祲氛
6770,1,瀍,chán,,,名,瀍河，水名。在河南，流入洛河,
6772,1,眍,kōu,,,动,眼窝深陷,发了两天烧，眼睛都眍进去了｜累得都眍眼了｜眍䁖
6773,1,镴,là,,,名,锡和铅的合金。可以焊接金属,
6774,1,揳,xiē,,,动,（把楔子、钉子等）牢固地钉进去,把板凳揳牢｜揳个楔子｜揳钉子
6775,1,鲊,zhǎ,,,名,腌制加工的鱼类食品,
6775,2,鲊,zhǎ,,,名,一种菜肴，把茄子等切碎，与米粉、面粉及其他作料拌和加工而成,茄子鲊｜扁豆鲊
6776,1,脶,luó,,,名,指纹,脶纹
6778,1,塈,jì,,,动,〈文〉 涂抹屋顶,塈茨（茨：茅草苫盖的屋顶）。
6779,1,汈,diāo,汈汊,diāochà,名,湖名，在湖北,
6780,1,鳘,mǐn,,,名,古书上指𩾃鱼,
6780,2,鳘,mǐn,,,名,鳕鱼,
6781,1,鳑,páng,鳑鲏,pángpí,名,鱼，形体小，银灰色，多带橙黄色或蓝色斑纹。雌鱼有产卵管，插入蚌的体内产卵。生活在淡水中，食水生植物,
6783,1,骍,xīng,,,名,〈文〉 赤色的马或牛,
6784,1,剅,lóu,,,名,某些地区指堤坝下面进出水的口；也指横穿河堤的小水道,
6785,1,螠,yì,,,名,无脊椎动物，身体呈棒状、圆柱状或卵形而稍扁，不分节，有稀疏的刚毛，长10厘米左右。生活在海底泥沙中。可作鱼饵，有的可以食用,
6786,1,搒,bàng,,,动,〈文〉 划船,搒船
6786,2,搒,péng,,,动,〈文〉 用鞭、杖或竹板击打,搒掠
6787,1,僇,lù,,,动,〈文〉羞辱；侮辱,受僇｜僇辱
6788,1,朘,juān,,,动,削减；收缩,朘省用度
6788,2,朘,juān,,,动,剥削,朘民脂膏｜朘削
6788,3,朘,zuī,,,名,〈文〉 男孩的生殖器,
6789,1,馌,yè,,,动,〈文〉 给在田间耕作的人送饭,
6791,1,簃,yí,,,名,〈文〉 楼阁旁边的小屋,
6796,1,镚,bèng,镚子,bèngzi,,旧指圆形无孔的小铜币，10个合1个铜元；现指小型硬币,
6797,1,浕,jìn,,,名,浕水，水名，在湖北,
6798,1,墈,kàn,,,名,高而陡的堤岸（多用于地名）,墈上（在江西）
6799,1,蹽,liāo,,,动,跑；快速行走,一口气蹽出了十几里地。
6799,2,蹽,liāo,,,动,大步跨,蹽开长腿向车站跑去。
6800,1,毐,ǎi,,,,用于人名。嫪（lào）毐，战国时秦国人,
