hanzi_id,pinyin_id,hanzi,pinyin
44332,743321,箬竹,ruòzhú
44333,743331,箭在弦上,jiànzàixiánshàng
44334,743341,箭垛子,jiànduǒzi
44335,743351,箭头,jiàntóu
44336,743361,箭楼,jiànlóu
44337,743371,箭步,jiànbù
44338,743381,箭竹,jiànzhú
44339,743391,箭镞,jiànzú
44340,743401,箭靶子,jiànbǎzi
44341,743411,箯,biān
44342,743421,箱子,xiāngzi
44343,743431,箱底,xiāngdǐ
44344,743441,箱笼,xiānglǒng
44345,743451,箴言,zhēnyán
44346,743461,箵,xīng
44347,743471,篅,chuán
44348,743481,篆书,zhuànshū
44349,743491,篆刻,zhuànkè
44350,743501,篆字,zhuànzì
44351,743511,篇子,piānzi
44352,743521,篇幅,piānfu
44353,743531,篇目,piānmù
44354,743541,篇章,piānzhāng
44355,743551,篇页,piānyè
44356,743561,篙头,gāotou
44357,743571,篙子,gāozi
44358,743581,篚,fěi
44359,743591,篝火,gōuhuǒ
44360,743601,篝火狐鸣,gōuhuǒhúmíng
44361,743611,篡位,cuànwèi
44362,743621,篡国,cuànguó
44363,743631,篡夺,cuànduó
44364,743641,篡改,cuàngǎi
44365,743651,篡权,cuànquán
44366,743661,篥,lì
44367,743671,篦子,bìzi
44368,743681,篨,chú
44369,743691,篪,chí
44370,743701,篮坛,lántán
44371,743711,篮子,lánzi
44372,743721,篮球,lánqiú
44373,743731,篰,bù
44374,743741,篱栅,lízhà
44375,743751,篱笆,líba
44376,743761,篱落,líluò
44377,743771,篷子,péngzi
44378,743781,篷车,péngchē
44379,743791,篹,zhuàn
44379,743792,篹,zuǎn
44380,743801,篼子,dōuzi
44381,743811,篾匠,mièjiàng
44382,743821,篾子,mièzi
44383,743831,篾条,miètiáo
44384,743841,篾片,mièpiàn
44385,743851,篾白,mièbái
44386,743861,篾青,mièqīng
44387,743871,篾黄,mièhuáng
44388,743881,簃,yí
44389,743891,簇居,cùjū
44390,743901,簇拥,cùyōng
44391,743911,簇新,cùxīn
44392,743921,簇生,cùshēng
44393,743931,簉,zào
44394,743941,簋,guǐ
44395,743951,簏,lù
44396,743961,簏簌,lùsù
44397,743971,簕,lè
44398,743981,簕竹,lèzhú
44399,743991,簝,liáo
44400,744001,簟,diàn
44401,744011,簠,fǔ
44402,744021,簦,dēng
44403,744031,簨,sǔn
44404,744041,簪子,zānzi
44405,744051,簰,pái
44406,744061,簸动,bǒdòng
44407,744071,簸弄,bǒnong
44408,744081,簸箩,bǒluo
44409,744091,簸荡,bǒdàng
44410,744101,簿册,bùcè
44411,744111,簿子,bùzi
44412,744121,簿籍,bùjí
44413,744131,簿记,bùjì
44414,744141,籀,zhòu
44415,744151,籀文,zhòuwén
44416,744161,籍没,jímò
44417,744171,籑,zhuàn
44417,744172,籑,zuǎn
44418,744181,籝,yíng
44419,744191,籧,qú
44420,744201,籰,yuè
44421,744211,米制,mǐzhì
44422,744221,米汤,mǐtāng
44423,744231,米泔水,mǐgānshuǐ
44424,744241,米猪,mǐzhū
44425,744251,米珠薪桂,mǐzhūxīnguì
44426,744261,米突,mǐtū
44427,744271,米粉,mǐfěn
44428,744281,米粉肉,mǐfěnròu
44429,744291,米粒,mǐlì
44430,744301,米粮川,mǐliángchuān
44431,744311,米糠,mǐkāng
44432,744321,米线,mǐxiàn
44433,744331,米色,mǐsè
44434,744341,米蛀虫,mǐzhùchóng
44435,744351,米豆腐,mǐdòufu
44436,744361,米酒,mǐjiǔ
44437,744371,米醋,mǐcù
44438,744381,米面,mǐmiàn
44439,744391,米黄,mǐhuáng
44440,744401,籴,dí
44441,744411,籹,nǚ
44442,744421,类乎,lèihu
44443,744431,类书,lèishū
44444,744441,类人猿,lèirényuán
44445,744451,类别,lèibié
44446,744461,类同,lèitóng
44447,744471,类固醇,lèigùchún
44448,744481,类型,lèixíng
44449,744491,类推,lèituī
44450,744501,类新星变星,lèixīnxīngbiànxīng
44451,744511,类比,lèibǐ
44452,744521,类群,lèiqún
44453,744531,籼稻,xiāndào
44454,744541,籽实,zǐshí
44455,744551,籽棉,zǐmián
44456,744561,籽粒,zǐlì
44457,744571,粉丝,fěnsī
44458,744581,粉刷,fěnshuā
44459,744591,粉刺,fěncì
44460,744601,粉剂,fěnjì
44461,744611,粉坊,fěnfáng
44462,744621,粉墙,fěnqiáng
44463,744631,粉墨登场,fěnmòdēngchǎng
44464,744641,粉尘,fěnchén
44465,744651,粉条,fěntiáo
44466,744661,粉沙,fěnshā
44467,744671,粉牌,fěnpái
44468,744681,粉皮,fěnpí
44469,744691,粉笔,fěnbǐ
44470,744701,粉红,fěnhóng
44471,744711,粉线,fěnxiàn
44472,744721,粉肠,fěncháng
44473,744731,粉芡,fěnqiàn
44474,744741,粉蒸肉,fěnzhēngròu
44475,744751,粉蝶,fěndié
44476,744761,粉身碎骨,fěnshēnsuìgǔ
44477,744771,粉连纸,fěnliánzhǐ
44478,744781,粉领,fěnlǐng
44479,744791,粉饰,fěnshì
44480,744801,粉黛,fěndài
44481,744811,粑粑,bābā
44482,744821,粒子,lìzi
44482,744822,粒子,lìzǐ
44483,744831,粒肥,lìféi
44484,744841,粔,jù
44485,744851,粗人,cūrén
44486,744861,粗估,cūgū
44487,744871,粗俗,cūsú
44488,744881,粗制品,cūzhìpǐn
44489,744891,粗制滥造,cūzhìlànzào
44490,744901,粗劣,cūliè
44491,744911,粗哑,cūyǎ
44492,744921,粗壮,cūzhuàng
44493,744931,粗大,cūdà
44494,744941,粗实,cūshi
44495,744951,粗工,cūgōng
44496,744961,粗布,cūbù
44497,744971,粗手笨脚,cūshǒubènjiǎo
44498,744981,粗拉,cūla
44499,744991,粗放,cūfàng
44500,745001,粗暴,cūbào
44501,745011,粗枝大叶,cūzhīdàyè
44502,745021,粗活,cūhuó
44503,745031,粗浅,cūqiǎn
44504,745041,粗浮,cūfú
44505,745051,粗犷,cūguǎng
44506,745061,粗狂,cūkuáng
44507,745071,粗率,cūshuài
44508,745081,粗略,cūlè
44509,745091,粗疏,cūshū
44510,745101,粗笨,cūbèn
44511,745111,粗粝,cūlì
44512,745121,粗粮,cūliáng
44513,745131,粗糙,cūcāo
44514,745141,粗纱,cūshā
44515,745151,粗纺,cūfǎng
44516,745161,粗线条,cūxiàntiáo
44517,745171,粗细,cūxì
44518,745181,粗茶淡饭,cūchádànfàn
44519,745191,粗莽,cūmǎng
44520,745201,粗话,cūhuà
44521,745211,粗豪,cūháo
44522,745221,粗通,cūtōng
44523,745231,粗鄙,cūbǐ
44524,745241,粗重,cūzhòng
44525,745251,粗野,cūyě
44526,745261,粗陋,cūlòu
44527,745271,粗饲料,cūsìliào
44528,745281,粘连,zhānlián
44529,745291,粝,lì
44530,745301,粞,xī
44531,745311,粟子,sùzi
44532,745321,粟米,sùmǐ
44533,745331,粢,cī
44533,745332,粢,zī
44534,745341,粤剧,yuèjù
44535,745351,粤菜,yuècài
44536,745361,粥少僧多,zhōushǎosēngduō
44537,745371,粪便,fènbiàn
44538,745381,粪土,fèntǔ
44539,745391,粪坑,fènkēng
44540,745401,粪筐,fènkuāng
44541,745411,粪箕子,fènjīzi
44542,745421,粪肥,fènféi
44543,745431,粪门,fènmén
44544,745441,粪除,fènchú
44545,745451,粮仓,liángcāng
44546,745461,粮农,liángnóng
44547,745471,粮栈,liángzhàn
44548,745481,粮秣,liángmò
44549,745491,粮站,liángzhàn
44550,745501,粮草,liángcǎo
44551,745511,粮荒,liánghuāng
44552,745521,粮食作物,liángshizuòwù
44553,745531,粮饷,liángxiǎng
44554,745541,粱肉,liángròu
44555,745551,粲然,cànrán
44556,745561,粳稻,jīngdào
44557,745571,粳米,jīngmǐ
44558,745581,粹白,cuìbái
44559,745591,粽子,zòngzi
44560,745601,精光,jīngguāng
44561,745611,精兵,jīngbīng
44562,745621,精兵简政,jīngbīngjiǎnzhèng
44563,745631,精准,jīngzhǔn
44564,745641,精到,jīngdào
44565,745651,精制,jīngzhì
44566,745661,精卫填海,jīngwèitiánhǎi
44567,745671,精品,jīngpǐn
44568,745681,精囊,jīngnáng
44569,745691,精壮,jīngzhuàng
44570,745701,精妙,jīngmiào
44571,745711,精子,jīngzǐ
44572,745721,精审,jīngshěn
44573,745731,精巢,jīngcháo
44574,745741,精巧,jīngqiǎo
44575,745751,精干,jīnggàn
44576,745761,精当,jīngdàng
44577,745771,精微,jīngwēi
44578,745781,精忠,jīngzhōng
44579,745791,精怪,jīngguài
44580,745801,精悍,jīnghàn
44581,745811,精明,jīngmíng
44582,745821,精明强干,jīngmíngqiánggàn
44583,745831,精液,jīngyè
44584,745841,精深,jīngshēn
44585,745851,精湛,jīngzhàn
44586,745861,精灵,jīngling
44587,745871,精炼,jīngliàn
44588,745881,精疲力竭,jīngpílìjié
44589,745891,精盐,jīngyán
44590,745901,精神分裂症,jīngshénfēnlièzhèng
44591,745911,精神损耗,jīngshénsǔnhào
44592,745921,精神文明,jīngshénwénmíng
44593,745931,精神病,jīngshénbìng
44594,745941,精神衰弱,jīngshénshuāiruò
44595,745951,精算,jīngsuàn
44596,745961,精粹,jīngcuì
44597,745971,精练,jīngliàn
44598,745981,精细,jīngxì
44599,745991,精美,jīngměi
44600,746001,精耕细作,jīnggēngxìzuò
44601,746011,精肉,jīngròu
44602,746021,精良,jīngliáng
44603,746031,精英,jīngyīng
44604,746041,精虫,jīngchóng
44605,746051,精装,jīngzhuāng
44606,746061,精诚,jīngchéng
44607,746071,精读,jīngdú
44608,746081,精赤,jīngchì
44609,746091,精辟,jīngpì
44610,746101,精锐,jīngruì
44611,746111,精雕细镂,jīngdiāoxìlòu
44612,746121,精髓,jīngsuǐ
44613,746131,糅合,róuhé
44614,746141,糅杂,róuzá
44615,746151,糇,hóu
44616,746161,糈,xǔ
44617,746171,糊口,húkǒu
44618,746181,糊弄,hùnong
44619,746191,糊弄局,hùnongjú
44620,746201,糊涂虫,hútuchóng
44621,746211,糊涂账,hútuzhàng
44622,746221,糊糊,húhu
44623,746231,糒,bèi
44624,746241,糕干,gāogan
44625,746251,糕点,gāodiǎn
44626,746261,糕饼,gāobǐng
44627,746271,糖人,tángrén
44628,746281,糖化,tánghuà
44629,746291,糖尿病,tángniàobìng
44630,746301,糖弹,tángdàn
44631,746311,糖房,tángfáng
44632,746321,糖果,tángguǒ
44633,746331,糖浆,tángjiāng
44634,746341,糖瓜,tángguā
44635,746351,糖稀,tángxī
44636,746361,糖精,tángjīng
44637,746371,糖纸,tángzhǐ
44638,746381,糖膏,tánggāo
44639,746391,糖色,tángshǎi
44640,746401,糖萝卜,tángluóbo
44641,746411,糖蜜,tángmì
44642,746421,糖衣,tángyī
44643,746431,糖衣炮弹,tángyīpàodàn
44644,746441,糖霜,tángshuāng
44645,746451,糗,qiǔ
44646,746461,糙米,cāomǐ
44647,746471,糙粮,cāoliáng
44648,746481,糜子,méizi
44649,746491,糜烂,mílàn
44650,746501,糜费,mífèi
44651,746511,糟害,zāohài
44652,746521,糟心,zāoxīn
44653,746531,糟改,zāogǎi
44654,746541,糟粕,zāopò
44655,746551,糟糠,zāokāng
44656,746561,糟践,zāojian
44657,746571,糟踏,zāotà
44658,746581,糠秕,kāngbǐ
44659,746591,糨,jiàng
44660,746601,糨子,jiàngzi
44661,746611,糨糊,jiànghu
44662,746621,糯稻,nuòdào
44663,746631,糯米,nuòmǐ
44664,746641,糯米纸,nuòmǐzhǐ
44665,746651,糵,niè
44666,746661,系子,xìzi
44667,746671,系念,xìniàn
44668,746681,系恋,xìliàn
44669,746691,系数,xìshù
44670,746701,系统工程,xìtǒnggōngchéng
44671,746711,系缚,xìfù
44672,746721,系词,xìcí
44673,746731,系谱,xìpǔ
44674,746741,紊乱,wěnluàn
44675,746751,素净,sùjing
44676,746761,素席,sùxí
44677,746771,素常,sùcháng
44678,746781,素志,sùzhì
44679,746791,素愿,sùyuàn
44680,746801,素描,sùmiáo
44681,746811,素日,sùrì
44682,746821,素昔,sùxī
44683,746831,素昧平生,sùmèipíngshēng
44684,746841,素服,sùfú
44685,746851,素朴,sùpǔ
44686,746861,素材,sùcái
44687,746871,素来,sùlái
44688,746881,素油,sùyóu
44689,746891,素洁,sùjié
44690,746901,素淡,sùdàn
44691,746911,素菜,sùcài
44692,746921,素装,sùzhuāng
44693,746931,素质教育,sùzhìjiàoyù
44694,746941,素酒,sùjiǔ
44695,746951,素雅,sùyǎ
44696,746961,素餐,sùcān
44697,746971,索价,suǒjià
44698,746981,索偿,suǒcháng
44699,746991,索取,suǒqǔ
44700,747001,索子,suǒzi
44701,747011,索寞,suǒmò
44702,747021,索引,suǒyǐn
44703,747031,索然,suǒrán
44704,747041,索索,suǒsuǒ
44705,747051,索要,suǒyào
44706,747061,索贿,suǒhuì
44707,747071,索道,suǒdào
44708,747081,紧俏,jǐnqiào
44709,747091,紧凑,jǐncòu
44710,747101,紧巴巴,jǐnbābā
44711,747111,紧急状态,jǐnjízhuàngtài
44712,747121,紧着,jǐnzhe
44713,747131,紧箍咒,jǐngūzhòu
44714,747141,紧绷绷,jǐnbēngbēng
44715,747151,紧缩,jǐnsuō
44716,747161,紧缺,jǐnquē
44717,747171,紧要,jǐnyào
44718,747181,紧邻,jǐnlín
44719,747191,紧锣密鼓,jǐnluómìgǔ
44720,747201,紫外线,zǐwàixiàn
44721,747211,紫檀,zǐtán
44722,747221,紫毫,zǐháo
44723,747231,紫河车,zǐhéchē
44724,747241,紫砂,zǐshā
44725,747251,紫红,zǐhóng
44726,747261,紫罗兰,zǐluólán
44727,747271,紫花,zǐhuā
44728,747281,紫荆,zǐjīng
44729,747291,紫药水,zǐyàoshuǐ
44730,747301,紫菀,zǐwǎn
44731,747311,紫菜,zǐcài
44732,747321,紫藤,zǐténg
44733,747331,紫貂,zǐdiāo
44734,747341,紫赯,zǐtáng
44735,747351,紫铜,zǐtóng
44736,747361,累世,lěishì
44737,747371,累卵,lěiluǎn
44738,747381,累及,lěijí
44739,747391,累年,lěinián
44740,747401,累次,lěicì
44741,747411,累犯,lěifàn
44742,747421,累积,lěijī
44743,747431,累累,lěilěi
44743,747432,累累,léiléi
44744,747441,累计,lěijì
44745,747451,累赘,léizhui
44746,747461,累进,lěijìn
44747,747471,絜,jié
44747,747472,絜,xié
44748,747481,絮叨,xùdāo
44749,747491,絮棉,xùmián
44750,747501,絮烦,xùfan
44751,747511,絮窝,xùwō
44752,747521,絮絮,xùxù
44753,747531,絮聒,xùguō
44754,747541,絮语,xùyǔ
44755,747551,絷,zhí
44756,747561,綦切,qíqiè
44757,747571,綮,qǐng
44757,747572,綮,qǐ
44758,747581,縠,hú
44759,747591,縢,téng
44760,747601,繁丽,fánlì
44761,747611,繁乱,fánluàn
44762,747621,繁体,fántǐ
44763,747631,繁冗,fánrǒng
44764,747641,繁博,fánbó
44765,747651,繁复,fánfù
44766,747661,繁多,fánduō
44767,747671,繁密,fánmì
44768,747681,繁征博引,fánzhēngbóyǐn
44769,747691,繁文缛节,fánwénrùjié
44770,747701,繁星,fánxīng
44771,747711,繁本,fánběn
44772,747721,繁杂,fánzá
44773,747731,繁琐,fánsuǒ
44774,747741,繁盛,fánshèng
44775,747751,繁缛,fánrù
44776,747761,繁育,fányù
44777,747771,繁芜,fánwú
44778,747781,繁花,fánhuā
44779,747791,繁茂,fánmào
44780,747801,繁衍,fányǎn
44781,747811,繁言,fányán
44782,747821,繁重,fánzhòng
44783,747831,繁闹,fánnào
44784,747841,繁难,fánnán
44785,747851,繄,yī
44786,747861,纛,dào
44787,747871,纠偏,jiūpiān
44788,747881,纠合,jiūhé
44789,747891,纠察,jiūchá
44790,747901,纠结,jiūjié
44791,747911,纠缠,jiūchán
44792,747921,纠葛,jiūgé
44793,747931,纠集,jiūjí
44794,747941,纠风,jiūfēng
44795,747951,纡回,yūhuí
44796,747961,纡徐,yūxú
44797,747971,红云,hóngyún
44798,747981,红人,hóngrén
44799,747991,红光满面,hóngguāngmǎnmiàn
44800,748001,红军,hóngjūn
44801,748011,红净,hóngjìng
44802,748021,红利,hónglì
44803,748031,红区,hóngqū
44804,748041,红十字会,hóngshízìhuì
44805,748051,红叶,hóngyè
44806,748061,红土,hóngtǔ
44807,748071,红土子,hóngtǔzi
44808,748081,红壤,hóngrǎng
44809,748091,红外线,hóngwàixiàn
44810,748101,红头文件,hóngtóuwénjiàn
44811,748111,红契,hóngqì
44812,748121,红妆,hóngzhuāng
44813,748131,红娘,hóngniáng
44814,748141,红学,hóngxué
44815,748151,红宝石,hóngbǎoshí
44816,748161,红尘,hóngchén
44817,748171,红帽子,hóngmàozi
44818,748181,红彤彤,hóngtōngtōng
44819,748191,红心,hóngxīn
44820,748201,红扑扑,hóngpūpū
44821,748211,红教,hóngjiào
44822,748221,红旗,hóngqí
44823,748231,红星,hóngxīng
44824,748241,红晕,hóngyùn
44825,748251,红木,hóngmù
44826,748261,红样,hóngyàng
44827,748271,红案,hóngàn
44828,748281,红榜,hóngbǎng
44829,748291,红模子,hóngmúzi
44830,748301,红毛坭,hóngmáoní
44831,748311,红润,hóngrùn
44832,748321,红潮,hóngcháo
44833,748331,红火,hónghuo
44834,748341,红灯区,hóngdēngqū
44835,748351,红烧,hóngshāo
44836,748361,红热,hóngrè
44837,748371,红牌,hóngpái
44838,748381,红生,hóngshēng
44839,748391,红男绿女,hóngnánlǜnǚ
44840,748401,红白喜事,hóngbáixǐshì
44841,748411,红皮书,hóngpíshū
44842,748421,红盘,hóngpán
44843,748431,红眼,hóngyǎn
44844,748441,红眼病,hóngyǎnbìng
44845,748451,红票,hóngpiào
44846,748461,红筹股,hóngchóugǔ
44847,748471,红糖,hóngtáng
44848,748481,红细胞,hóngxìbāo
44849,748491,红绿灯,hónglǜdēng
44850,748501,红缨枪,hóngyīngqiāng
44851,748511,红股,hónggǔ
44852,748521,红脸,hóngliǎn
44853,748531,红色,hóngsè
44854,748541,红艳艳,hóngyànyàn
44855,748551,红苕,hóngsháo
44856,748561,红茶,hóngchá
44857,748571,红葡萄藤,hóngpútaoténg
44858,748581,红薯,hóngshǔ
44859,748591,红蛋,hóngdàn
44860,748601,红血球,hóngxuèqiú
44861,748611,红装,hóngzhuāng
44862,748621,红角,hóngjué
44863,748631,红豆,hóngdòu
44864,748641,红货,hónghuò
44865,748651,红运,hóngyùn
44866,748661,红青,hóngqīng
44867,748671,红领巾,hónglǐngjīn
44868,748681,红颜,hóngyán
44869,748691,红马甲,hóngmǎjiǎ
44870,748701,红骨髓,hónggǔsuǐ
44871,748711,纣棍,zhòugùn
44872,748721,纤夫,qiànfū
44873,748731,纤小,xiānxiǎo
44874,748741,纤尘,xiānchén
44875,748751,纤巧,xiānqiǎo
44876,748761,纤度,xiāndù
44877,748771,纤弱,xiānruò
44878,748781,纤悉,xiānxī
44879,748791,纤手,qiànshǒu
44880,748801,纤柔,xiānróu
44881,748811,纤毛,xiānmáo
44882,748821,纤毫,xiānháo
44883,748831,纤纤,xiānxiān
44884,748841,纤细,xiānxì
44885,748851,纤绳,qiànshéng
44886,748861,纤维板,xiānwéibǎn
44887,748871,纤维植物,xiānwéizhíwù
44888,748881,纤长,xiāncháng
44889,748891,纥,gē
44889,748892,纥,hé
44890,748901,约分,yuēfēn
44891,748911,约同,yuētóng
44892,748921,约定,yuēdìng
44893,748931,约定俗成,yuēdìngsúchéng
44894,748941,约据,yuējù
44895,748951,约摸,yuēmo
44896,748961,约数,yuēshù
44897,748971,约期,yuēqī
44898,748981,约法,yuēfǎ
44899,748991,约法三章,yuēfǎsānzhāng
44900,749001,约略,yuēlè
44901,749011,约莫,yuēmo
44902,749021,约见,yuējiàn
44903,749031,约言,yuēyán
44904,749041,约计,yuējì
44905,749051,约请,yuēqǐng
44906,749061,约集,yuējí
44907,749071,级任,jírèn
44908,749081,级差,jíchā
44909,749091,纨扇,wánshàn
44910,749101,纨绔,wánkù
44911,749111,纨袴,wánkù
44912,749121,纩,kuàng
44913,749131,纪事,jìshì
44914,749141,纪事本末体,jìshìběnmòtǐ
44915,749151,纪传体,jìzhuàntǐ
44916,749161,纪元,jìyuán
44917,749171,纪实,jìshí
44918,749181,纪年,jìnián
44919,749191,纪录片,jìlùpiàn
44920,749201,纪念册,jìniàncè
44921,749211,纪念品,jìniànpǐn
44922,749221,纪念币,jìniànbì
44923,749231,纪念日,jìniànrì
44924,749241,纪念碑,jìniànbēi
44925,749251,纪念章,jìniànzhāng
44926,749261,纪念邮票,jìniànyóupiào
44927,749271,纪念馆,jìniànguǎn
44928,749281,纪检,jìjiǎn
44929,749291,纪纲,jìgāng
44930,749301,纪行,jìxíng
44931,749311,纫佩,rènpèi
44932,749321,纬书,wěishū
44933,749331,纬度,wěidù
44934,749341,纬纱,wěishā
44935,749351,纬线,wěixiàn
44936,749361,纮,hóng
44937,749371,纯一,chúnyī
44938,749381,纯净,chúnjìng
44939,749391,纯利,chúnlì
44940,749401,纯度,chúndù
44941,749411,纯情,chúnqíng
44942,749421,纯朴,chúnpǔ
44943,749431,纯正,chúnzhèng
44944,749441,纯然,chúnrán
44945,749451,纯熟,chúnshú
44946,749461,纯真,chúnzhēn
44947,749471,纯美,chúnměi
44948,749481,纯良,chúnliáng
44949,749491,纯贞,chúnzhēn
44950,749501,纯音,chúnyīn
44951,749511,纰,pī
44952,749521,纰漏,pīlòu
44953,749531,纱包线,shābāoxiàn
44954,749541,纱布,shābù
44955,749551,纱帽,shāmào
44956,749561,纱橱,shāchú
44957,749571,纱灯,shādēng
44958,749581,纱窗,shāchuāng
44959,749591,纱笼,shālóng
44960,749601,纱罩,shāzhào
44961,749611,纱锭,shādìng
44962,749621,纲举目张,gāngjǔmùzhāng
44963,749631,纲常,gāngcháng
44964,749641,纲目,gāngmù
44965,749651,纲纪,gāngjì
44966,749661,纲要,gāngyào
44967,749671,纳入,nàrù
44968,749681,纳凉,nàliáng
44969,749691,纳彩,nàcǎi
44970,749701,纳福,nàfú
44971,749711,纳税,nàshuì
44972,749721,纳税人,nàshuìrén
44973,749731,纳米,nàmǐ
44974,749741,纳米技术,nàmǐjìshù
44975,749751,纳米材料,nàmǐcáiliào
44976,749761,纳米科学,nàmǐkēxué
44977,749771,纳粮,nàliáng
44978,749781,纳粹,nàcuì
44979,749791,纳罕,nàhǎn
44980,749801,纳聘,nàpìn
44981,749811,纳西族,nàxīzú
44982,749821,纳贿,nàhuì
44983,749831,纳闷,nàmèn
44984,749841,纳降,nàxiáng
44985,749851,纴,rèn
44986,749861,纵令,zònglìng
44987,749871,纵使,zòngshǐ
44988,749881,纵向,zòngxiàng
44989,749891,纵容,zòngróng
44990,749901,纵情,zòngqíng
44991,749911,纵横捭阖,zònghéngbǎihé
44992,749921,纵欲,zòngyù
44993,749931,纵步,zòngbù
44994,749941,纵深,zòngshēn
44995,749951,纵火,zònghuǒ
44996,749961,纵然,zòngrán
44997,749971,纵目,zòngmù
44998,749981,纵虎归山,zònghǔguīshān
44999,749991,纵览,zònglǎn
45000,750001,纵谈,zòngtán
45001,750011,纵身,zòngshēn
45002,750021,纵酒,zòngjiǔ
45003,750031,纵队,zòngduì
45004,750041,纵隔,zònggé
45005,750051,纷乱,fēnluàn
45006,750061,纷争,fēnzhēng
45007,750071,纷呈,fēnchéng
45008,750081,纷扰,fēnrǎo
45009,750091,纷披,fēnpī
45010,750101,纷杂,fēnzá
45011,750111,纷繁,fēnfán
45012,750121,纷纭,fēnyún
45013,750131,纷纷扬扬,fēnfēnyángyáng
45014,750141,纷至沓来,fēnzhìtàlái
45015,750151,纷飞,fēnfēi
45016,750161,纸上谈兵,zhǐshàngtánbīng
45017,750171,纸叶子,zhǐyèzi
45018,750181,纸型,zhǐxíng
45019,750191,纸头,zhǐtóu
45020,750201,纸巾,zhǐjīn
45021,750211,纸币,zhǐbì
45022,750221,纸张,zhǐzhāng
45023,750231,纸捻,zhǐniǎn
45024,750241,纸板,zhǐbǎn
45025,750251,纸样,zhǐyàng
45026,750261,纸浆,zhǐjiāng
45027,750271,纸烟,zhǐyān
45028,750281,纸牌,zhǐpái
45029,750291,纸老虎,zhǐlǎohǔ
45030,750301,纸醉金迷,zhǐzuìjīnmí
45031,750311,纸钱,zhǐqián
45032,750321,纸马,zhǐmǎ
45033,750331,纸鸢,zhǐyuān
45034,750341,纸鹞,zhǐyào
45035,750351,纹丝不动,wénsībùdòng
45036,750361,纹理,wénlǐ
45037,750371,纹缕,wénl
45038,750381,纹路,wénlu
45039,750391,纹银,wényín
45040,750401,纹饰,wénshì
45041,750411,纺织品,fǎngzhīpǐn
45042,750421,纺绸,fǎngchóu
45043,750431,纺车,fǎngchē
45044,750441,纺锤,fǎngchuí
45045,750451,纺锭,fǎngdìng
45046,750461,纻,zhù
45047,750471,纼,zhèn
45048,750481,纽子,niǔzi
45049,750491,纽带,niǔdài
45050,750501,纽扣,niǔkòu
45051,750511,纽襻,niǔpàn
45052,750521,线人,xiànrén
45053,750531,线呢,xiànní
45054,750541,线圈,xiànquān
45055,750551,线坯子,xiànpīzi
45056,750561,线头,xiàntóu
45057,750571,线形动物,xiànxíngdòngwù
45058,750581,线报,xiànbào
45059,750591,线春,xiànchūn
45060,750601,线材,xiàncái
45061,750611,线条,xiàntiáo
45062,750621,线桄子,xiànguàngzi
45063,750631,线段,xiànduàn
45064,750641,线毯,xiàntǎn
45065,750651,线粒体,xiànlìtǐ
45066,750661,线脚,xiànjiǎo
45067,750671,线膛,xiàntáng
45068,750681,线衣,xiànyī
45069,750691,线装,xiànzhuāng
45070,750701,线规,xiànguī
45071,750711,线路,xiànlù
45072,750721,线香,xiànxiāng
45073,750731,绀青,gànqīng
45074,750741,绁,xiè
45075,750751,绂,fú
45076,750761,练兵,liànbīng
45077,750771,练功,liàngōng
45078,750781,练手,liànshǒu
45079,750791,练武,liànwǔ
45080,750801,练笔,liànbǐ
45081,750811,练达,liàndá
45082,750821,练队,liànduì
45083,750831,组分,zǔfèn
45084,750841,组办,zǔbàn
45085,750851,组团,zǔtuán
45086,750861,组建,zǔjiàn
45087,750871,组曲,zǔqǔ
45088,750881,组歌,zǔgē
45089,750891,组画,zǔhuà
45090,750901,组稿,zǔgǎo
45091,750911,组织液,zǔzhīyè
45092,750921,组织生活,zǔzhīshēnghuó
45093,750931,组装,zǔzhuāng
45094,750941,组诗,zǔshī
45095,750951,组锉,zǔcuò
45096,750961,组阁,zǔgé
45097,750971,绅士协定,shēnshìxiédìng
45098,750981,绅耆,shēnqí
45099,750991,细伢子,xìyázi
45100,751001,细作,xìzuò
45101,751011,细则,xìzé
45102,751021,细别,xìbié
45103,751031,细发,xìfa
45104,751041,细大不捐,xìdàbùjuān
45105,751051,细嫩,xìnèn
45106,751061,细密,xìmì
45107,751071,细小,xìxiǎo
45108,751081,细工,xìgōng
45109,751091,细巧,xìqiǎo
45110,751101,细布,xìbù
45111,751111,细弱,xìruò
45112,751121,细微,xìwēi
45113,751131,细心,xìxīn
45114,751141,细情,xìqíng
45115,751151,细挑,xìtiao
45116,751161,细故,xìgù
45117,751171,细条,xìtiao
45118,751181,细枝末节,xìzhīmòjié
45119,751191,细毛,xìmáo
45120,751201,细水长流,xìshuǐchángliú
45121,751211,细活,xìhuó
45122,751221,细润,xìrùn
45123,751231,细点,xìdiǎn
45124,751241,细目,xìmù
45125,751251,细碎,xìsuì
45126,751261,细究,xìjiū
45127,751271,细粮,xìliáng
45128,751281,细纱,xìshā
45129,751291,细纺,xìfǎng
45130,751301,细胞器,xìbāoqì
45131,751311,细胞壁,xìbāobì
45132,751321,细胞核,xìbāohé
45133,751331,细胞膜,xìbāomó
45134,751341,细胞质,xìbāozhì
45135,751351,细腻,xìnì
45136,751361,细菌性痢疾,xìjūnxìnglìji
45137,751371,细菌武器,xìjūnwǔqì
45138,751381,细菌肥料,xìjūnféiliào
45139,751391,细菜,xìcài
