parent_category,item,item_rank
成语,一字千金,69931
成语,一无所求,69933
成语,一石二鸟,69938
成语,邪门歪道,69946
成语,财迷心窍,69954
成语,苟且偷安,70145
成语,仰人鼻息,70154
成语,骨鲠在喉,70167
成语,嗟来之食,70197
成语,公私兼顾,70212
成语,袅袅婷婷,70234
成语,飞短流长,70240
成语,顿开茅塞,70281
成语,感恩图报,70324
成语,镜花水月,70386
成语,破罐破摔,70387
成语,眼观六路，耳听八方,70389
成语,路不拾遗,70405
成语,邯郸学步,70415
成语,天塌地陷,70446
成语,困兽犹斗,70470
成语,牛刀小试,70473
成语,仗义疏财,70485
成语,不落窠臼,70487
成语,风流云散,70496
成语,别有天地,70511
成语,刻舟求剑,70514
成语,将功赎罪,70519
成语,绵里藏针,70523
成语,攻其不备,70811
成语,鸡犬相闻,70833
成语,豪放不羁,70850
成语,丢盔弃甲,70868
成语,啧有烦言,70876
成语,披沙拣金,71018
成语,弃旧图新,71195
成语,业精于勤,71206
成语,扬汤止沸,71218
成语,得其所哉,71221
成语,攻城略地,71227
成语,一物降一物,71231
成语,敝帚自珍,71235
成语,秀外慧中,71237
成语,急公好义,71261
成语,一触即溃,71281
成语,哀兵必胜,71288
成语,口蜜腹剑,71290
成语,晓以利害,71326
成语,加油添醋,71521
成语,火中取栗,71525
成语,排难解纷,71529
成语,上蹿下跳,71569
成语,一心一德,71584
成语,公报私仇,71617
成语,命途多舛,71622
成语,一清二白,71666
成语,卖官鬻爵,71667
成语,酒囊饭袋,71668
成语,五短身材,71677
成语,粗中有细,71680
成语,钟鸣鼎食,71704
成语,意在言外,71712
成语,宁缺毋滥,71717
成语,志大才疏,71734
成语,买椟还珠,71740
成语,无隙可乘,71741
成语,户枢不蠹,71751
成语,以眼还眼，以牙还牙,71763
成语,请君入瓮,71776
成语,茫无头绪,71805
成语,如丧考妣,72129
成语,金口玉言,72138
成语,白璧无瑕,72142
成语,瓮中捉鳖,72166
成语,敲山震虎,72174
成语,福如东海,72179
成语,未可厚非,72185
成语,李代桃僵,72186
成语,笨鸟先飞,72187
成语,惘然若失,72193
成语,残渣余孽,72203
成语,猴年马月,72261
成语,不足为凭,72273
成语,临渊羡鱼,72286
成语,空口无凭,72299
成语,稗官野史,72336
成语,靠山吃山，靠水吃水,72521
成语,有隙可乘,72533
成语,风刀霜剑,72579
成语,贫病交迫,72592
成语,含饴弄孙,72594
成语,南柯一梦,72597
成语,束手束脚,72606
成语,有口无心,72610
成语,疮痍满目,72615
成语,车载斗量,72621
成语,滴水穿石,72711
成语,轻于鸿毛,72717
成语,夙兴夜寐,72984
成语,淡妆浓抹,73006
成语,无妄之灾,73023
成语,尖嘴猴腮,73039
成语,群魔乱舞,73112
成语,贼眉鼠眼,73156
成语,茕茕孑立,73211
成语,覆水难收,73212
成语,便宜行事,73253
成语,虎踞龙盘,73258
成语,七零八碎,73277
成语,莫此为甚,73296
成语,出将入相,73314
成语,削铁如泥,73392
成语,无所措手足,73412
成语,借花献佛,73453
成语,拾人牙慧,73468
成语,众寡悬殊,73484
成语,铁树开花,73680
成语,福至心灵,73685
成语,奇光异彩,73696
成语,片甲不留,73709
成语,嫉贤妒能,73748
成语,学而不厌,73804
成语,却之不恭,73833
成语,魑魅魍魉,73853
成语,独木难支,73864
成语,危如累卵,73867
成语,得陇望蜀,74089
成语,没轻没重,74093
成语,纲举目张,74098
成语,动辄得咎,74102
成语,晓行夜宿,74114
成语,浑身是胆,74117
成语,不平则鸣,74120
成语,气味相投,74124
成语,胸无点墨,74132
成语,混世魔王,74140
成语,曲意逢迎,74371
成语,吟风弄月,74379
成语,结发夫妻,74380
成语,与虎谋皮,74423
成语,如花似锦,74459
成语,狐群狗党,74468
成语,观者如堵,74477
成语,恩断义绝,74480
成语,祸起萧墙,74490
成语,海外奇谈,74491
成语,惹火烧身,74496
成语,丢卒保车,74498
成语,响遏行云,74512
成语,人多嘴杂,74513
成语,虚位以待,74568
成语,倾城倾国,74578
成语,烘云托月,74729
成语,步人后尘,74754
成语,狡兔三窟,74762
成语,万古流芳,74767
成语,白璧微瑕,74975
成语,瑕瑜互见,75128
成语,点头之交,75134
成语,尸位素餐,75142
成语,徐娘半老,75143
成语,摇唇鼓舌,75276
成语,佶屈聱牙,75301
成语,五十步笑百步,75334
成语,能者多劳,75406
成语,穷极无聊,75415
成语,虚有其表,75518
成语,无风不起浪,75556
成语,为人作嫁,75593
成语,藏头露尾,75765
成语,安土重迁,75790
成语,罪不容诛,75830
成语,闭月羞花,75840
成语,心口如一,75891
成语,十指连心,75901
成语,地灵人杰,75907
成语,万事亨通,75911
成语,涣然冰释,75914
成语,能掐会算,75920
成语,胶柱鼓瑟,75979
成语,一叶知秋,76262
成语,厚古薄今,76291
成语,饿虎扑食,76317
成语,情急智生,76328
成语,弹冠相庆,76359
成语,忠贞不贰,76418
成语,百口莫辩,76421
成语,狼奔豕突,76457
成语,望风披靡,76614
成语,欲加之罪，何患无辞,76731
成语,众口铄金,76763
成语,老牛破车,76903
成语,首鼠两端,76914
成语,无功受禄,76920
成语,掐头去尾,76952
成语,天荒地老,76970
成语,养虎遗患,76972
成语,云消雾散,77005
成语,如牛负重,77084
成语,七折八扣,77329
成语,吃里爬外,77488
成语,无声无臭,77551
成语,海底捞月,77571
成语,人欢马叫,77585
成语,穷年累月,77619
成语,移山倒海,77647
成语,东鳞西爪,77664
成语,冰肌玉骨,77982
成语,过目成诵,78022
成语,吉人天相,78070
成语,披坚执锐,78146
成语,穿靴戴帽,78165
成语,因事制宜,78410
成语,孺子可教,78510
成语,冰消瓦解,78519
成语,勇冠三军,78557
成语,前倨后恭,78589
成语,司马昭之心，路人皆知,78593
成语,虎口余生,78603
成语,狗头军师,78644
成语,奴颜媚骨,78689
成语,兔死狗烹,78690
成语,别无长物,78862
成语,心宽体胖,78875
成语,怙恶不悛,78889
成语,称孤道寡,78903
成语,虾兵蟹将,78905
成语,瓜田李下,78914
成语,开门揖盗,78960
成语,截长补短,78976
成语,潜滋暗长,79149
成语,人寿年丰,79161
成语,老马识途,79611
成语,爱财如命,79627
成语,獐头鼠目,79657
成语,小试锋芒,79701
成语,油头滑脑,79706
成语,向隅而泣,80191
成语,螳臂当车,80200
成语,不孚众望,80201
成语,鬼蜮伎俩,80225
成语,偷天换日,80237
成语,萧规曹随,80270
成语,水中捞月,80307
成语,沸反盈天,80326
成语,委决不下,80329
成语,心广体胖,80413
成语,指腹为婚,80482
成语,蔫头耷脑,80564
成语,即景生情,81032
成语,旧调重弹,81039
成语,轻重倒置,81057
成语,隐恶扬善,81063
成语,拈轻怕重,81435
成语,一无所能,81492
成语,呼朋引类,81494
成语,气冲牛斗,81501
成语,卸磨杀驴,81507
成语,屡次三番,81508
成语,河清海晏,81574
成语,朋比为奸,81611
成语,一发千钧,81630
成语,如芒在背,82527
成语,首尾相应,82549
成语,助桀为虐,82714
成语,含垢忍辱,82753
成语,明珠暗投,82889
成语,清汤寡水,83016
成语,惩一儆百,83534
成语,寸草不留,83582
成语,杀鸡吓猴,83868
成语,行成于思,84571
成语,目光如豆,84588
成语,无伤大体,84602
成语,惜老怜贫,84847
成语,临渴掘井,84920
成语,如鸟兽散,84928
成语,情随事迁,84953
成语,盘马弯弓,84988
成语,安如泰山,85525
成语,弃甲曳兵,85681
成语,坐地分赃,85879
成语,剜肉补疮,85884
成语,余勇可贾,86110
成语,纵虎归山,86271
成语,一唱百和,86301
成语,信赏必罚,86436
成语,暴戾恣睢,87645
成语,怪诞不经,87733
成语,不蔓不枝,87757
成语,滑头滑脑,88079
成语,涸辙之鲋,88345
成语,投井下石,88356
成语,兼听则明，偏信则暗,88431
成语,肘腋之患,88593
成语,不容置喙,89122
成语,癣疥之疾,89170
