parent_category,item,item_rank
情感,想不开,38415
情感,愁闷,38438
情感,颓唐,38776
情感,羞惭,38848
情感,忧心如焚,38943
情感,销魂,39266
情感,乐不可支,39382
情感,亏心,39541
情感,负疚,39543
情感,失魂落魄,39665
情感,体恤,39703
情感,自惭形秽,39773
情感,激奋,39815
情感,悲戚,40011
情感,是味儿,40151
情感,沉住气,40257
情感,断肠,40301
情感,厌世,40312
情感,衷肠,40347
情感,悲恸,40541
情感,民怨,40679
情感,心惊胆战,40822
情感,鱼水情,41153
情感,没精打采,41331
情感,幽怨,41603
情感,郁郁寡欢,41828
情感,憋气,41868
情感,骇然,41916
情感,公愤,42044
情感,憋闷,42054
情感,六神无主,42403
情感,欢畅,42438
情感,胆寒,42512
情感,激扬,42688
情感,烦扰,43485
情感,心急火燎,44025
情感,呆若木鸡,44165
情感,喜洋洋,44168
情感,怨愤,44521
情感,同病相怜,44867
情感,闻风丧胆,45053
情感,热心肠,45677
情感,伤悲,45797
情感,败兴,45877
情感,衷情,46006
情感,如坐针毡,46186
情感,肝气,46300
情感,旷达,46341
情感,怒火中烧,46602
情感,缩手缩脚,46621
情感,众怒,46888
情感,闲心,47114
情感,畏怯,47144
情感,乐滋滋,47391
情感,魂不附体,47518
情感,怕生,47808
情感,欢娱,47847
情感,惨然,47946
情感,悲天悯人,47978
情感,松快,48394
情感,谈虎色变,48503
情感,窝火,49129
情感,雅趣,49273
情感,大快人心,49488
情感,不是味儿,49886
情感,怒冲冲,50229
情感,冷言冷语,50383
情感,骇异,50398
情感,怜恤,50485
情感,怒发冲冠,50707
情感,乐极生悲,50723
情感,热肠,51204
情感,仇怨,51244
情感,着慌,51447
情感,忧愤,51482
情感,陶陶,51551
情感,窝心,51958
情感,凄怆,52174
情感,纳罕,52232
情感,风声鹤唳,52233
情感,畏首畏尾,52770
情感,想得开,52897
情感,悻然,52933
情感,干瞪眼,53454
情感,草木皆兵,53531
情感,哀怜,53773
情感,悲愁,53850
情感,心如刀割,54052
情感,做贼心虚,54494
情感,甜丝丝,54816
情感,宿怨,54832
情感,凄切,54884
情感,不过意,56630
情感,抓耳挠腮,57399
情感,火烧火燎,57415
情感,忧闷,58681
情感,七窍生烟,58819
情感,漠然置之,59052
情感,古道热肠,59219
情感,屁滚尿流,59451
情感,宽畅,59576
情感,私愤,59652
情感,焦心,60076
情感,羞赧,60788
情感,抱愧,61088
情感,隐衷,61314
情感,衷曲,61774
情感,乐陶陶,62727
情感,抱屈,63301
情感,哀戚,64589
情感,乐天知命,65959
情感,兔死狐悲,67072
情感,芒刺在背,68165
情感,赧颜,68242
情感,天趣,68284
情感,杯弓蛇影,68574
情感,缩头缩脑,71222
情感,赧然,71223
情感,讨嫌,72066
情感,如丧考妣,72129
情感,束手束脚,72606
情感,悲酸,76184
情感,颓靡,76924
情感,絮烦,77738
情感,郁愤,79362
情感,干急,82348
情感,惜老怜贫,84847
情感,窝气,88687
表情,笑,393
表情,乐,400
表情,哈,672
表情,哭,1031
表情,呆,1244
表情,微笑,1977
表情,羞,2110
表情,泣,2522
表情,愣,2586
表情,啼,2990
表情,臊,3474
表情,脸色,3507
表情,哧,3768
表情,笑容,3771
表情,神情,4091
表情,嗲,4550
表情,好意思,6084
表情,不好意思,6677
表情,神色,6790
表情,冷笑,7587
表情,神气,7682
表情,苦笑,8436
表情,哭泣,9219
表情,笑脸,9728
表情,呵呵,11616
表情,格格,12717
表情,欢笑,13194
表情,出神,13409
表情,哽咽,14549
表情,目瞪口呆,14936
表情,笑嘻嘻,14963
表情,变色,14974
表情,神采,15650
表情,喜气,15762
表情,羞涩,16662
表情,眼睁睁,16846
表情,含笑,16855
表情,害羞,18077
表情,发呆,18863
表情,呜咽,19310
表情,脸皮,20135
表情,笑眯眯,20357
表情,发笑,20561
表情,瞪眼,20720
表情,难为情,20907
表情,呱呱,22548
表情,泣不成声,23318
表情,哇哇,24477
表情,羞怯,24844
表情,嘴脸,24893
表情,怒目,25037
表情,啜泣,25946
表情,啼哭,25977
表情,红脸,26115
表情,红眼,26177
表情,撒娇,26800
表情,苦脸,26909
表情,瞠目结舌,28278
表情,嫣然,28308
表情,愁眉苦脸,28402
表情,狂笑,28464
表情,吞声,28467
表情,木然,28504
表情,唏嘘,28845
表情,面红耳赤,28954
表情,笑吟吟,29317
表情,嬉笑,29548
表情,笑颜,29872
表情,潸然,30193
表情,哄笑,30202
表情,惊魂,30540
表情,发愣,30683
表情,泪汪汪,30779
表情,笑貌,30975
表情,傻笑,31891
表情,哑然,31993
表情,愁容,32071
表情,失笑,32650
表情,害臊,32662
表情,哭哭啼啼,32706
表情,和颜悦色,33478
表情,挥泪,33965
表情,狞笑,34245
表情,喜色,34275
表情,忍俊不禁,34757
表情,喜形于色,35120
表情,捧腹,35702
表情,羞答答,35797
表情,横眉,36036
表情,含羞,36051
表情,满面春风,36222
表情,声泪俱下,36802
表情,眉开眼笑,37924
表情,娇媚,39067
表情,难色,39592
表情,张口结舌,40245
表情,惧色,41266
表情,愁云,41864
表情,怒容,41922
表情,暗笑,42079
表情,窃笑,43283
表情,前仰后合,43288
表情,凶光,43928
表情,呆若木鸡,44165
表情,笑靥,44317
表情,饮泣,44456
表情,涟涟,44704
表情,愧色,44938
表情,傻眼,44985
表情,老脸,45207
表情,挤眉弄眼,45501
表情,干笑,45914
表情,凶相,46612
表情,娇羞,46681
表情,扑哧,47245
表情,怕羞,47436
表情,苦相,47841
表情,粲然,48873
表情,发怔,49219
表情,扑簌,49321
表情,破涕为笑,49885
表情,脸子,51257
表情,哭鼻子,51602
表情,悲泣,52144
表情,洒泪,52641
表情,惨笑,53739
表情,浅笑,54609
表情,憨笑,54632
表情,哄然,54921
表情,开颜,55001
表情,搔首弄姿,55031
表情,奸笑,55621
表情,笑哈哈,56930
表情,愣怔,57472
表情,抽咽,57501
表情,抽搭,58550
表情,怒色,60426
表情,凶相毕露,60531
表情,作色,60676
表情,发痴,61298
表情,涎着脸,63751
表情,疾言厉色,64128
表情,痴笑,64202
表情,喷饭,64523
表情,没羞,64805
表情,谄笑,66543
表情,板脸,68732
表情,泫然,68861
表情,横眉怒目,69601
表情,潸潸,70652
表情,幽咽,71176
表情,卖俏,71209
表情,羞人,71893
表情,呱嗒,72678
表情,哂笑,72762
表情,哀泣,72854
表情,哭天抹泪,74776
表情,直眉瞪眼,77255
表情,惭色,78392
表情,涎皮赖脸,83531
表情,喜眉笑眼,83828
表情,羞人答答,87687
阅读·写作,文,139
阅读·写作,题,199
阅读·写作,记,203
阅读·写作,论,277
阅读·写作,书,281
阅读·写作,写,469
阅读·写作,作者,491
阅读·写作,读,646
阅读·写作,文章,767
阅读·写作,录,809
阅读·写作,背,841
阅读·写作,笔,914
阅读·写作,著,921
阅读·写作,纸,960
阅读·写作,读者,969
阅读·写作,篇,1049
阅读·写作,默,1189
阅读·写作,纪录,1287
阅读·写作,阅,1414
阅读·写作,文字,1428
阅读·写作,读书,1473
阅读·写作,译,1473
阅读·写作,修改,1477
阅读·写作,稿,1508
阅读·写作,记录,1656
阅读·写作,著作,1672
阅读·写作,论文,2273
阅读·写作,抄,2274
阅读·写作,博览,2489
阅读·写作,删,2523
阅读·写作,翻译,2620
阅读·写作,诵,2628
阅读·写作,记载,2684
阅读·写作,阅读,2823
阅读·写作,笔者,2865
阅读·写作,参考,2883
阅读·写作,誊,3499
阅读·写作,修正,4064
阅读·写作,修订,4504
阅读·写作,日记,4675
阅读·写作,笔记,4691
阅读·写作,书写,5859
阅读·写作,参照,6279
阅读·写作,随笔,6598
阅读·写作,文选,6758
阅读·写作,用语,7163
阅读·写作,专著,7314
阅读·写作,篇章,7374
阅读·写作,译本,7534
阅读·写作,宣读,7804
阅读·写作,摘要,8228
阅读·写作,译者,8240
阅读·写作,稿件,9173
阅读·写作,记述,9185
阅读·写作,改写,9523
阅读·写作,浏览,9580
阅读·写作,译文,9786
阅读·写作,论著,9967
阅读·写作,查阅,9974
阅读·写作,手稿,10098
阅读·写作,笔墨,10746
阅读·写作,亲笔,10986
阅读·写作,翻阅,11161
阅读·写作,参看,11861
阅读·写作,参见,11899
阅读·写作,著述,12567
阅读·写作,纸张,12581
阅读·写作,朗诵,12773
阅读·写作,修饰,13288
阅读·写作,留言,13367
阅读·写作,记事,13940
阅读·写作,原著,14124
阅读·写作,文摘,14477
阅读·写作,巨著,14700
阅读·写作,手笔,14955
阅读·写作,文稿,15183
阅读·写作,附录,15338
阅读·写作,纪要,15741
阅读·写作,改动,15865
阅读·写作,删除,15914
阅读·写作,背诵,16065
阅读·写作,毛笔,16246
阅读·写作,手写,16794
阅读·写作,钢笔,16821
阅读·写作,阅览,17468
阅读·写作,推敲,17566
阅读·写作,涂抹,17943
阅读·写作,破译,18140
阅读·写作,文具,19120
阅读·写作,修辞,19352
阅读·写作,译作,20249
阅读·写作,原稿,20423
阅读·写作,著者,20768
阅读·写作,初稿,20911
阅读·写作,措辞,21248
阅读·写作,遗书,21250
阅读·写作,锤炼,21973
阅读·写作,大手笔,22551
阅读·写作,摘录,23428
阅读·写作,稿纸,23659
阅读·写作,手迹,23751
阅读·写作,通读,23807
阅读·写作,朗读,23927
阅读·写作,涉猎,23994
阅读·写作,抄写,24064
阅读·写作,讲稿,24138
阅读·写作,音译,24484
阅读·写作,笔录,25088
阅读·写作,手记,25125
阅读·写作,草稿,25260
阅读·写作,描红,25397
阅读·写作,抄录,26045
阅读·写作,传诵,26267
阅读·写作,宣纸,26447
阅读·写作,墨迹,26502
阅读·写作,皮纸,26530
阅读·写作,打字机,26884
阅读·写作,粉笔,26967
阅读·写作,涂改,27034
阅读·写作,删节,27278
阅读·写作,诵读,27524
阅读·写作,习作,27874
阅读·写作,笔谈,28147
阅读·写作,著录,28952
阅读·写作,真迹,29139
阅读·写作,背书,29331
阅读·写作,剪裁,29448
阅读·写作,增订,29506
阅读·写作,落款,29824
阅读·写作,走笔,31897
阅读·写作,蓝本,32510
阅读·写作,译员,32892
阅读·写作,造句,33388
阅读·写作,书签,33906
阅读·写作,笔尖,34295
阅读·写作,传阅,34306
阅读·写作,底本,35015
阅读·写作,圆珠笔,35445
阅读·写作,文辞,35563
阅读·写作,直译,36156
阅读·写作,删改,36855
阅读·写作,稿本,37348
阅读·写作,意译,38085
阅读·写作,遗作,38111
阅读·写作,速记,38628
阅读·写作,画龙点睛,38739
阅读·写作,润色,39180
阅读·写作,牛皮纸,39260
阅读·写作,遗著,39432
阅读·写作,底稿,40239
阅读·写作,漫笔,40308
阅读·写作,笔杆子,40392
阅读·写作,水笔,41080
阅读·写作,文房四宝,41631
阅读·写作,画稿,41846
阅读·写作,千锤百炼,42698
阅读·写作,精读,42907
阅读·写作,涂鸦,42933
阅读·写作,点染,43076
阅读·写作,草纸,43777
阅读·写作,字斟句酌,43866
阅读·写作,附言,44391
阅读·写作,复写,44768
阅读·写作,油纸,45315
阅读·写作,羊皮纸,45355
阅读·写作,翻检,45472
阅读·写作,咬文嚼字,46024
阅读·写作,绝笔,46058
阅读·写作,遗稿,46397
阅读·写作,重译,46706
阅读·写作,摘引,46930
阅读·写作,口译,47641
阅读·写作,笔架,47932
阅读·写作,遣词,48142
阅读·写作,金笔,48303
阅读·写作,过录,49733
阅读·写作,玻璃纸,51211
阅读·写作,节录,51959
阅读·写作,默写,52320
阅读·写作,笔筒,52585
阅读·写作,蜡纸,52940
阅读·写作,誊写,52974
阅读·写作,蜡笔,53111
阅读·写作,上款,53764
阅读·写作,摹写,53795
阅读·写作,习字,53975
阅读·写作,朱笔,54051
阅读·写作,披阅,56187
阅读·写作,腹稿,56283
阅读·写作,遗墨,56460
阅读·写作,默读,57101
阅读·写作,下款,57581
阅读·写作,铁笔,58318
阅读·写作,笔译,58546
阅读·写作,划拉,59170
阅读·写作,大头针,59307
阅读·写作,窜改,59349
阅读·写作,记诵,59487
阅读·写作,删削,59766
阅读·写作,毛边纸,61533
阅读·写作,镇纸,61598
阅读·写作,辞章,62000
阅读·写作,审订,62279
阅读·写作,笔帽,62467
阅读·写作,锡纸,63416
阅读·写作,复写纸,63954
阅读·写作,摘记,64153
阅读·写作,改订,64162
阅读·写作,道林纸,64442
阅读·写作,誊清,64934
阅读·写作,缮写,65056
阅读·写作,临帖,67036
阅读·写作,湖笔,68027
阅读·写作,石笔,68392
阅读·写作,竹纸,68987
阅读·写作,绵纸,69211
阅读·写作,文抄公,69850
阅读·写作,吸墨纸,69982
阅读·写作,白报纸,70581
阅读·写作,狼毫,71253
阅读·写作,羊毫,71671
阅读·写作,讽诵,72054
阅读·写作,笔套,74314
阅读·写作,笔洗,75118
阅读·写作,马粪纸,77087
阅读·写作,附笔,78180
阅读·写作,誊录,78286
新闻,报道,129
新闻,新闻,236
新闻,消息,523
新闻,采访,701
新闻,通讯,1019
新闻,报纸,1231
新闻,报刊,2638
新闻,报社,4171
新闻,晚报,4885
新闻,特写,4939
新闻,通讯社,4966
新闻,简讯,4985
新闻,刊物,5155
新闻,专访,5338
新闻,要闻,5449
新闻,电讯,5555
新闻,周刊,6103
新闻,通讯员,6292
新闻,社论,6514
新闻,专栏,7946
新闻,评论员,8132
新闻,期刊,9074
新闻,述评,9818
新闻,版面,10569
新闻,专电,10880
新闻,传闻,11012
新闻,报人,11571
新闻,月刊,12797
新闻,简报,13886
新闻,党报,14765
新闻,传言,15580
新闻,机关报,16304
新闻,花絮,16988
新闻,副刊,17880
新闻,画报,18935
新闻,时评,19930
新闻,短评,20863
新闻,月报,21240
新闻,快报,21598
新闻,采写,22337
新闻,报章,25582
新闻,报馆,29055
新闻,特刊,33252
新闻,专刊,34071
新闻,号外,34211
新闻,季刊,35575
新闻,珍闻,40774
新闻,风闻,42908
新闻,旧闻,44215
新闻,主笔,44354
新闻,校刊,46525
新闻,报童,47797
新闻,增刊,48551
新闻,特辑,51332
新闻,机关刊物,51785
新闻,集刊,52836
新闻,旬刊,60125
新闻,遗闻,67830
新闻,小广播,73239
科学·技术,科学,109
科学·技术,科技,185
科学·技术,科学家,1027
科学·技术,实验,1124
科学·技术,研究所,1266
科学·技术,试验,1299
科学·技术,计算机,1335
科学·技术,化学,1553
科学·技术,医学,1554
科学·技术,软件,1833
科学·技术,学科,1912
科学·技术,科学院,1943
科学·技术,检验,1986
科学·技术,数学,2686
科学·技术,实验室,3205
科学·技术,自然科学,5590
科学·技术,硬件,6235
科学·技术,自动化,6314
科学·技术,机器人,7550
科学·技术,核电站,7875
科学·技术,望远镜,8909
科学·技术,仪表,9154
科学·技术,测验,9256
科学·技术,考古学,9488
科学·技术,化验,10346
科学·技术,光学,11657
科学·技术,遥感,12444
科学·技术,遥控,12482
科学·技术,博士后,13067
科学·技术,罗盘,14483
科学·技术,电子计算机,14643
科学·技术,溶液,14685
科学·技术,计算机网络,16225
科学·技术,显微镜,17228
科学·技术,催化剂,18410
科学·技术,试剂,18557
科学·技术,加速器,20592
科学·技术,试管,20895
科学·技术,科学学,21008
科学·技术,自动控制,24717
科学·技术,核燃料,25209
科学·技术,镜片,25745
科学·技术,计算机病毒,26786
科学·技术,控制论,27533
科学·技术,电表,28067
科学·技术,软科学,28494
科学·技术,溶剂,28579
科学·技术,系统论,29162
科学·技术,试验田,29327
科学·技术,透镜,31135
科学·技术,对撞机,33011
科学·技术,天文望远镜,34473
科学·技术,指南针,34553
科学·技术,遥测,34632
科学·技术,温度计,36576
科学·技术,应用科学,37720
科学·技术,水表,40092
科学·技术,信息论,41157
科学·技术,电子显微镜,43470
科学·技术,射电望远镜,47069
科学·技术,机械手,47222
科学·技术,棱镜,47919
科学·技术,地球仪,50963
科学·技术,仿生学,52401
科学·技术,地震仪,57599
科学·技术,烧瓶,57696
科学·技术,触媒,59960
科学·技术,烧杯,60473
科学·技术,寒暑表,61360
科学·技术,坩埚,62225
科学·技术,地动仪,62803
科学·技术,试纸,62962
科学·技术,电度表,63281
科学·技术,示波器,65145
科学·技术,潜望镜,66745
旅行,旅游,347
旅行,游客,1308
旅行,旅客,1908
旅行,出国,2343
旅行,入境,3246
旅行,旅行社,3992
旅行,游人,4483
旅行,旅馆,4507
旅行,出境,4864
旅行,观光,5180
旅行,行李,5669
旅行,游览,6073
旅行,行程,6523
旅行,导游,8384
旅行,旅途,10197
旅行,出游,11948
旅行,旅店,12112
旅行,旅程,12436
旅行,漫游,14196
旅行,游玩,14968
旅行,客栈,18604
旅行,行装,21042
旅行,远行,21484
旅行,遨游,22002
旅行,周游,22553
旅行,游历,22915
旅行,旅社,26213
旅行,行旅,26873
旅行,短途,27825
旅行,越境,28015
旅行,畅游,28344
旅行,翻山越岭,28486
旅行,郊游,30826
旅行,登临,33681
旅行,远足,34896
旅行,旅伴,35846
旅行,跋山涉水,38926
旅行,游逛,45762
旅行,归程,47340
旅行,舟车,53837
旅行,途程,55097
旅行,行李车,56166
旅行,客舍,60209
旅行,游伴,65806
旅行,行李卷儿,81062
交通运输,交通,485
交通运输,运输,890
交通运输,客运,4471
交通运输,货运,5250
交通运输,航运,5656
交通运输,海运,9308
交通运输,交通工具,10337
交通运输,陆运,41262
交通运输,河运,44478
交通运输,车,194
交通运输,汽车,407
交通运输,铁路,848
交通运输,火车,1834
交通运输,车辆,2009
交通运输,自行车,2542
交通运输,轿车,2578
交通运输,列车,2808
交通运输,摩托车,4470
交通运输,客车,4494
交通运输,卡车,5012
交通运输,公共汽车,5530
交通运输,车子,5586
交通运输,马车,5826
交通运输,车厢,7002
交通运输,机动车,7610
交通运输,赛车,7990
交通运输,货车,8041
交通运输,巴士,8319
交通运输,车轮,9164
交通运输,轮胎,10059
交通运输,快车,10153
交通运输,机车,10638
交通运输,小车,11240
交通运输,车门,12157
交通运输,电车,12204
交通运输,大车,13687
交通运输,班车,13993
交通运输,出租汽车,14374
交通运输,三轮车,15009
交通运输,刹车,15332
交通运输,专列,15622
交通运输,火车头,16255
交通运输,面包车,16476
交通运输,车把,18304
交通运输,车身,18525
交通运输,专车,20656
交通运输,班次,21106
交通运输,车皮,22892
交通运输,篷车,24518
交通运输,方向盘,24712
交通运输,罐车,27389
交通运输,跑车,27782
交通运输,车次,29718
交通运输,座车,33297
交通运输,拖车,33331
交通运输,人力车,35176
交通运输,餐车,36419
交通运输,卧车,36667
交通运输,缆车,37506
交通运输,手推车,38481
交通运输,黄包车,38917
交通运输,有轨电车,39124
交通运输,末班车,39341
交通运输,挂车,41079
交通运输,夜车,44266
交通运输,车轴,44596
交通运输,慢车,44895
交通运输,平板车,47112
交通运输,独轮车,47515
交通运输,架子车,47587
交通运输,交通车,49026
交通运输,无轨电车,52059
交通运输,煞车,52526
交通运输,头班车,55620
交通运输,车辕,58302
交通运输,车闸,65863
交通运输,敞车,66546
交通运输,轮毂,66897
交通运输,排子车,77501
交通运输,晚车,82195
交通运输,船,880
交通运输,轮,911
交通运输,艇,2093
交通运输,舟,2133
交通运输,舰,2141
交通运输,舶,2688
交通运输,船舶,4098
交通运输,船只,5299
交通运输,轮船,8755
交通运输,油轮,14308
交通运输,货轮,14548
交通运输,游船,15210
交通运输,客轮,21784
交通运输,游艇,22175
交通运输,海轮,31309
交通运输,驳船,32533
交通运输,邮轮,32576
交通运输,汽船,39545
交通运输,救生艇,39644
交通运输,汽艇,39935
交通运输,拖轮,45426
交通运输,江轮,45605
交通运输,拖船,45659
交通运输,破冰船,48749
交通运输,舟楫,51634
交通运输,气垫船,55909
金融,银行,289
金融,金融,481
金融,贷款,941
金融,保险,973
金融,证券,1246
金融,货币,1290
金融,股票,1431
金融,股市,1540
金融,券,1600
金融,外汇,1694
金融,信用,2320
金融,利率,2481
金融,存款,2824
金融,信贷,3149
金融,现金,3162
金融,汇率,3171
金融,通货,3214
金融,通货膨胀,3621
金融,储蓄,3723
金融,债券,3743
金融,利息,4773
金融,证券交易所,5794
金融,兑换,5938
金融,金融市场,6068
金融,外币,6965
金融,信用卡,7679
金融,信托,7812
金融,本金,8261
金融,外汇储备,9115
金融,票据,9208
金融,支票,10385
金融,保险费,10402
金融,国库券,10613
金融,购买力,10923
金融,拆借,14092
金融,股民,14148
金融,开户,14399
金融,贴息,16343
金融,汇票,16391
金融,贴现,17387
金融,分保,17444
金融,有价证券,18610
金融,透支,20340
金融,通货紧缩,20719
金融,存折,21338
金融,银根,22393
金融,现款,24694
金融,币值,24813
金融,结汇,25036
金融,财产保险,25389
金融,钱庄,26307
金融,存单,26933
金融,再保险,28300
金融,背书,29331
金融,人身保险,30334
金融,放款,30612
金融,浮动汇率,31066
金融,票号,31904
金融,复利,34574
金融,保险单,38422
金融,套汇,40973
金融,本票,42884
金融,存根,44386
金融,空头支票,44485
金融,海损,49813
金融,期票,54032
金融,硬通货,54210
金融,贴水,54387
金融,辅币,56068
金融,存户,56111
金融,利钱,58663
金融,银号,60616
金融,单利,66598
金融,公债券,72475
金融,拆兑,84055
商业,市场,21
商业,公司,23
商业,贸易,321
商业,商业,620
商业,交易,623
商业,商品,473
商业,外商,1582
商业,商务,1741
商业,生意,1755
商业,行情,2244
商业,顾客,2370
商业,货物,2476
商业,商店,2498
商业,商场,2692
商业,买卖,2953
商业,交易所,2984
商业,商标,3198
商业,商会,3208
商业,商人,3313
商业,期货,3710
商业,商行,4811
商业,百货,4879
商业,客商,4975
商业,经纪,5194
商业,跨国公司,5233
商业,行规,5288
商业,经纪人,7816
商业,招牌,7927
商业,个体户,8123
商业,店铺,8703
商业,股份公司,9560
商业,国货,9733
商业,合作社,9972
商业,贩子,10148
商业,字号,10190
商业,集市,10677
商业,回扣,11095
商业,行市,11621
商业,摊子,11943
商业,行商,12053
商业,行当,12193
商业,市面,12548
商业,旺季,12551
商业,商贩,12604
商业,买主,12696
商业,现货,13938
商业,小贩,13957
商业,营业员,14690
商业,小商品,15150
商业,杂货,15888
商业,分店,16626
商业,药房,16851
商业,牌号,16963
商业,超级市场,17026
商业,店员,17366
商业,铺子,17997
商业,佣金,18613
商业,黑市,18726
商业,存货,19299
商业,地摊,20385
商业,货品,21492
商业,市集,21963
商业,买方市场,22188
商业,行货,22478
商业,土产,22631
商业,洋行,23676
商业,商贾,23681
商业,自由市场,25066
商业,主顾,25343
商业,摊贩,27775
商业,商号,28984
商业,店家,29251
商业,买办,31207
商业,商情,31252
商业,私货,31353
商业,卖方市场,31649
商业,铺面,33495
商业,同业公会,34133
商业,药铺,34719
商业,商旅,36566
商业,货郎,37297
商业,生意经,37769
商业,舶来品,38412
商业,山货,40648
商业,商队,41360
商业,货摊,42028
商业,大路货,42136
商业,小百货,43058
商业,买卖人,44177
商业,私商,45938
商业,掮客,46232
商业,坐庄,49659
商业,顾主,50425
商业,干货,50784
商业,坐商,52291
商业,铺户,52477
商业,皮包公司,53000
商业,外货,54573
商业,鲜货,55876
商业,纤手,56009
商业,热门货,57366
商业,南货,57419
商业,夫妻店,59298
商业,单帮,60037
商业,炒货,63657
商业,银楼,65792
商业,土货,67689
商业,粮行,68387
商业,初级社,69660
商业,黑货,73188
职业,工作,8
职业,职工,445
职业,职,524
职业,职业,875
职业,职务,1689
职业,岗位,1696
职业,员工,1712
职业,薪,1966
职业,退休,2197
职业,待遇,2492
职业,作业,2746
职业,辞职,2990
职业,奖金,3033
职业,补贴,3348
职业,生涯,3464
职业,上班,3475
职业,职位,4285
职业,报酬,4602
职业,职员,4944
职业,值班,5144
职业,补助,5499
职业,下班,5726
职业,假期,6473
职业,雇员,7694
职业,要职,7925
职业,上工,8086
职业,加班,8105
职业,专职,8181
职业,职守,8207
职业,职称,8669
职业,饭碗,8718
职业,本职,9078
职业,休假,9207
职业,下工,9262
职业,兼职,9707
职业,轮值,9747
职业,裁员,9762
职业,津贴,10179
职业,薪水,10661
职业,接班,11290
职业,离休,12008
职业,辞退,13534
职业,加点,13821
职业,离职,15224
职业,月薪,15847
职业,解雇,16389
职业,停工,16404
职业,请假,16562
职业,夜班,18393
职业,工钱,19821
职业,班次,21106
职业,铁饭碗,21148
职业,解聘,23798
职业,日工,24881
职业,贴补,25089
职业,当班,26740
职业,短工,28626
职业,酬金,28660
职业,产假,29670
职业,退职,30886
职业,酬劳,32551
职业,病假,33069
职业,帮工,33604
职业,去职,35046
职业,自由职业,35524
职业,出勤,35936
职业,值日,37579
职业,零工,38343
职业,薪俸,39390
职业,预支,40584
职业,炒鱿鱼,40748
职业,换班,40972
职业,当值,42181
职业,怠工,42501
职业,轮班,42963
职业,夜工,44644
职业,公休,45013
职业,轮休,46079
职业,坐班,46722
职业,早班,47346
职业,病休,47917
职业,卷铺盖,50046
职业,工休,50294
职业,告假,50508
职业,交班,51295
职业,旷工,51806
职业,缺勤,53433
职业,事假,54584
职业,替工,56797
职业,例假,57545
职业,日班,57796
职业,职掌,59153
职业,借支,61082
职业,准假,63077
职业,替班,64772
职业,薪饷,66248
职业,磨洋工,66613
职业,闲职,68992
职业,调休,74823
职业,公假,74835
职业,半休,76603
职业,干薪,78364
职业,零活儿,78368
职业,关饷,79014
职业,丧假,80077
职业,歇班,80831
教育,教育,120
教育,家教,4532
教育,高等教育,5508
教育,义务教育,5838
教育,基础教育,9605
教育,职业教育,9934
教育,德育,12826
教育,学制,16002
教育,成人教育,16546
教育,继续教育,23370
教育,特殊教育,25761
教育,美育,30575
教育,社会教育,30789
教育,中等教育,34637
教育,智育,43969
教育,学,51
教育,大学,169
教育,教,187
教育,学生,216
教育,学习,318
教育,师,366
教育,学校,376
教育,校,437
教育,专业,495
教育,成绩,496
教育,习,509
教育,讲,519
教育,学院,591
教育,班,599
教育,读,646
教育,教授,693
教育,馆,780
教育,课,849
教育,小学,981
教育,授,1023
教育,教师,1080
教育,老师,1249
教育,中学,1429
教育,读书,1473
教育,教学,1476
教育,博士,1577
教育,大学生,1615
教育,同学,1625
教育,学科,1912
教育,注册,1973
教育,上学,2725
教育,作业,2746
教育,新生,2965
教育,课程,3321
教育,研究生,3349
教育,小学生,3741
教育,校园,3796
教育,入学,3827
教育,学位,3977
教育,师范,4206
教育,本科,4242
教育,学历,4295
教育,年级,4335
教育,学员,4339
教育,硕士,4482
教育,讲述,4484
教育,留学生,4552
教育,教材,4563
教育,宿舍,4624
教育,练习,4810
教育,大专,4895
教育,中学生,5031
教育,弟子,5127
教育,讲座,5653
教育,教室,6002
教育,课堂,6222
教育,上课,6265
教育,党校,6278
教育,学时,6350
教育,师事,6572
教育,作文,6667
教育,幼儿园,6972
教育,教科书,7062
教育,导师,7070
教育,教导,7184
教育,传授,7390
教育,讲解,7460
教育,学费,7463
教育,分数,7522
教育,师资,7564
教育,开学,7577
教育,自学,7864
教育,学期,8056
教育,名次,8061
教育,学业,8218
教育,科目,8243
教育,师长,8500
教育,进修,8543
教育,学子,8576
教育,求学,9133
教育,学分,9704
教育,奖学金,9711
教育,教书,9889
教育,深造,10130
教育,报到,10280
教育,复习,10370
教育,讲学,10491
教育,学士,10547
教育,功课,10667
教育,讲课,10847
教育,校舍,11172
教育,攻读,11213
教育,课本,11214
教育,军校,11850
教育,学府,12362
教育,讲台,12804
教育,就学,12844
教育,大课,12870
教育,学风,12936
教育,讲授,13155
教育,学堂,13780
教育,夫子,13895
教育,放学,14020
教育,操场,14205
教育,主讲,14398
教育,课时,14479
教育,旁听,14515
教育,助教,15125
教育,黑板,15300
教育,讲坛,15310
教育,师兄,15382
教育,学年,15880
教育,讲师,16043
教育,教工,16278
教育,班主任,16290
教育,校友,16314
教育,义学,16321
教育,及格,16568
教育,读本,16691
教育,师法,16751
教育,杂费,16976
教育,尖子,17085
教育,门徒,17549
教育,班级,18216
教育,函授,18992
教育,专科学校,19114
教育,师表,19177
教育,门生,19289
教育,职业学校,19348
教育,附中,19456
教育,教官,19583
教育,讲义,19608
教育,补习,20209
教育,师范学校,20992
教育,班次,21106
教育,干校,21193
教育,老生,22249
教育,夜校,22267
教育,后学,22562
教育,听讲,23163
