id,topic,hanzi,frequency_rank
7622,日常动词,会见,441
7623,日常动词,拿,445
7624,日常动词,算,447
7625,日常动词,站,500
7626,日常动词,帮,508
7627,日常动词,留,517
7628,日常动词,织,534
7629,日常动词,断,552
7630,日常动词,坐,553
7631,日常动词,安排,604
7632,日常动词,破,659
7633,日常动词,喜欢,663
7634,日常动词,搞,663
7635,日常动词,画,664
7636,日常动词,停,667
7637,日常动词,围,702
7638,日常动词,倒,709
7639,日常动词,睡,711
7640,日常动词,跑,718
7641,日常动词,答,731
7642,日常动词,换,772
7643,日常动词,练,798
7644,日常动词,托,808
7645,日常动词,套,823
7646,日常动词,冲,829
7647,日常动词,明白,829
7648,日常动词,唱,832
7649,日常动词,背,841
7650,日常动词,编,845
7651,日常动词,跳,856
7652,日常动词,抱,902
7653,日常动词,追,904
7654,日常动词,退,912
7655,日常动词,忘,915
7656,日常动词,盘,922
7657,日常动词,射,929
7658,日常动词,付,945
7659,日常动词,弄,950
7660,日常动词,补,964
7661,日常动词,懂,972
7662,日常动词,顶,994
7663,日常动词,醒,1000
7664,日常动词,哭,1031
7665,日常动词,输,1040
7666,日常动词,抢,1102
7667,日常动词,赢,1111
7668,日常动词,挂,1117
7669,日常动词,盛,1122
7670,日常动词,烧,1126
7671,日常动词,摆,1144
7672,日常动词,偷,1153
7673,日常动词,抽,1157
7674,日常动词,聚,1178
7675,日常动词,戴,1202
7676,日常动词,炸,1225
7677,日常动词,卷,1241
7678,日常动词,碰,1256
7679,日常动词,扎,1308
7680,日常动词,聊,1334
7681,日常动词,缩,1364
7682,日常动词,扶,1370
7683,日常动词,隔,1396
7684,日常动词,摸,1401
7685,日常动词,搬,1402
7686,日常动词,跨,1441
7687,日常动词,跃,1445
7688,日常动词,拖,1449
7689,日常动词,爬,1453
7690,日常动词,泡,1461
7691,日常动词,寄,1463
7692,日常动词,猜,1479
7693,日常动词,骂,1488
7694,日常动词,尝,1497
7695,日常动词,擦,1503
7696,日常动词,搜,1517
7697,日常动词,瞧,1529
7698,日常动词,躺,1555
7699,日常动词,扫,1559
7700,日常动词,迈,1574
7701,日常动词,滴,1591
7702,日常动词,钻,1631
7703,日常动词,赚,1641
7704,日常动词,埋,1685
7705,日常动词,夹,1701
7706,日常动词,挖,1710
7707,日常动词,扭,1760
7708,日常动词,敲,1763
7709,日常动词,炒,1787
7710,日常动词,盯,1800
7711,日常动词,剪,1815
7712,日常动词,赌,1833
7713,日常动词,劝,1835
7714,日常动词,休息,1854
7715,日常动词,绑,1856
7716,日常动词,吊,1888
7717,日常动词,挡,1902
7718,日常动词,挣,1908
7719,日常动词,缝,1915
7720,日常动词,摘,1917
7721,日常动词,砸,1918
7722,日常动词,赔,1974
7723,日常动词,漏,1995
7724,日常动词,移动,2007
7725,日常动词,抖,2045
7726,日常动词,撑,2049
7727,日常动词,挪,2052
7728,日常动词,蒸,2058
7729,日常动词,烤,2098
7730,日常动词,捧,2109
7731,日常动词,煮,2113
7732,日常动词,砍,2160
7733,日常动词,歇,2176
7734,日常动词,闯,2182
7735,日常动词,睁,2191
7736,日常动词,罩,2211
7737,日常动词,泼,2227
7738,日常动词,刮,2232
7739,日常动词,晒,2239
7740,日常动词,耍,2262
7741,日常动词,甩,2305
7742,日常动词,蹲,2316
7743,日常动词,钉,2367
7744,日常动词,跪,2371
7745,日常动词,掀,2375
7746,日常动词,熬,2388
7747,日常动词,捏,2438
7748,日常动词,趴,2538
7749,日常动词,绣,2547
7750,日常动词,煎,2556
7751,日常动词,搁,2565
7752,日常动词,熏,2646
7753,日常动词,梳,2666
7754,日常动词,瞄,2687
7755,日常动词,捆,2705
7756,日常动词,扛,2724
7757,日常动词,蹦,2728
7758,日常动词,拌,2734
7759,日常动词,眨,2739
7760,日常动词,瞅,2768
7761,日常动词,拎,2907
7762,日常动词,揪,2931
7763,日常动词,揍,2948
7764,日常动词,买卖,2953
7765,日常动词,拧,2962
7766,日常动词,烘,2994
7767,日常动词,掐,3081
7768,日常动词,剃,3129
7769,日常动词,晾,3282
7770,日常动词,挎,3385
7771,日常动词,舀,3462
7772,日常动词,瞥,3603
7773,日常动词,焖,3618
7774,日常动词,蘸,3671
7775,日常动词,剁,3679
7776,日常动词,炖,3697
7777,日常动词,遛,3710
7778,日常动词,煲,3911
7779,日常动词,攒,3921
7780,日常动词,腌,4011
7781,日常动词,摇晃,7991
7782,日常动词,想念,11369
7783,日常动词,洗刷,23143
7784,日常动词,翻转,27621
7785,自我介绍与问候,介绍,173
7786,自我介绍与问候,同志,203
7787,自我介绍与问候,学生,216
7788,自我介绍与问候,先生,266
7789,自我介绍与问候,叫,329
7790,自我介绍与问候,友好,531
7791,自我介绍与问候,经理,699
7792,自我介绍与问候,职业,875
7793,自我介绍与问候,热情,1051
7794,自我介绍与问候,夫人,1123
7795,自我介绍与问候,医生,1137
7796,自我介绍与问候,名字,1205
7797,自我介绍与问候,姓,1260
7798,自我介绍与问候,感谢,1339
7799,自我介绍与问候,太太,1354
7800,自我介绍与问候,小姐,1484
7801,自我介绍与问候,伙伴,1517
7802,自我介绍与问候,年龄,1564
7803,自我介绍与问候,喂,1622
7804,自我介绍与问候,点头,1941
7805,自我介绍与问候,微笑,1977
7806,自我介绍与问候,律师,2110
7807,自我介绍与问候,祝贺,2129
7808,自我介绍与问候,女士,2311
7809,自我介绍与问候,怎么样,2312
7810,自我介绍与问候,谢谢,2544
7811,自我介绍与问候,工程师,2788
7812,自我介绍与问候,近来,3234
7813,自我介绍与问候,夫妻,3337
7814,自我介绍与问候,嗨,3514
7815,自我介绍与问候,问候,3790
7816,自我介绍与问候,老年人,4338
7817,自我介绍与问候,对不起,4425
7818,自我介绍与问候,师傅,4518
7819,自我介绍与问候,队友,4619
7820,自我介绍与问候,情人,4627
7821,自我介绍与问候,握手,4826
7822,自我介绍与问候,战友,4876
7823,自我介绍与问候,职员,4944
7824,自我介绍与问候,善良,4979
7825,自我介绍与问候,客气,4982
7826,自我介绍与问候,护士,5104
7827,自我介绍与问候,道歉,5550
7828,自我介绍与问候,爱人,5623
7829,自我介绍与问候,再见,5952
7830,自我介绍与问候,原谅,5960
7831,自我介绍与问候,诚实,6364
7832,自我介绍与问候,拥抱,6398
7833,自我介绍与问候,祝福,6464
7834,自我介绍与问候,礼貌,6964
7835,自我介绍与问候,老人家,7008
7836,自我介绍与问候,网友,8187
7837,自我介绍与问候,小朋友,9025
7838,自我介绍与问候,没关系,9100
7839,自我介绍与问候,抱歉,10273
7840,自我介绍与问候,单身,10582
7841,自我介绍与问候,荣幸,11362
7842,自我介绍与问候,配偶,11596
7843,自我介绍与问候,同乡,11689
7844,自我介绍与问候,打扰,12386
7845,自我介绍与问候,恋人,12911
7846,自我介绍与问候,伴侣,13135
7847,自我介绍与问候,流利,13684
7848,自我介绍与问候,搭档,14435
7849,自我介绍与问候,保重,15615
7850,自我介绍与问候,校友,16314
7851,自我介绍与问候,情侣,16424
7852,自我介绍与问候,已婚,19115
7853,自我介绍与问候,问好,20401
7854,自我介绍与问候,同龄人,21010
7855,自我介绍与问候,恭喜,23777
7856,自我介绍与问候,同窗,26976
7857,自我介绍与问候,安好,32232
7858,自我介绍与问候,高矮,38279
7859,自我介绍与问候,久仰,39359
7860,自我介绍与问候,万事如意,41399
7861,自我介绍与问候,幸会,55127
7862,自我介绍与问候,笔友,64443
7863,餐厅用餐,支付,1999
7864,餐厅用餐,顾客,2370
7865,餐厅用餐,味道,4327
7866,餐厅用餐,餐厅,5202
7867,餐厅用餐,服务员,7560
7868,餐厅用餐,分量,7922
7869,餐厅用餐,筷子,10610
7870,餐厅用餐,色泽,10750
7871,餐厅用餐,厨师,11914
7872,餐厅用餐,刀子,13531
7873,餐厅用餐,用餐,14948
7874,餐厅用餐,清淡,16618
7875,餐厅用餐,火锅,17939
7876,餐厅用餐,酸甜,18591
7877,餐厅用餐,大堂,18911
7878,餐厅用餐,西餐,19408
7879,餐厅用餐,套餐,19449
7880,餐厅用餐,中餐,19760
7881,餐厅用餐,口感,20885
7882,餐厅用餐,菜单,21086
7883,餐厅用餐,小费,22867
7884,餐厅用餐,油腻,24275
7885,餐厅用餐,爽口,25774
7886,餐厅用餐,刷卡,28403
7887,餐厅用餐,账单,30667
7888,餐厅用餐,自助餐,33942
7889,餐厅用餐,勺子,34605
7890,餐厅用餐,桌布,34822
7891,餐厅用餐,餐巾,35432
7892,餐厅用餐,叉子,37207
7893,餐厅用餐,酒水,42150
7894,餐厅用餐,包间,43661
7895,餐厅用餐,酥脆,43823
7896,餐厅用餐,找零,47278
7897,餐厅用餐,嫩滑,53692
7898,购物消费,市场,21
7899,购物消费,费,432
7900,购物消费,促,913
7901,购物消费,贵,926
7902,购物消费,账,1920
7903,购物消费,优惠,1965
7904,购物消费,商店,2498
7905,购物消费,买卖,2953
7906,购物消费,积分,3500
7907,购物消费,便宜,3530
7908,购物消费,攒,3921
7909,购物消费,结算,4840
7910,购物消费,投诉,4852
7911,购物消费,售价,4861
7912,购物消费,柜台,6150
7913,购物消费,购销,7331
7914,购物消费,付款,7416
7915,购物消费,二手,16896
7916,购物消费,山寨,18956
7917,购物消费,货品,21492
7918,购物消费,仿冒,29860
7919,购物消费,清仓,44264
7920,交通出行,国际,15
7921,交通出行,旅游,347
7922,交通出行,出口,357
7923,交通出行,汽车,407
7924,交通出行,飞机,712
7925,交通出行,铁路,848
7926,交通出行,运输,890
7927,交通出行,教练,921
7928,交通出行,事故,937
7929,交通出行,机场,965
7930,交通出行,保险,973
7931,交通出行,出发,1069
7932,交通出行,路线,1380
7933,交通出行,旅行,1740
7934,交通出行,火车,1834
7935,交通出行,加速,1937
7936,交通出行,到达,1971
7937,交通出行,轨道,2275
7938,交通出行,街道,2336
7939,交通出行,伤亡,2402
7940,交通出行,自行车,2542
7941,交通出行,轿车,2578
7942,交通出行,港口,2588
7943,交通出行,罚款,2774
7944,交通出行,高速公路,2806
7945,交通出行,列车,2808
7946,交通出行,驾驶,2816
7947,交通出行,救援,3280
7948,交通出行,桥梁,3465
7949,交通出行,直升机,3557
7950,交通出行,码头,3566
7951,交通出行,航班,3640
7952,交通出行,定位,3647
7953,交通出行,起点,3734
7954,交通出行,航线,3912
7955,交通出行,郊区,4318
7956,交通出行,学员,4339
7957,交通出行,摩托车,4470
7958,交通出行,客运,4471
7959,交通出行,地图,4477
7960,交通出行,客车,4494
7961,交通出行,起飞,4521
7962,交通出行,马路,4760
7963,交通出行,长途,4766
7964,交通出行,地铁,4926
7965,交通出行,卡车,5012
7966,交通出行,行驶,5026
7967,交通出行,客机,5035
7968,交通出行,火车站,5105
7969,交通出行,物流,5229
7970,交通出行,货运,5250
7971,交通出行,飞船,5430
7972,交通出行,步行,5488
7973,交通出行,黄金周,5736
7974,交通出行,降落,5777
7975,交通出行,畅通,5805
7976,交通出行,马车,5826
7977,交通出行,航行,5969
7978,交通出行,目的地,5974
7979,交通出行,停车,5993
7980,交通出行,故障,6152
7981,交通出行,国道,6269
7982,交通出行,胡同,6383
7983,交通出行,隧道,6386
7984,交通出行,行程,6523
7985,交通出行,排队,6942
7986,交通出行,车厢,7002
7987,交通出行,交警,7019
7988,交通出行,车祸,7024
7989,交通出行,入口,7087
7990,交通出行,出差,7535
7991,交通出行,终点,7570
7992,交通出行,违章,7711
7993,交通出行,碰撞,7833
7994,交通出行,公交,7856
7995,交通出行,春运,7888
7996,交通出行,路面,7995
7997,交通出行,货车,8041
7998,交通出行,拖拉机,8252
7999,交通出行,巴士,8319
8000,交通出行,山路,8476
8001,交通出行,航道,8620
8002,交通出行,轮船,8755
8003,交通出行,电梯,8905
8004,交通出行,喇叭,9022
8005,交通出行,中途,9092
8006,交通出行,车道,9146
8007,交通出行,车票,9364
8008,交通出行,专线,9432
8009,交通出行,红灯,9914
8010,交通出行,轮胎,10059
8011,交通出行,轨迹,10432
8012,交通出行,导航,10954
8013,交通出行,停车场,11150
8014,交通出行,帆船,12337
8015,交通出行,绿灯,12505
8016,交通出行,延误,12511
8017,交通出行,直达,13034
8018,交通出行,警车,13125
8019,交通出行,天桥,13475
8020,交通出行,减速,13768
8021,交通出行,立交桥,14110
8022,交通出行,徒步,14115
8023,交通出行,转弯,14302
8024,交通出行,救护车,14449
8025,交通出行,货轮,14548
8026,交通出行,三轮车,15009
8027,交通出行,配送,15043
8028,交通出行,捷径,15327
8029,交通出行,刹车,15332
8030,交通出行,航程,15494
8031,交通出行,商业街,16281
8032,交通出行,面包车,16476
8033,交通出行,超载,16488
8034,交通出行,人行道,16600
8035,交通出行,候车,16901
8036,交通出行,十字路口,17099
8037,交通出行,掉头,17113
8038,交通出行,支线,17162
8039,交通出行,渡口,17416
8040,交通出行,候机,17830
8041,交通出行,登机,18009
8042,交通出行,渡船,18480
8043,交通出行,皮划艇,18743
8044,交通出行,特快,18921
8045,交通出行,安检,19237
8046,交通出行,快车道,19473
8047,交通出行,年检,19618
8048,交通出行,灯塔,20338
8049,交通出行,车牌,20362
8050,交通出行,车库,20843
8051,交通出行,快艇,20909
8052,交通出行,班次,21106
8053,交通出行,客轮,21784
8054,交通出行,轿子,22054
8055,交通出行,自驾,22110
8056,交通出行,弄堂,22473
8057,交通出行,安全带,22598
8058,交通出行,快递,22868
8059,交通出行,消防车,23233
8060,交通出行,主干线,23389
8061,交通出行,越野车,23522
8062,交通出行,土路,23763
8063,交通出行,步行街,23971
8064,交通出行,环线,24193
8065,交通出行,路标,24454
8066,交通出行,方向盘,24712
8067,交通出行,雪橇,24800
8068,交通出行,主干道,25304
8069,交通出行,超速,25459
8070,交通出行,堵车,25580
8071,交通出行,货机,25948
8072,交通出行,索道,26049
8073,交通出行,航向,26980
8074,交通出行,路况,27292
8075,交通出行,返程,27329
8076,交通出行,拥堵,27345
8077,交通出行,跑车,27782
8078,交通出行,短途,27825
8079,交通出行,陡坡,27869
8080,交通出行,油门,28161
8081,交通出行,下船,28456
8082,交通出行,环岛,29258
8083,交通出行,晚点,29529
8084,交通出行,换乘,29942
8085,交通出行,红绿灯,30133
8086,交通出行,船票,30505
8087,交通出行,交通警察,30654
8088,交通出行,弯道,30857
8089,交通出行,游轮,31102
8090,交通出行,抛锚,31105
8091,交通出行,航速,31200
8092,交通出行,驾驶证,31733
8093,交通出行,车灯,32238
8094,交通出行,渡轮,32263
8095,交通出行,退票,32293
8096,交通出行,涵洞,33103
8097,交通出行,拖车,33331
8098,交通出行,扶梯,33900
8099,交通出行,绕行,33964
8100,交通出行,检票,33994
8101,交通出行,人力车,35176
8102,交通出行,超车,35233
8103,交通出行,时刻表,36401
8104,交通出行,信号灯,36809
8105,交通出行,倒车,37152
8106,交通出行,自燃,37183
8107,交通出行,城际,37462
8108,交通出行,缆车,37506
8109,交通出行,月票,37584
8110,交通出行,追尾,37733
8111,交通出行,鸣笛,37941
8112,交通出行,转车,38235
8113,交通出行,坡道,38333
8114,交通出行,黄包车,38917
8115,交通出行,逆行,39673
8116,交通出行,浮标,40023
8117,交通出行,超员,40812
8118,交通出行,缓行,42051
8119,交通出行,闯红灯,42579
8120,交通出行,房车,43703
8121,交通出行,验票,44535
8122,交通出行,路政,44961
8123,交通出行,车棚,45020
8124,交通出行,远路,45839
8125,交通出行,抓拍,48214
8126,交通出行,限速,48938
8127,交通出行,虚线,49435
8128,交通出行,驾校,50504
8129,交通出行,离合器,52241
8130,交通出行,补票,52530
8131,交通出行,后视镜,55088
8132,交通出行,工程车,55751
8133,交通出行,人行横道,56184
8134,交通出行,过街天桥,56400
8135,交通出行,电子眼,57383
8136,交通出行,变速器,58888
8137,交通出行,测速,60204
8138,交通出行,斑马线,61562
8139,交通出行,绕路,62973
8140,交通出行,慢车道,64398
8141,交通出行,单行线,64703
8142,交通出行,普快,74034
8143,酒店住宿,经理,699
8144,酒店住宿,登记,1600
8145,酒店住宿,房间,1804
8146,酒店住宿,宾馆,2664
8147,酒店住宿,半岛,2795
8148,酒店住宿,酒店,2843
8149,酒店住宿,积分,3500
8150,酒店住宿,旅行社,3992
8151,酒店住宿,保安,4376
8152,酒店住宿,旅馆,4507
8153,酒店住宿,走廊,4757
8154,酒店住宿,四季,4822
8155,酒店住宿,投诉,4852
8156,酒店住宿,好评,5420
8157,酒店住宿,厕所,5578
8158,酒店住宿,行李,5669
8159,酒店住宿,签证,6761
8160,酒店住宿,身份证,6844
8161,酒店住宿,护照,7511
8162,酒店住宿,服务员,7560
8163,酒店住宿,星级,7643
8164,酒店住宿,电梯,8905
8165,酒店住宿,按摩,8923
8166,酒店住宿,被子,9326
8167,酒店住宿,早餐,9751
8168,酒店住宿,毛巾,9915
8169,酒店住宿,候补,10630
8170,酒店住宿,枕头,10830
8171,酒店住宿,阳台,11112
8172,酒店住宿,停车场,11150
8173,酒店住宿,客房,12117
8174,酒店住宿,入住,13169
8175,酒店住宿,前台,13588
8176,酒店住宿,班车,13993
8177,酒店住宿,预订,14071
8178,酒店住宿,卫生间,15160
8179,酒店住宿,游泳池,15772
8180,酒店住宿,套房,16894
8181,酒店住宿,预约,17144
8182,酒店住宿,洲际,17273
8183,酒店住宿,度假村,18547
8184,酒店住宿,马桶,18574
8185,酒店住宿,客栈,18604
8186,酒店住宿,预付,18753
8187,酒店住宿,大堂,18911
8188,酒店住宿,床单,19330
8189,酒店住宿,押金,19440
8190,酒店住宿,收据,19589
8191,酒店住宿,拖鞋,19655
8192,酒店住宿,评分,21553
8193,酒店住宿,清洁工,22763
8194,酒店住宿,小费,22867
8195,酒店住宿,健身房,25872
8196,酒店住宿,礼宾,26216
8197,酒店住宿,淋浴,27058
8198,酒店住宿,楼层,27453
8199,酒店住宿,空房,28179
8200,酒店住宿,宴会厅,28702
8201,酒店住宿,床垫,29774
8202,酒店住宿,账单,30667
8203,酒店住宿,浴缸,31600
8204,酒店住宿,结账,33512
8205,酒店住宿,长住,33733
8206,酒店住宿,自助餐,33942
8207,酒店住宿,保险箱,35025
8208,酒店住宿,回头客,36270
8209,酒店住宿,猫眼,36550
8210,酒店住宿,被套,37746
8211,酒店住宿,床头柜,39039
8212,酒店住宿,干洗,41967
8213,酒店住宿,浴巾,43599
8214,酒店住宿,洗发水,46014
8215,酒店住宿,挂账,47632
8216,酒店住宿,房费,48291
8217,酒店住宿,熨烫,54228
8218,酒店住宿,吹风机,56232
8219,酒店住宿,水疗,58827
8220,酒店住宿,总统套房,61195
8221,看病买药,铁,759
8222,看病买药,痛,874
8223,看病买药,秘,1009
8224,看病买药,炎,1628
8225,看病买药,脉,1725
8226,看病买药,医药,1881
8227,看病买药,癌,1925
8228,看病买药,晕,2030
8229,看病买药,神经,2425
8230,看病买药,分裂,2546
8231,看病买药,磷,2656
8232,看病买药,钙,2695
8233,看病买药,瘫,2746
8234,看病买药,泻,2750
8235,看病买药,呕,2755
8236,看病买药,痒,2760
8237,看病买药,颗粒,2853
8238,看病买药,痰,2909
8239,看病买药,痘,2972
8240,看病买药,栓,3011
8241,看病买药,锌,3022
8242,看病买药,痢,3386
8243,看病买药,症状,3969
8244,看病买药,病患,5694
8245,看病买药,疫苗,5845
8246,看病买药,服用,6122
8247,看病买药,血压,6562
8248,看病买药,咳嗽,7336
8249,看病买药,焦虑,8043
8250,看病买药,麻痹,11260
8251,看病买药,失眠,12302
8252,看病买药,抑郁,12952
8253,看病买药,近视,16251
8254,看病买药,涂抹,17943
8255,看病买药,诊疗,19279
8256,看病买药,疤痕,24060
8257,看病买药,肿胀,27315
8258,看病买药,针剂,34924
8259,看病买药,补益,40081
8260,看病买药,粉刺,43055
8261,看病买药,腺瘤,43223
8262,看病买药,疱疹,45307
8263,看病买药,棉签,64522
8264,银行与邮局,美元,225
8265,银行与邮局,银行,289
8266,银行与邮局,运输,890
8267,银行与邮局,贷款,941
8268,银行与邮局,人民币,1033
8269,银行与邮局,紧急,1313
8270,银行与邮局,本地,1534
8271,银行与邮局,用户,1552
8272,银行与邮局,外汇,1694
8273,银行与邮局,税收,1875
8274,银行与邮局,委托,2097
8275,银行与邮局,客户,2149
8276,银行与邮局,代理,2207
8277,银行与邮局,信用,2320
8278,银行与邮局,同行,2325
8279,银行与邮局,定期,2348
8280,银行与邮局,欧元,2358
8281,银行与邮局,利率,2481
8282,银行与邮局,遗产,2645
8283,银行与邮局,存款,2824
8284,银行与邮局,授权,2836
8285,银行与邮局,日元,3132
8286,银行与邮局,窗口,3141
8287,银行与邮局,汇率,3171
8288,银行与邮局,签字,3449
8289,银行与邮局,捐赠,3667
8290,银行与邮局,储蓄,3723
8291,银行与邮局,商业银行,3797
8292,银行与邮局,分行,3973
8293,银行与邮局,亲属,4358
8294,银行与邮局,流水,4426
8295,银行与邮局,担保,4512
8296,银行与邮局,抢劫,4685
8297,银行与邮局,地址,4703
8298,银行与邮局,监控,4732
8299,银行与邮局,利息,4773
8300,银行与邮局,邮政,4849
8301,银行与邮局,抵押,5046
8302,银行与邮局,签名,5333
8303,银行与邮局,签约,5384
8304,银行与邮局,发票,5437
8305,银行与邮局,兑换,5938
8306,银行与邮局,邮票,5975
8307,银行与邮局,英镑,6017
8308,银行与邮局,柜台,6150
8309,银行与邮局,余额,6216
8310,银行与邮局,减免,6315
8311,银行与邮局,慈善,6394
8312,银行与邮局,央行,6556
8313,银行与邮局,身份证,6844
8314,银行与邮局,查询,6863
8315,银行与邮局,排队,6942
8316,银行与邮局,信件,6962
8317,银行与邮局,外币,6965
8318,银行与邮局,冻结,7005
8319,银行与邮局,凭证,7095
8320,银行与邮局,诈骗,7488
8321,银行与邮局,护照,7511
8322,银行与邮局,信用卡,7679
8323,银行与邮局,异地,7738
8324,银行与邮局,代理人,7786
8325,银行与邮局,报警,8067
8326,银行与邮局,摘要,8228
8327,银行与邮局,分期,8470
8328,银行与邮局,退回,8799
8329,银行与邮局,账户,9099
8330,银行与邮局,包裹,9158
8331,银行与邮局,密码,9200
8332,银行与邮局,节假日,9404
8333,银行与邮局,邮局,9481
8334,银行与邮局,贵宾,9600
8335,银行与邮局,支行,10012
8336,银行与邮局,信封,10230
8337,银行与邮局,支票,10385
8338,银行与邮局,代办,10527
8339,银行与邮局,逾期,10917
8340,银行与邮局,信箱,11403
8341,银行与邮局,额度,12203
8342,银行与邮局,汇款,12636
8343,银行与邮局,继承人,13399
8344,银行与邮局,总行,13448
8345,银行与邮局,激活,14078
8346,银行与邮局,硬币,14123
8347,银行与邮局,收款,14258
8348,银行与邮局,开户,14399
8349,银行与邮局,配送,15043
8350,银行与邮局,手续费,15510
8351,银行与邮局,邮编,15547
8352,银行与邮局,集邮,15611
8353,银行与邮局,防伪,15971
8354,银行与邮局,汇票,16391
8355,银行与邮局,记账,16721
8356,银行与邮局,邮政局,16825
8357,银行与邮局,金库,17092
8358,银行与邮局,预约,17144
8359,银行与邮局,公章,17536
8360,银行与邮局,银行卡,17805
8361,银行与邮局,纸币,18231
8362,银行与邮局,明细,18718
8363,银行与邮局,预付,18753
8364,银行与邮局,防盗,19026
8365,银行与邮局,延迟,19090
8366,银行与邮局,储蓄所,19302
8367,银行与邮局,取款,19447
8368,银行与邮局,假币,19499
8369,银行与邮局,收据,19589
8370,银行与邮局,明信片,19757
8371,银行与邮局,透支,20340
8372,银行与邮局,盖章,20582
8373,银行与邮局,存折,21338
8374,银行与邮局,投递,21613
8375,银行与邮局,快递,22868
8376,银行与邮局,拒收,23150
8377,银行与邮局,邮政编码,23176
8378,银行与邮局,解冻,23255
8379,银行与邮局,现钞,23942
8380,银行与邮局,黑名单,24154
8381,银行与邮局,活期,24294
8382,银行与邮局,自取,24338
8383,银行与邮局,质押,24448
8384,银行与邮局,纪念币,24462
8385,银行与邮局,邮递,24697
8386,银行与邮局,入账,24876
8387,银行与邮局,结汇,25036
8388,银行与邮局,零钱,25349
8389,银行与邮局,存单,26933
8390,银行与邮局,户主,27121
8391,银行与邮局,印刷品,27535
8392,银行与邮局,邮资,27637
8393,银行与邮局,绿卡,27741
8394,银行与邮局,违约金,28081
8395,银行与邮局,保险柜,28224
8396,银行与邮局,现汇,28659
8397,银行与邮局,纪念邮票,28663
8398,银行与邮局,滞纳金,29780
8399,银行与邮局,存款准备金,29937
8400,银行与邮局,放款,30612
8401,银行与邮局,账单,30667
8402,银行与邮局,转账,32455
8403,银行与邮局,邮递员,32881
8404,银行与邮局,赠予,33247
8405,银行与邮局,退款,33690
8406,银行与邮局,复利,34574
8407,银行与邮局,邮戳,34932
8408,银行与邮局,特快专递,35020
8409,银行与邮局,保险箱,35025
8410,银行与邮局,邮包,35191
8411,银行与邮局,保价,35880
8412,银行与邮局,邮展,36034
8413,银行与邮局,邮政储蓄,37410
8414,银行与邮局,挂失,38578
8415,银行与邮局,首日封,42217
8416,银行与邮局,印鉴,42427
8417,银行与邮局,备注,42547
8418,银行与邮局,存根,44386
8419,银行与邮局,附言,44391
8420,银行与邮局,查账,44725
8421,银行与邮局,账本,44732
8422,银行与邮局,电汇,45954
8423,银行与邮局,柜员机,46877
8424,银行与邮局,派送,47198
8425,银行与邮局,邮费,47381
8426,银行与邮局,查收,48556
8427,银行与邮局,邮筒,48630
8428,银行与邮局,投递员,48814
8429,银行与邮局,回单,48817
8430,银行与邮局,签收,49098
8431,银行与邮局,平信,49542
8432,银行与邮局,解约,49576
8433,银行与邮局,挂号信,50703
8434,银行与邮局,邮袋,55089
8435,银行与邮局,叫号,57024
8436,银行与邮局,验钞机,63242
8437,银行与邮局,航空信,63970
8438,银行与邮局,私章,65128
8439,银行与邮局,零存整取,66387
8440,银行与邮局,单利,66598
8441,银行与邮局,意见簿,68533
8442,银行与邮局,出账,70333
8443,电话与网络,电话,438
8444,电话与网络,协议,507
8445,电话与网络,网络,785
8446,电话与网络,通讯,1019
8447,电话与网络,通信,1405
8448,电话与网络,移动,2007
8449,电话与网络,电信,2594
8450,电话与网络,热点,2643
8451,电话与网络,手机,2891
8452,电话与网络,电报,3020
8453,电话与网络,信号,3286
8454,电话与网络,无线,4119
8455,电话与网络,热线,4658
8456,电话与网络,流量,5062
8457,电话与网络,传真,5177
8458,电话与网络,通话,5276
8459,电话与网络,号码,5473
8460,电话与网络,屏幕,5525
8461,电话与网络,来电,6729
8462,电话与网络,有线,7185
8463,电话与网络,网页,7797
8464,电话与网络,在线,8432
8465,电话与网络,关机,8635
8466,电话与网络,移动电话,8676
8467,电话与网络,电子邮件,9709
8468,电话与网络,联通,10120
8469,电话与网络,短信,10262
8470,电话与网络,广电,11068
8471,电话与网络,宽带,11081
8472,电话与网络,上传,12217
8473,电话与网络,话筒,12265
8474,电话与网络,话费,13782
8475,电话与网络,漫游,14196
8476,电话与网络,交换机,14755
8477,电话与网络,下载,14879
8478,电话与网络,服务器,15420
8479,电话与网络,加密,15423
8480,电话与网络,振动,16516
8481,电话与网络,黑客,17072
8482,电话与网络,停机,18699
8483,电话与网络,网址,18745
8484,电话与网络,联系人,18905
8485,电话与网络,回声,19457
8486,电话与网络,接听,19818
8487,电话与网络,登录,19925
8488,电话与网络,域名,20965
8489,电话与网络,铁塔,21697
8490,电话与网络,耳机,21979
8491,电话与网络,机房,23171
8492,电话与网络,听筒,26574
8493,电话与网络,邮箱,26697
8494,电话与网络,局域网,27605
8495,电话与网络,座机,28658
8496,电话与网络,带宽,30062
8497,电话与网络,挂断,30815
8498,电话与网络,拨号,31103
8499,电话与网络,搜索引擎,31466
8500,电话与网络,防火墙,31884
8501,电话与网络,浏览器,32207
8502,电话与网络,账号,32696
8503,电话与网络,木马,32899
8504,电话与网络,寻呼机,33929
8505,电话与网络,云端,34440
8506,电话与网络,断线,37136
8507,电话与网络,扬声器,39746
8508,电话与网络,杂音,46504
8509,电话与网络,频段,47597
8510,电话与网络,网络电话,48665
8511,电话与网络,调制解调器,49894
8512,电话与网络,占线,51844
8513,电话与网络,忙音,73105
8514,求助与报警,安全,166
